debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation,debtor_company,debtor_number,debtor_number_of_dependents,debtor_education_level,employment_year,residential_zone,criminality_level,violence_level,gangster_culture,monthly_income,monthly_expenses,asset_value,down_payment_percentage,paid_down_payment,loan_amount,interest_rate,tenor,monthly_payment,ltv,loan_purpose,loan_income_expenses_ratio,default_risk,ses,default_score,default_potential,solutions
8482336260502072,"Wawan Nuraini, S.Pt",perempuan,"Gorontalo, 26-02-1996",27,"Jl. Sukabumi No. 70
Samarinda, GO 40400",40400,15,20,Cerai mati,Buruh,Perum Pertiwi Pertiwi,+62-99-062-0560,0,D4,6,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,17000000,3800000,730000000.0,0.25,125000000,375000000,12,180,4500630.23,66.66666666666666,kredit properti,34.1,Netral,Tinggi,275,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Pengelolaan Keuangan Lanjutan"
2567432992175095,"KH. Margana Hariyah, S.Farm",perempuan,"Sulawesi Selatan, 20-04-1979",44,"Jalan Pacuan Kuda No. 804
Padang, JB 07597",7597,11,17,Menikah,Buruh,PD Permadi Susanti (Persero) Tbk,+62 (94) 667-1509,0,SMA,5,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,4000000,900000,250000000.0,0.2,6000000,24000000,8,48,585910.14,75.0,kendaraan bermotor,18.9,Sangat Baik,Rendah,100,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
5277046020549728,Wani Prayoga,laki-laki,"Kalimantan Selatan, 01-10-1989",34,"Jalan Suniaraja No. 9
Cimahi, Maluku Utara 11068",11068,11,18,Cerai mati,Pegawai Negeri,UD Putra Sudiati Tbk,+62-036-646-7209,2,S1,2,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,18500000,5200000,100000000.0,0.2,20000000,80000000,9,30,2987852.86,75.0,kendaraan bermotor,22.47,Netral,Menengah,350,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Edukasi Keuangan Lanjutan"
7654869367180981,Latika Hidayanto,laki-laki,"Sulawesi Tenggara, 11-05-1975",48,"Jl. R.E Martadinata No. 833
Madiun, AC 69622",69622,19,1,Cerai mati,Buruh,PT Saptono,+62 (55) 049-3968,1,D3,6,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Sedang,9500000,2800000,380000000.0,0.3,120000000,280000000,7,246,2146609.55,57.14285714285714,kredit properti,32.04,Netral,Menengah,325,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Edukasi Keuangan Lanjutan"
4984568005332663,Irma Hariyah,laki-laki,"DKI Jakarta, 01-09-1965",58,"Jl. Erlangga No. 4
Padang, Sulawesi Barat 24627",24627,6,3,Cerai hidup,Pegawai Swasta,Perum Lazuardi Natsir Tbk,+62 (529) 052-2197,4,SMA,7,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,11000000,6100000,230000000.0,0.2,40000000,160000000,12,72,3128030.8,75.0,kendaraan bermotor,63.84,Sangat Beresiko,Sangat Rendah,750,Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Rencana Pembayaran yang Dapat Dikelola, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang"
5066332792026063,Jasmin Maheswara,perempuan,"Lampung, 23-03-1979",44,"Jalan HOS. Cokroaminoto No. 202
Tual, PB 14332",14332,9,18,Menikah,Pegawai Swasta,PT Suwarno Widodo,+62-0525-654-4300,2,D4,4,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Sedang,18500000,10500000,220000000.0,0.2,20000000,80000000,11,30,3062245.11,75.0,kendaraan bermotor,38.28,Baik,Sangat Rendah,275,Netral,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
6646550035024739,Tgk. Prayogo Puspita,perempuan,"Aceh, 03-12-1982",41,"Jl. Sadang Serang No. 2
Padangpanjang, SB 43133",43133,16,10,Cerai hidup,Pegawai Negeri,Perum Mayasari,+62 (78) 286-9922,3,SMA,5,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Sedang,10000000,3400000,140000000.0,0.25,100000000,300000000,12,288,3181145.65,66.66666666666666,kredit properti,48.2,Beresiko,Menengah,475,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
4996247943285504,Putri Marpaung,perempuan,"Sumatera Utara, 09-03-1984",39,"Jalan Laswi No. 824
Tangerang Selatan, JI 00669",669,20,20,Cerai hidup,Buruh,PD Maryati Laksita,+62 (159) 552-9406,0,D4,5,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,12500000,4000000,370000000.0,0.25,125000000,375000000,6,288,2459917.75,66.66666666666666,kredit properti,28.94,Netral,Menengah,300,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Edukasi Keuangan Lanjutan"
9085311816297329,R.A. Jane Nurdiyanti,laki-laki,"Gorontalo, 19-03-1972",51,"Jalan Monginsidi No. 932
Pematangsiantar, Jambi 44033",44033,20,1,Belum menikah,Pegawai Negeri,Perum Yolanda Ardianto (Persero) Tbk,+62-00-627-7452,5,SMA,3,Zona 2: zona grosir dan manufaktur,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Rendah,Rendah,4000000,1600000,190000000.0,0.2,10000000,40000000,11,48,1033820.9,75.0,kendaraan bermotor,43.08,Beresiko,Rendah,425,Netral,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah"
5828068095096902,"Cut Melinda Pudjiastuti, M.M.",laki-laki,"Jambi, 25-02-1995",28,"Jl. Dr. Djunjunan No. 397
Kota Administrasi Jakarta Selatan, KU 68608",68608,12,4,Cerai mati,Profesional,PD Nugroho,+62 (0399) 758 9955,5,SMA,7,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,5500000,1100000,170000000.0,0.3,90000000,210000000,9,234,1906879.5,57.14285714285714,kredit properti,43.34,Beresiko,Rendah,525,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah"
3250419477071993,Paramita Waluyo,perempuan,"Sulawesi Tengah, 01-10-1982",41,"Jl. Merdeka No. 9
Sungai Penuh, KT 63185",63185,11,5,Belum menikah,Buruh,PT Mandala Sihombing,+62 (199) 216-6749,4,S1,8,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,31500000,18500000,360000000.0,0.25,150000000,450000000,12,234,4985894.05,66.66666666666666,kredit properti,38.35,Netral,Sangat Rendah,475,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
4967586240764970,"Hesti Jailani, S.IP",perempuan,"Jawa Tengah, 17-05-1996",27,"Jalan Raya Setiabudhi No. 581
Kediri, Lampung 59655",59655,2,18,Cerai hidup,Pengusaha,Perum Fujiati,+62-184-567-1149,5,S2,5,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,20500000,9200000,420000000.0,0.25,150000000,450000000,12,210,5135464.41,66.66666666666666,kredit properti,45.45,Beresiko,Menengah,475,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
5952301089985626,dr. Ikin Sudiati,perempuan,"Gorontalo, 03-12-1968",55,"Jalan Tubagus Ismail No. 77
Makassar, SB 36291",36291,14,19,Menikah,Pengusaha,UD Novitasari,+62 (80) 176 1232,2,SMA,4,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,7000000,4000000,150000000.0,0.3,90000000,210000000,7,180,1887539.37,57.14285714285714,kredit properti,62.92,Sangat Beresiko,Sangat Rendah,800,Sangat Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Rencana Pembayaran yang Dapat Dikelola, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang"
9721254848183411,Bajragin Narpati,perempuan,"Nusa Tenggara Barat, 10-01-1986",37,"Gg. Stasiun Wonokromo No. 5
Lhokseumawe, Sumatera Selatan 81398",81398,12,14,Menikah,Pengusaha,UD Prasetya,+62 (875) 308-8560,2,SMA,2,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,6000000,2700000,90000000.0,0.2,6000000,24000000,9,18,1430343.94,75.0,kendaraan bermotor,43.34,Beresiko,Rendah,475,Netral,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah"
1019808420810023,Titi Januar,laki-laki,"Maluku, 21-05-1982",41,"Gg. Surapati No. 500
Dumai, Kalimantan Selatan 93680",93680,5,13,Cerai mati,Pengusaha,PT Damanik (Persero) Tbk,+62 (0503) 995-7771,0,D4,1,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Sedang,13000000,5000000,580000000.0,0.3,90000000,210000000,11,204,2279299.35,57.14285714285714,kredit properti,28.49,Baik,Menengah,150,Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
8304970002163719,"Ajiono Puspita, S.H.",laki-laki,"Sumatera Utara, 23-12-1972",51,"Jalan Yos Sudarso No. 76
Sukabumi, BE 43006",43006,14,13,Belum menikah,Pegawai Swasta,PD Mardhiyah Sirait Tbk,+62 (98) 973-0682,2,S1,0,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,16500000,4400000,490000000.0,0.2,60000000,240000000,12,30,9299547.17,75.0,kendaraan bermotor,76.86,Beresiko,Menengah,650,Buruk,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
6751919427702742,Artanto Rajasa,perempuan,"Gorontalo, 12-11-1970",53,"Gg. Cempaka No. 572
Langsa, Bengkulu 65345",65345,2,18,Cerai hidup,Buruh,PD Utami Wijaya,+62-0476-394-5015,2,S1,8,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,31500000,18900000,450000000.0,0.25,125000000,375000000,7,312,2613140.87,66.66666666666666,kredit properti,20.74,Netral,Sangat Rendah,400,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
1483224067618631,Koko Nababan,laki-laki,"Kalimantan Utara, 14-01-1974",49,"Gg. S. Parman No. 74
Blitar, NB 17149",17149,11,7,Menikah,Pegawai Negeri,PD Zulaika Permata,+62 (006) 912 6949,1,SMA,0,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,5000000,1400000,110000000.0,0.25,75000000,225000000,8,126,2645109.13,66.66666666666666,kredit properti,73.48,Sangat Beresiko,Rendah,950,Suspicious,"Debitur memiliki risiko default yang sangat tinggi, segera lakukan analisis lanjutan, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pertimbangkan early write off, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah, Opsi pembayaran pokok saja"
1370821523460623,"Sutan Gandi Oktaviani, S.Gz",laki-laki,"Lampung, 11-08-1989",34,"Jl. Suryakencana No. 451
Blitar, SR 00259",259,13,13,Belum menikah,Buruh,PD Saputra Tbk,+62 (0462) 865-9082,0,SMA,5,Zona 6: zona daerah manufaktur berat,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,4500000,1500000,270000000.0,0.2,10000000,40000000,6,66,713050.91,75.0,kendaraan bermotor,23.77,Sangat Baik,Rendah,100,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
9412634647708785,Cut Hasna Mardhiyah,perempuan,"Jawa Tengah, 19-11-1996",27,"Gang Moch. Ramdan No. 7
Probolinggo, PB 29006",29006,5,18,Cerai hidup,Pengusaha,Perum Safitri Sirait,+62 (079) 108-4114,3,SMA,10,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,8000000,2500000,180000000.0,0.3,150000000,350000000,8,162,3539723.74,57.14285714285714,kredit properti,64.36,Sangat Beresiko,Menengah,700,Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
5724389527807972,Jelita Mayasari,perempuan,"Kalimantan Selatan, 26-12-1965",58,"Jl. BKR No. 148
Bandung, Gorontalo 35286",35286,20,18,Menikah,Profesional,UD Sudiati Narpati,+62-042-548-7090,0,S2,2,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,19000000,9200000,850000000.0,0.2,40000000,160000000,12,72,3128030.8,75.0,kendaraan bermotor,31.92,Sangat Baik,Tinggi,125,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
5863355169487199,Jabal Purnawati,laki-laki,"Kalimantan Utara, 24-10-1983",40,"Jalan Monginsidi No. 14
Palembang, KI 16404",16404,3,4,Menikah,Pengusaha,UD Uyainah Damanik Tbk,+62 (038) 647 4695,0,SMA,4,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Tinggi,4000000,1600000,80000000.0,0.2,10000000,40000000,10,48,1014503.34,75.0,kendaraan bermotor,42.27,Beresiko,Rendah,475,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah"
2664030811785530,Enteng Hidayat,laki-laki,"Kalimantan Barat, 05-04-1975",48,"Jl. Merdeka No. 729
Palangkaraya, AC 91384",91384,20,14,Menikah,Buruh,PD Dongoran,+62-198-077-3272,0,S1,0,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,7500000,1700000,140000000.0,0.25,12500000,37500000,9,36,1192489.97,66.66666666666666,kendaraan bermotor,20.56,Baik,Rendah,250,Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Bantuan Keuangan Pemerintah"
9076875831941905,"dr. Halima Prayoga, M.Pd",laki-laki,"Maluku, 24-04-1997",26,"Jl. Dipatiukur No. 38
Bau-Bau, Riau 07295",7295,9,20,Cerai mati,Buruh,PD Mayasari,+62 (569) 775-6663,0,SMA,4,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Rendah,7000000,2700000,280000000.0,0.2,6000000,24000000,9,48,597241.02,75.0,kendaraan bermotor,13.89,Sangat Baik,Rendah,100,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
5613064711445566,Jelita Wijaya,laki-laki,"Sulawesi Tengah, 15-11-1963",60,"Gang Cempaka No. 70
Sawahlunto, Papua Barat 34763",34763,2,4,Cerai hidup,Pegawai Negeri,Perum Maryati,+62-0996-634-1120,0,S1,3,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,14500000,6900000,330000000.0,0.25,100000000,300000000,10,132,3755963.24,66.66666666666666,kredit properti,49.42,Beresiko,Menengah,475,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
2319036800407032,Najam Nababan,perempuan,"Sumatera Selatan, 14-04-1962",61,"Jl. Sadang Serang No. 145
Palu, SU 05099",5099,17,16,Cerai hidup,Pengusaha,PD Hasanah Prastuti,+62-030-661-8343,0,SMA,8,Zona 6: zona daerah manufaktur berat,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Sedang,Rendah,4500000,2600000,180000000.0,0.2,8000000,32000000,12,42,936820.03,75.0,kendaraan bermotor,49.31,Baik,Sangat Rendah,275,Netral,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
1667691507023922,"Gandi Namaga, S.Psi",perempuan,"Kalimantan Selatan, 06-09-1991",32,"Gg. Jend. A. Yani No. 416
Pagaralam, Kalimantan Utara 62125",62125,16,4,Cerai hidup,Pengusaha,CV Tamba,+62-0270-965-1249,5,S1,2,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Sedang,18500000,3700000,300000000.0,0.2,60000000,240000000,8,24,10854549.95,75.0,kendaraan bermotor,73.34,Sangat Beresiko,Menengah,850,Sangat Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Rencana Pembayaran yang Dapat Dikelola, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan, Opsi pembayaran pokok saja"
4181595635545717,Dt. Indra Rahimah,laki-laki,"Kalimantan Utara, 20-08-1970",53,"Gang Raya Setiabudhi No. 5
Tual, Bengkulu 67169",67169,11,19,Belum menikah,Profesional,PT Zulaika Zulaika,+62 (431) 859-5841,0,SMA,5,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Tinggi,8000000,2800000,140000000.0,0.2,4000000,16000000,12,66,332328.34,75.0,kendaraan bermotor,6.39,Sangat Baik,Menengah,50,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
8871626138612175,"Baktiadi Yuliarti, S.Farm",laki-laki,"Nusa Tenggara Barat, 10-05-1975",48,"Gang M.H Thamrin No. 6
Cirebon, Sumatera Utara 53410",53410,15,4,Cerai mati,Pengusaha,CV Lestari Tbk,+62-0760-588-3410,3,SMA,7,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Sedang,12000000,3200000,80000000.0,0.3,120000000,280000000,11,354,2672355.39,57.14285714285714,kredit properti,30.37,Netral,Menengah,375,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Edukasi Keuangan Lanjutan"
9931183514260957,Tgk. Eva Sinaga,perempuan,"Kepulauan Riau, 25-04-2000",23,"Jalan Siliwangi No. 74
Banjarbaru, AC 99485",99485,13,7,Menikah,Pengusaha,UD Farida Tbk,+62 (567) 628 3295,1,S1,6,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Sedang,21500000,5600000,100000000.0,0.3,210000000,490000000,9,288,4158455.21,57.14285714285714,kredit properti,26.15,Netral,Menengah,300,Netral,"Berikan edukasi keuangan, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Edukasi Keuangan Lanjutan"
6117533431408289,"Ir. Raisa Lestari, S.Ked",perempuan,"Aceh, 31-03-1971",52,"Jalan Dr. Djunjunan No. 30
Bima, LA 51909",51909,7,7,Cerai hidup,Pegawai Negeri,PT Rahimah Pranowo,+62-094-522-4719,0,S1,8,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Tinggi,30000000,16600000,530000000.0,0.2,60000000,240000000,12,36,7971434.36,75.0,kendaraan bermotor,59.49,Beresiko,Sangat Rendah,550,Netral,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang"
7086039670479016,Luhung Kuswoyo,laki-laki,"Jawa Tengah, 04-01-1988",35,"Jalan Antapani Lama No. 44
Bogor, YO 31234",31234,7,10,Menikah,Pengusaha,PD Hakim Purnawati (Persero) Tbk,+62 (51) 364-7842,3,SD,0,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,6000000,1200000,290000000.0,0.2,10000000,40000000,6,60,773312.06,75.0,kendaraan bermotor,16.11,Sangat Baik,Tidak Diketahui,100,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
6202956501630164,Oliva Puspasari,perempuan,"Maluku Utara, 04-03-1968",55,"Jalan Raya Setiabudhi No. 8
Bengkulu, KS 00742",742,7,18,Belum menikah,Profesional,Perum Wacana,+62 (059) 363-0988,1,SD,3,Zona 2: zona grosir dan manufaktur,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,3500000,1100000,220000000.0,0.2,6000000,24000000,9,60,498200.53,75.0,kendaraan bermotor,20.76,Sangat Baik,Tidak Diketahui,0,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
3301491417727643,"R.M. Kalim Hasanah, M.Farm",perempuan,"DI Yogyakarta, 02-04-1960",63,"Jl. Wonoayu No. 23
Palopo, Bali 72601",72601,18,1,Cerai hidup,Pegawai Swasta,CV Siregar (Persero) Tbk,+62-027-713-3333,1,SMA,6,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,12000000,5800000,250000000.0,0.2,40000000,160000000,10,72,2964134.04,75.0,kendaraan bermotor,47.81,Beresiko,Menengah,425,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
6240643629264126,"drg. Yuliana Tarihoran, S.IP",laki-laki,"Papua, 07-10-1984",39,"Gang Cikutra Timur No. 85
Gorontalo, GO 89964",89964,8,16,Menikah,Pegawai Negeri,CV Namaga,+62 (138) 644 4116,3,SMA,5,Zona 6: zona daerah manufaktur berat,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Rendah,Rendah,5000000,1100000,270000000.0,0.35,175000000,325000000,9,222,3010633.38,46.15384615384615,kredit properti,77.2,Sangat Beresiko,Rendah,850,Sangat Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Rencana Pembayaran yang Dapat Dikelola, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah, Opsi pembayaran pokok saja"
1908716528936841,Dr. Rahmi Kusmawati,laki-laki,"Kalimantan Timur, 08-10-1972",51,"Jalan BKR No. 18
Makassar, Gorontalo 61665",61665,19,8,Cerai hidup,Buruh,UD Prasasta (Persero) Tbk,+62-0424-700-3074,0,SMA,5,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Sedang,Rendah,8500000,2000000,280000000.0,0.2,4000000,16000000,6,24,709129.76,75.0,kendaraan bermotor,10.91,Sangat Baik,Menengah,50,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
7778650917418660,Yahya Suryatmi,perempuan,"Sulawesi Selatan, 12-10-1993",30,"Jalan Rungkut Industri No. 94
Padang, Sumatera Utara 32487",32487,16,19,Cerai hidup,Pegawai Swasta,CV Kusmawati Wastuti Tbk,+62 (072) 745 6923,0,S1,0,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Sedang,14000000,7300000,590000000.0,0.2,40000000,160000000,8,12,13918148.65,75.0,kendaraan bermotor,207.73,Sangat Beresiko,Sangat Rendah,900,Sangat Buruk,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pertimbangkan early write off, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Opsi pembayaran pokok saja"
