debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation,debtor_company,debtor_number,debtor_number_of_dependents,debtor_education_level,employment_year,residential_zone,criminality_level,violence_level,gangster_culture,monthly_income,monthly_expenses,asset_value,collateral_offered,loan_amount,interest_rate,tenor,monthly_payment,loan_purpose,loan_income_expenses_ratio,default_risk,ses,default_score,default_potential,solutions
8240041046812576,Tina Situmorang,perempuan,"Lampung, 02-05-1988",35,"Jl. Dr. Djunjunan No. 331
Salatiga, Nusa Tenggara Barat 15487",15487,7,7,Menikah,Pegawai Swasta,PT Ardianto Tampubolon (Persero) Tbk,+62 (0992) 493-9751,0,SMA,0,Zona 2: zona grosir dan manufaktur,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Sedang,Rendah,4500000,2300000,190000000.0,Yes,24700000,12,42,723107.96,pernikahan,32.87,Sangat Baik,Sangat Rendah,175,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
8845764208798641,"Drs. Padma Hartati, S.Pt",perempuan,"Gorontalo, 05-03-2000",23,"Jalan Abdul Muis No. 11
Bima, Sulawesi Selatan 17173",17173,16,10,Cerai mati,Pegawai Negeri,Perum Santoso Tbk,+62 (094) 786-9477,2,D3,9,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,12500000,5600000,420000000.0,No,68400000,12,54,1645470.25,lainnya,23.85,Sangat Baik,Menengah,0,Sangat Baik,"Berikan edukasi keuangan, Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
8825114598091301,Patricia Waluyo,perempuan,"Kalimantan Utara, 17-02-1975",48,"Jalan Suniaraja No. 250
Palembang, ST 00447",447,7,8,Menikah,Pegawai Negeri,CV Haryanto Wibisono,+62 (236) 460 6586,0,SMA,5,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,5500000,2300000,100000000.0,Yes,30700000,9,60,637281.51,kredit Modal,19.92,Sangat Baik,Rendah,0,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
7191516181667852,Drs. Laila Suryono,perempuan,"Nusa Tenggara Timur, 09-09-1996",27,"Jalan Kiaracondong No. 2
Bengkulu, DI Yogyakarta 32457",32457,14,11,Belum menikah,Pengusaha,PT Marbun (Persero) Tbk,+62-0359-796-5392,0,D4,11,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Sedang,30500000,10500000,550000000.0,No,172500000,10,60,3665115.21,kredit Modal,18.33,Sangat Baik,Tinggi,0,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
5950156269619315,Siti Pratama,laki-laki,"Sulawesi Tengah, 15-07-1982",41,"Gg. Sukajadi No. 967
Sawahlunto, JT 92351",92351,15,1,Belum menikah,Pegawai Negeri,PD Tarihoran Tbk,+62-167-489-1598,1,D4,8,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Tinggi,Rendah,39500000,23300000,110000000.0,Yes,213200000,7,54,4613983.76,kredit Modal,28.48,Netral,Sangat Rendah,250,Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
8115311096819614,"Margana Firgantoro, M.Ak",perempuan,"Riau, 07-05-1986",37,"Jl. Pasir Koja No. 127
Banjarbaru, Maluku Utara 67439",67439,8,19,Belum menikah,Buruh,Perum Permadi Kusumo Tbk,+62 (0586) 298-7125,0,S1,1,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Sedang,8000000,2700000,190000000.0,Yes,45300000,12,60,1007673.48,kredit pribadi,19.01,Sangat Baik,Rendah,50,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
7906744008660693,Maryadi Wibisono,laki-laki,"Jambi, 01-03-1963",60,"Jalan Cempaka No. 7
Balikpapan, NT 96322",96322,16,11,Cerai hidup,Pegawai Swasta,PT Gunawan Saragih,+62 (0289) 399 7545,5,D3,0,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Tinggi,Rendah,11000000,6100000,120000000.0,Yes,57400000,6,48,1348040.67,pernikahan,27.51,Baik,Sangat Rendah,150,Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
4926209818527954,Dacin Mangunsong,laki-laki,"Papua, 19-05-1980",43,"Gg. Dipatiukur No. 2
Bontang, JT 52567",52567,8,4,Belum menikah,Pegawai Negeri,UD Jailani (Persero) Tbk,+62-219-261-6822,1,S2,2,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Sedang,17000000,6300000,570000000.0,No,95200000,11,54,2243053.6,Kebutuhan darurat,20.96,Sangat Baik,Menengah,200,Baik,"Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
2032389709147495,"Sutan Ihsan Rahmawati, S.Pd",laki-laki,"Gorontalo, 08-11-1977",46,"Gg. Laswi No. 9
Tanjungbalai, Sulawesi Tengah 54779",54779,16,13,Cerai mati,Profesional,PD Handayani,+62 (96) 474 6109,1,SMA,7,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,8000000,4800000,160000000.0,No,42700000,10,36,1377808.89,kredit Modal,43.06,Beresiko,Sangat Rendah,325,Netral,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang"
8051683005499112,Ella Utama,laki-laki,"Sulawesi Barat, 10-09-1965",58,"Gg. Medokan Ayu No. 9
Kendari, NB 51934",51934,12,15,Cerai hidup,Profesional,PT Sihotang,+62 (0243) 500 5785,0,SMA,19,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,10500000,3800000,160000000.0,Yes,59200000,8,42,1620716.79,Kebutuhan darurat,24.19,Baik,Menengah,200,Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
6213851855296329,Dr. Nardi Hakim,perempuan,"Sulawesi Tengah, 23-10-1963",60,"Gg. Gedebage Selatan No. 979
Singkawang, Jawa Timur 63360",63360,17,6,Menikah,Pegawai Swasta,PT Astuti (Persero) Tbk,+62 (0287) 110-7056,1,SMA,15,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Tinggi,Rendah,18000000,6400000,250000000.0,No,101100000,7,36,3121674.49,Kebutuhan darurat,26.91,Baik,Tinggi,200,Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
9402371469471194,"Drs. Gading Saputra, S.Gz",laki-laki,"Bengkulu, 02-12-1987",36,"Gg. Wonoayu No. 55
Jambi, Kalimantan Timur 18646",18646,13,19,Cerai mati,Pegawai Negeri,UD Mahendra,+62 (025) 919 2443,0,S1,12,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Tinggi,24000000,8100000,290000000.0,No,135900000,7,42,3657639.9,kredit Modal,23.0,Baik,Menengah,50,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
5145414637630810,Teddy Sihombing,perempuan,"DI Yogyakarta, 01-03-1971",52,"Gang Merdeka No. 86
Mataram, Sulawesi Tengah 02909",2909,7,8,Cerai hidup,Pengusaha,PD Safitri Pradana,+62 (0125) 652-4113,0,SMA,9,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,10500000,5600000,80000000.0,No,57400000,7,42,1544875.13,pernikahan,31.53,Netral,Sangat Rendah,275,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
5461288928315705,Laksana Nasyiah,laki-laki,"Banten, 19-07-1963",60,"Gg. Soekarno Hatta No. 08
Medan, BA 23700",23700,12,9,Cerai hidup,Pengusaha,PD Wastuti (Persero) Tbk,+62 (003) 255 4305,1,D4,0,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,11000000,4900000,140000000.0,No,60600000,8,48,1479423.09,Kebutuhan darurat,24.25,Baik,Menengah,300,Netral,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Edukasi Keuangan Lanjutan"
2398783451086703,Yuni Rajasa,perempuan,"Gorontalo, 10-12-2000",23,"Gg. Jakarta No. 4
Jayapura, RI 81399",81399,5,7,Cerai hidup,Pengusaha,Perum Gunarto,+62 (0301) 733-4460,0,SMA,1,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Sedang,Rendah,4500000,900000,150000000.0,No,26100000,10,12,2294604.66,kredit Modal,63.74,Beresiko,Rendah,450,Netral,"Berikan edukasi keuangan, Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Bantuan Keuangan Pemerintah"
7656725314259659,"dr. Nurul Tampubolon, S.Kom",perempuan,"Aceh, 26-09-1962",61,"Gang Monginsidi No. 5
Ternate, Jawa Barat 98032",98032,2,13,Cerai mati,Profesional,UD Pradipta Pertiwi,+62-054-226-4855,0,SMA,10,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Sedang,5500000,1900000,80000000.0,No,31100000,10,60,660783.09,kredit Modal,18.36,Sangat Baik,Rendah,0,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
4104768592321147,Tomi Mayasari,laki-laki,"Sumatera Selatan, 17-04-1994",29,"Jalan Cikutra Barat No. 5
Padang, Bali 76760",76760,6,10,Cerai mati,Pengusaha,Perum Prakasa Kusumo,+62-56-612-1907,2,SMA,2,Zona 3: zona permukiman kelas rendah,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,2500000,500000,220000000.0,Yes,39500000,11,48,1020898.14,pernikahan,51.04,Baik,Sangat Rendah,250,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
4192036809103244,Kanda Dabukke,laki-laki,"Sulawesi Barat, 22-02-1994",29,"Jl. Siliwangi No. 92
Balikpapan, SU 93693",93693,10,6,Menikah,Pengusaha,PT Nashiruddin Marbun,+62 (0397) 807-8601,0,D3,0,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,16000000,6000000,200000000.0,Yes,90000000,8,36,2820272.89,kredit Modal,28.2,Baik,Menengah,150,Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
7061072284404700,Diah Marpaung,laki-laki,"Bengkulu, 25-09-1997",26,"Gang Ciwastra No. 68
Ambon, Jawa Timur 63835",63835,13,13,Cerai mati,Profesional,PD Kuswoyo Wibowo Tbk,+62 (0185) 937-5567,5,SMA,8,Zona 2: zona grosir dan manufaktur,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,5000000,1400000,150000000.0,No,26100000,11,18,1579533.96,kredit Modal,43.88,Baik,Rendah,125,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
8259008409581086,"H. Mursinin Putra, S.Psi",perempuan,"Kalimantan Selatan, 10-09-1978",45,"Jalan Dipenogoro No. 169
Meulaboh, Papua Barat 08107",8107,5,10,Belum menikah,Profesional,PD Rahimah Prabowo (Persero) Tbk,+62 (257) 005-3493,2,D3,5,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Sedang,Rendah,9000000,4600000,210000000.0,No,48400000,8,42,1325045.48,pernikahan,30.11,Baik,Sangat Rendah,125,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
4698205702329252,Cagak Situmorang,perempuan,"Maluku, 17-08-1997",26,"Jalan Lembong No. 5
Surakarta, MU 08154",8154,16,3,Menikah,Profesional,Perum Hardiansyah,+62 (0035) 828 9495,0,SMP,0,Zona 3: zona permukiman kelas rendah,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,3000000,900000,170000000.0,No,19100000,9,36,607374.89,lainnya,28.92,Sangat Baik,Tidak Diketahui,100,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
9125480732018532,Julia Kuswandari,laki-laki,"Jawa Barat, 19-08-1968",55,"Jalan Soekarno Hatta No. 22
Bandung, KB 59605",59605,2,17,Menikah,Pegawai Negeri,Perum Ardianto Utami (Persero) Tbk,+62 (763) 935-7465,1,SMA,12,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,8000000,3700000,110000000.0,No,43800000,8,42,1199111.41,kredit Modal,27.89,Baik,Menengah,50,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
3838415797759081,Laras Hidayanto,perempuan,"Bengkulu, 25-03-1983",40,"Jalan Cihampelas No. 04
Cimahi, LA 80406",80406,7,18,Cerai mati,Pengusaha,PD Pangestu,+62 (97) 497-8883,2,SD,11,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Sedang,10500000,6200000,110000000.0,Yes,55800000,7,54,1207599.88,Kebutuhan darurat,28.08,Netral,Tidak Diketahui,350,Netral,"Penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
5677458580594731,Dimas Nasyidah,perempuan,"Riau, 29-09-1991",32,"Jl. Laswi No. 803
Bogor, KB 00703",703,10,5,Cerai hidup,Profesional,Perum Utami Tbk,+62 (0885) 312 8972,3,D3,6,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,12500000,4700000,110000000.0,Yes,68800000,12,36,2285144.52,kredit pribadi,29.3,Netral,Menengah,200,Baik,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
9590309739534811,"KH. Estiono Oktaviani, S.H.",laki-laki,"Sulawesi Utara, 24-04-1992",31,"Jalan Rajawali Barat No. 4
Depok, Sulawesi Tenggara 33490",33490,13,4,Cerai hidup,Pegawai Swasta,PD Anggriawan Zulaika,+62-355-193-1798,1,S1,11,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,37000000,9100000,590000000.0,No,212400000,7,42,5716576.26,Kebutuhan darurat,20.49,Baik,Tinggi,200,Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
3522877731140918,"Carub Utami, M.TI.",perempuan,"Kalimantan Selatan, 18-01-1988",35,"Jl. Astana Anyar No. 77
Bengkulu, Jawa Timur 59748",59748,9,4,Belum menikah,Pegawai Negeri,UD Rahimah Mandala Tbk,+62 (282) 355-1901,0,S1,11,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,25500000,12000000,710000000.0,Yes,141000000,8,60,2858971.59,pernikahan,21.18,Sangat Baik,Tinggi,0,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
3576938549858314,"Hj. Ratih Riyanti, M.Pd",laki-laki,"Riau, 18-07-1986",37,"Gang Kapten Muslihat No. 17
Madiun, JT 15609",15609,1,1,Menikah,Pegawai Swasta,CV Natsir Anggraini,+62 (0553) 105-8543,4,SMA,7,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,12500000,3400000,230000000.0,Yes,69600000,8,60,1411237.04,lainnya,15.51,Sangat Baik,Menengah,0,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
8788747536500993,KH. Karman Pratama,perempuan,"Kalimantan Utara, 21-08-1980",43,"Jalan Jayawijaya No. 57
Tual, Sumatera Utara 57406",57406,6,4,Belum menikah,Profesional,CV Firmansyah Suwarno Tbk,+62 (014) 002-8428,5,D4,15,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,26000000,5500000,150000000.0,No,148000000,10,6,25391086.34,lainnya,123.86,Sangat Beresiko,Tinggi,750,Sangat Buruk,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Rencana Pembayaran yang Dapat Dikelola, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Pengelolaan Keuangan Lanjutan, Opsi pembayaran pokok saja"
4224676357193073,Liman Siregar,perempuan,"Sumatera Utara, 20-06-1997",26,"Jl. Pasirkoja No. 29
Bandar Lampung, SG 12242",12242,20,14,Cerai hidup,Pegawai Negeri,PT Agustina Hutagalung,+62 (077) 093 9176,4,S1,5,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,20500000,5000000,460000000.0,No,116000000,9,12,10144371.31,pernikahan,65.45,Beresiko,Menengah,400,Netral,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
8357078811540269,Zulfa Jailani,perempuan,"Kalimantan Utara, 21-07-1960",63,"Gang Soekarno Hatta No. 9
Kediri, SS 79432",79432,11,17,Cerai hidup,Pegawai Negeri,UD Pratiwi (Persero) Tbk,+62 (35) 557 2781,0,S1,14,Zona 5: zona permukiman kelas tinggi,Wilayah Aman,Tingkat Kekerasan Rendah,Tidak ada,48000000,27900000,480000000.0,Yes,260100000,7,42,7000383.64,kredit Modal,34.83,Netral,Sangat Rendah,275,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
7103085329919807,dr. Bakianto Kusmawati,perempuan,"Papua Barat, 28-02-1997",26,"Gang Rumah Sakit No. 39
Binjai, JA 43304",43304,18,4,Menikah,Pegawai Negeri,PT Wastuti Tbk,+62-279-999-7069,0,D3,0,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,16000000,3300000,160000000.0,No,92700000,6,18,5398081.42,Kebutuhan darurat,42.5,Beresiko,Menengah,625,Buruk,"Penyusunan anggaran untuk kebutuhan mendesak, Penyederhanaan Kewajiban Keuangan, Prioritaskan Pembayaran, Dukungan Emosional, Penjadwalan Ulang, Edukasi Keuangan Lanjutan"
5067369775069396,"KH. Nrima Suartini, M.Ak",laki-laki,"Sumatera Selatan, 16-01-1987",36,"Gang Surapati No. 306
Serang, Jawa Timur 97293",97293,6,20,Cerai hidup,Buruh,Perum Latupono Nasyidah Tbk,+62 (456) 939 3995,0,D4,9,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Tinggi,Rendah,31500000,10300000,320000000.0,No,178700000,7,54,3867349.42,Kebutuhan darurat,18.24,Sangat Baik,Tinggi,200,Baik,"Penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
8578075250547102,Nugraha Siregar,perempuan,"Nusa Tenggara Barat, 26-11-1991",32,"Jl. Kapten Muslihat No. 22
Pekalongan, Sulawesi Barat 72038",72038,9,11,Menikah,Pegawai Swasta,CV Marbun (Persero) Tbk,+62 (374) 360 9291,5,SMA,7,Zona 9: zona daerah industri sub urban,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Sedang,Tinggi,14500000,8300000,130000000.0,No,76200000,9,48,1896240.23,pernikahan,30.58,Netral,Sangat Rendah,275,Netral,"Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Konseling Keuangan"
9975747173798455,Ami Kuswoyo,perempuan,"Jawa Tengah, 08-11-1983",40,"Gang Dipatiukur No. 6
Kupang, JB 84225",84225,1,16,Menikah,Pegawai Swasta,UD Zulkarnain Permadi,+62 (042) 440 3512,0,S1,9,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Sedang,Rendah,35500000,11900000,450000000.0,No,201100000,7,48,4815589.8,kredit pribadi,20.41,Baik,Tinggi,50,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
5819365402666432,Arsipatra Andriani,laki-laki,"Kepulauan Riau, 12-09-1966",57,"Jl. Ahmad Yani No. 09
Singkawang, Aceh 87470",87470,13,1,Cerai mati,Pengusaha,Perum Mardhiyah,+62 (39) 650 3303,0,S1,12,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,26000000,8000000,500000000.0,No,148000000,10,24,6829449.1,kredit pribadi,37.94,Baik,Tinggi,125,Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
8770212851210613,Praba Prasasta,perempuan,"Sumatera Barat, 22-01-1995",28,"Jl. Sentot Alibasa No. 8
Tangerang, KS 34600",34600,14,4,Menikah,Pengusaha,PD Wibisono Saputra (Persero) Tbk,+62 (691) 194-5234,2,SMA,7,Zona 6: zona daerah manufaktur berat,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Sedang,Rendah,4500000,2500000,280000000.0,Yes,37500000,11,54,883555.78,kredit pribadi,44.18,Baik,Sangat Rendah,125,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
6359769375222167,"Hadi Wulandari, S.IP",perempuan,"DKI Jakarta, 17-09-1981",42,"Jl. Rumah Sakit No. 8
Kota Administrasi Jakarta Utara, KU 83736",83736,19,9,Cerai mati,Pegawai Negeri,PT Gunawan,+62 (115) 775 6808,3,S1,14,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,33500000,13500000,380000000.0,No,186000000,9,36,5914750.27,lainnya,29.57,Baik,Tinggi,50,Sangat Baik,"Pertimbangkan Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
9968181534554636,"Hj. Michelle Kuswoyo, S.H.",perempuan,"Banten, 16-04-1969",54,"Jalan Jayawijaya No. 58
Denpasar, Nusa Tenggara Barat 96596",96596,18,1,Cerai hidup,Pengusaha,PD Situmorang Wijaya,+62 (089) 532-8054,0,SD,10,Zona 7: zona daerah luar PDK,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Rendah,Rendah,6000000,3400000,210000000.0,No,36600000,11,54,862350.44,kredit pribadi,33.17,Sangat Baik,Tidak Diketahui,75,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak"
4573279514093280,Sutan Nardi Narpati,laki-laki,"Kepulauan Bangka Belitung, 21-11-1971",52,"Gg. Otto Iskandardinata No. 339
Palu, Jawa Barat 88902",88902,13,13,Belum menikah,Pegawai Negeri,PT Sudiati Saefullah Tbk,+62 (0563) 517 1167,0,S2,2,Zona 4: zona permukiman kelas menengah,Tingkat Kriminalitas Sedang,Tingkat Kekerasan Rendah,Rendah,13000000,4700000,420000000.0,No,73300000,12,54,1763347.5,lainnya,21.25,Sangat Baik,Menengah,50,Sangat Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Edukasi Keuangan Lanjutan"
5536830050790042,"R. Purwanto Simanjuntak, S.Kom",laki-laki,"Kepulauan Bangka Belitung, 27-01-2000",23,"Gang Abdul Muis No. 63
Semarang, PB 66744",66744,1,14,Menikah,Profesional,PD Iswahyudi (Persero) Tbk,+62 (14) 766 1553,1,D4,6,Zona 8: zona daerah permukiman sub urban,Tingkat Kriminalitas Tinggi,Tingkat Kekerasan Tinggi,Rendah,24000000,9200000,240000000.0,Yes,134300000,9,48,3342061.19,kredit Modal,22.58,Netral,Tinggi,200,Baik,"Berikan edukasi keuangan, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Pengelolaan Keuangan Lanjutan"
9383805060047349,"Eka Hidayat, S.I.Kom",perempuan,"Sulawesi Selatan, 23-09-1994",29,"Gg. Setiabudhi No. 706
Sorong, Sumatera Selatan 75305",75305,15,3,Menikah,Pengusaha,CV Andriani Tampubolon,+62 (0129) 219-0561,3,SMA,0,Zona 2: zona grosir dan manufaktur,Tingkat Kriminalitas Rendah,Tingkat Kekerasan Sedang,Rendah,3500000,1700000,80000000.0,Yes,17800000,8,42,487310.12,lainnya,27.07,Baik,Rendah,150,Baik,"Cairkan aset untuk menutupi pinjaman, Evaluasi keuangan, penyusunan anggaran untuk kebutuhan mendesak, Bantuan Keuangan Pemerintah"
