collector_ID,collector_gender,collector_age,collector_age_class,collector_location,collector_province,collector_island,collector_monthly_income,collector_occupation,collector_marital_status,collector_ses,collector_education_level,collector_vehicle,collector_style,collector_workplace,negotiation_skills,proficient_technology_use,flexible_work,communication_channel,responsive_rate,collector_personality,communication_time,working_time,working_time_range,debtor_feedback,year_experience,experience_level,success_rate,handled_case_category,handled_case_count,negotiation_result,debtor_behavior,demography_class
r2966,Laki-laki,48,Muda,"Jalan Cikutra Barat, RT 8/RW 3, Jambi, Kode Pos: 47121",Jambi,Sumatera,8509390,Professional,Menikah,B,S2,Motor,Bijaksana,Lapangan,Baik,i,Fleksibel,Telepon,98.44523360250291,Bijaksana,2023-05-11 17:31:55,Siang-Malam,12:00-20:00,Baik,14,Sangat Berpengalaman,48,Pinjaman Pribadi,282,Rencana pembayaran alternatif,Kabur,Pemukiman Padat Penduduk
B3422,Perempuan,40,Muda,"Jalan Pasirkoja, RT 10/RW 2, Banten, Kode Pos: 74901",Banten,Jawa,6598355,Buruh,Cerai Mati,C,SMA,Motor,Kasar,Meja,Cukup Baik,Buruk,Kurang Fleksibel,Telepon,74.01489608506584,Kasar,2023-04-26 01:05:56,Malam-Pagi,20:00-08:00,Buruk,26,Sangat Berpengalaman,72,Pinjaman Bisnis,519,Rencana pembayaran alternatif,Kabur,Perumahan
P1502,Laki-laki,28,Muda,"Gang R.E Martadinata, RT 11/RW 3, DI Yogyakarta, Kode Pos: 60388",DI Yogyakarta,Jawa,12204668,Professional,Menikah,A,S1,Mobil,Ramah,Lapangan,Baik,i,Tidak Fleksibel,Chat WA,56.28960386857189,Ramah,2023-05-20 18:24:22,Siang-Malam,12:00-20:00,Cukup,16,Sangat Berpengalaman,42,Pinjaman Pribadi,319,Perpanjangan waktu pembayaran,Kabur,Pemukiman Padat Penduduk
m8961,Laki-laki,34,Dewasa,"Gg. Moch. Ramdan, RT 13/RW 20, Kalimantan Selatan, Kode Pos: 37414",Kalimantan Selatan,Kalimantan,966459,Professional,Cerai Hidup,E,S1,Tidak Ada Kendaraan,Bijaksana,Lapangan,Cukup Baik,k,Fleksibel,SMS,80.93226446279748,Bijaksana,2023-03-25 07:51:09,Malam-Pagi,20:00-08:00,Baik,0,Pemula,20,Kredit Kendaraan,0,Rencana pembayaran alternatif,Kabur,Perumahan
o2885,Laki-laki,64,Muda,"Gg. Yos Sudarso, RT 1/RW 15, Lampung, Kode Pos: 03330",Lampung,Sumatera,8464615,Pengusaha,Menikah,B,S2,Motor,Tegas,Lapangan,Cukup Baik,k,Fleksibel,Telepon,97.37419776594572,Tegas,2023-08-02 18:38:48,Siang-Malam,12:00-20:00,Baik,15,Sangat Berpengalaman,50,Pinjaman Bisnis,298,Keringanan utang,Kabur,Pemukiman Padat Penduduk
z8895,Laki-laki,39,Muda,"Gg. Rungkut Industri, RT 4/RW 14, Jawa Barat, Kode Pos: 55207",Jawa Barat,Jawa,4786766,Pegawai Swasta,Belum Menikah,D,SMA,Motor,Tegas,Lapangan,Baik,Buruk,Tidak Fleksibel,Telepon,56.06549710310679,Tegas,2023-07-21 09:56:36,Siang-Malam,12:00-20:00,Buruk,18,Sangat Berpengalaman,46,Kredit Kendaraan,359,Pembebasan jaminan atau denda,Kabur,Pemukiman Padat Penduduk
T9835,Perempuan,57,Tua,"Jalan Medokan Ayu, RT 11/RW 9, Sulawesi Barat, Kode Pos: 90812",Sulawesi Barat,Sulawesi,4396838,Pegawai Negeri,Menikah,D,D3,Motor,Kasar,Meja,Cukup Baik,Cukup Baik,Kurang Fleksibel,SMS,79.47565887756187,Kasar,2023-01-16 21:13:23,Pagi-Sore,08:00-16:00,Buruk,5,Cukup Berpengalaman,30,Pinjaman Pribadi,97,Rencana pembayaran alternatif,Disiplin,Pemukiman Padat Penduduk
z6219,Laki-laki,37,Dewasa,"Gang Cikutra Barat, RT 17/RW 9, Sulawesi Utara, Kode Pos: 65074",Sulawesi Utara,Sulawesi,7142466,Buruh,Cerai Mati,C,SMA,Motor,Kasar,Lapangan,Baik,Cukup Baik,Fleksibel,Telepon,85.39043091296975,Kasar,2023-07-18 23:02:34,Siang-Malam,12:00-20:00,Baik,2,Pemula,24,Kredit Kendaraan,40,Keringanan utang,Kabur,Pemukiman Padat Penduduk
v0198,Laki-laki,45,Muda,"Jalan Indragiri, RT 2/RW 2, Jawa Timur, Kode Pos: 54134",Jawa Timur,Jawa,11024834,Pengusaha,Menikah,A,S1,Mobil,Ramah,Lapangan,Cukup Baik,k,Fleksibel,Email,94.76919690138803,Ramah,2023-09-04 08:51:06,Pagi-Sore,08:00-16:00,Cukup,15,Sangat Berpengalaman,30,Kredit Kendaraan,301,Pembayaran sejumlah besar sekaligus,Gagal Bayar,Perumahan
O9380,Laki-laki,36,Dewasa,"Gang Pasir Koja, RT 8/RW 9, Aceh, Kode Pos: 05234",Aceh,Sumatera,6772908,Professional,Cerai Mati,C,S2,Motor,Bijaksana,Lapangan,Buruk,i,Fleksibel,Telepon,97.21084723019763,Bijaksana,2023-05-25 01:16:15,Pagi-Sore,08:00-16:00,Cukup,-12,Pemula,-4,Kredit Kendaraan,0,Keringanan utang,Disiplin,Perumahan
S2142,Laki-laki,39,Muda,"Gg. Waringin, RT 17/RW 10, Jawa Tengah, Kode Pos: 36411",Jawa Tengah,Jawa,7571789,Pegawai Swasta,Belum Menikah,C,D3,Motor,Ramah,Meja,Baik,Baik,Fleksibel,Chat WA,83.7146825576879,Ramah,2023-12-30 08:47:31,Pagi-Sore,08:00-16:00,Baik,24,Sangat Berpengalaman,58,Kredit Kendaraan,481,Pembebasan jaminan atau denda,Kabur,Pemukiman Padat Penduduk
o9730,Laki-laki,42,Muda,"Gg. Pasirkoja, RT 25/RW 1, DI Yogyakarta, Kode Pos: 29068",DI Yogyakarta,Jawa,2438680,Pegawai Negeri,Menikah,E,D3,Tidak Ada Kendaraan,Kasar,Lapangan,Cukup Baik,Cukup Baik,Kurang Fleksibel,SMS,61.90654004362813,Kasar,2023-01-23 20:41:13,Pagi-Sore,08:00-16:00,Baik,46,Sangat Berpengalaman,92,Pinjaman Bisnis,920,Pembayaran sejumlah besar sekaligus,Kabur,Rusun
h0630,Laki-laki,39,Muda,"Gg. Abdul Muis, RT 4/RW 13, Kepulauan Bangka Belitung, Kode Pos: 02894",Bangka Belitung,Sumatera,4354130,Pegawai Negeri,Menikah,D,D3,Motor,Tegas,Lapangan,Buruk,Cukup Baik,Kurang Fleksibel,Telepon,75.15315962801873,Tegas,2023-04-03 19:18:03,Malam-Pagi,20:00-08:00,Buruk,21,Sangat Berpengalaman,52,Kredit Kendaraan,419,Perpanjangan waktu pembayaran,Kabur,Rusun
x3253,Laki-laki,45,Muda,"Gg. Pelajar Pejuang, RT 21/RW 6, Sumatera Barat, Kode Pos: 57244",Sumatera Barat,Sumatera,5306685,Buruh,Menikah,D,SMA,Motor,Kasar,Lapangan,Buruk,Cukup Baik,Kurang Fleksibel,Email,65.43739322987145,Kasar,2023-04-28 03:47:03,Malam-Pagi,20:00-08:00,Cukup,25,Sangat Berpengalaman,60,Pinjaman Pribadi,500,Pembebasan jaminan atau denda,Kabur,Perumahan
g0687,Laki-laki,42,Muda,"Jalan Monginsidi, RT 14/RW 12, Kalimantan Selatan, Kode Pos: 21639",Kalimantan Selatan,Kalimantan,2915765,Buruh,Menikah,E,SMA,Tidak Ada Kendaraan,Kasar,Lapangan,Buruk,Cukup Baik,Kurang Fleksibel,Telepon,69.38165885736163,Kasar,2023-12-24 19:14:13,Malam-Pagi,20:00-08:00,Buruk,31,Sangat Berpengalaman,82,Kredit Kendaraan,620,Keringanan utang,Kabur,Perumahan
u1057,Laki-laki,45,Muda,"Jl. R.E Martadinata, RT 8/RW 17, Sulawesi Utara, Kode Pos: 96869",Sulawesi Utara,Sulawesi,4262595,Buruh,Belum Menikah,D,SMA,Motor,Kasar,Lapangan,Buruk,Buruk,Fleksibel,SMS,93.30638919655648,Kasar,2023-11-30 08:09:02,Siang-Malam,12:00-20:00,Baik,49,Sangat Berpengalaman,100,Kredit Kendaraan,980,Perpanjangan waktu pembayaran,Kabur,Perumahan
V8711,Laki-laki,26,Muda,"Gg. Jend. A. Yani, RT 3/RW 19, Sulawesi Tengah, Kode Pos: 87180",Sulawesi Tengah,Sulawesi,2933989,Pegawai Negeri,Menikah,E,D3,Tidak Ada Kendaraan,Ramah,Meja,Buruk,Baik,Kurang Fleksibel,Chat WA,71.77080475935118,Ramah,2023-09-19 17:05:47,Malam-Pagi,20:00-08:00,Baik,31,Sangat Berpengalaman,62,Kredit Kendaraan,620,Pembayaran sejumlah besar sekaligus,Kabur,Rusun
q4193,Laki-laki,44,Muda,"Gang Veteran, RT 22/RW 14, Sulawesi Tenggara, Kode Pos: 21397",Sulawesi Tenggara,Sulawesi,12914186,Professional,Menikah,A,S1,Mobil,Bijaksana,Lapangan,Cukup Baik,B,Kurang Fleksibel,Telepon,69.55103496835336,Bijaksana,2023-07-09 21:25:51,Siang-Malam,12:00-20:00,Cukup,51,Sangat Berpengalaman,100,Pinjaman Bisnis,1019,Pembebasan jaminan atau denda,Kabur,Perumahan
B4986,Laki-laki,65,Muda,"Jalan Rajawali Timur, RT 12/RW 12, Lampung, Kode Pos: 34071",Lampung,Sumatera,2449625,Pengusaha,Belum Menikah,E,S1,Tidak Ada Kendaraan,Tegas,Lapangan,Buruk,B,Tidak Fleksibel,Telepon,46.65790663898617,Tegas,2023-04-23 14:34:30,Malam-Pagi,20:00-08:00,Cukup,36,Sangat Berpengalaman,92,Kredit Kendaraan,719,Rencana pembayaran alternatif,Kabur,Pemukiman Padat Penduduk
c1475,Laki-laki,49,Muda,"Jl. Raya Ujungberung, RT 6/RW 19, Jambi, Kode Pos: 58649",Jambi,Sumatera,9801642,Pengusaha,Belum Menikah,B,S1,Motor,Tegas,Lapangan,Cukup Baik,B,Tidak Fleksibel,SMS,46.81191063258483,Tegas,2023-06-11 10:06:47,Malam-Pagi,20:00-08:00,Baik,21,Sangat Berpengalaman,52,Pinjaman Bisnis,420,Perpanjangan waktu pembayaran,Kabur,Rusun
N2627,Laki-laki,49,Dewasa,"Jalan Stasiun Wonokromo, RT 2/RW 9, Kalimantan Timur, Kode Pos: 40262",Kalimantan Timur,Kalimantan,8535155,Pegawai Swasta,Menikah,B,D3,Motor,Tegas,Meja,Buruk,Baik,Kurang Fleksibel,Telepon,71.74662128807286,Tegas,2023-03-01 02:20:18,Malam-Pagi,20:00-08:00,Buruk,5,Cukup Berpengalaman,20,Pinjaman Bisnis,100,Pembebasan jaminan atau denda,Disiplin,Rusun
H8068,Laki-laki,55,Dewasa,"Gg. Moch. Ramdan, RT 16/RW 20, Sulawesi Tenggara, Kode Pos: 36537",Sulawesi Tenggara,Sulawesi,7254504,Pegawai Swasta,Menikah,C,D3,Motor,Tegas,Meja,Baik,Baik,Tidak Fleksibel,Telepon,46.27255378335106,Tegas,2023-11-18 07:10:08,Siang-Malam,12:00-20:00,Baik,9,Cukup Berpengalaman,28,Pinjaman Bisnis,180,Pembebasan jaminan atau denda,Kabur,Pemukiman Padat Penduduk
P9594,Laki-laki,40,Muda,"Jl. Veteran, RT 14/RW 4, Sumatera Barat, Kode Pos: 80498",Sumatera Barat,Sumatera,14802894,Professional,Cerai Hidup,A,S2,Mobil,Bijaksana,Lapangan,Buruk,i,Fleksibel,Telepon,85.72072734845774,Bijaksana,2023-08-27 02:07:39,Siang-Malam,12:00-20:00,Buruk,39,Sangat Berpengalaman,88,Pinjaman Pribadi,777,Pembebasan jaminan atau denda,Kabur,Perumahan
Z6005,Laki-laki,49,Muda,"Gg. Suryakencana, RT 14/RW 18, Papua Barat, Kode Pos: 36863",Papua Barat,Papua,10817772,Pengusaha,Belum Menikah,A,S2,Mobil,Tegas,Lapangan,Cukup Baik,a,Kurang Fleksibel,SMS,66.19252046895818,Tegas,2023-08-04 16:24:31,Siang-Malam,12:00-20:00,Buruk,28,Sangat Berpengalaman,76,Pinjaman Bisnis,560,Rencana pembayaran alternatif,Kabur,Rusun
I4771,Perempuan,43,Dewasa,"Jl. Pasteur, RT 21/RW 14, Sulawesi Barat, Kode Pos: 62180",Sulawesi Barat,Sulawesi,13672215,Professional,Menikah,A,S1,Mobil,Ramah,Meja,Buruk,B,Fleksibel,Chat WA,88.96523290823923,Ramah,2023-11-23 06:16:24,Pagi-Sore,08:00-16:00,Baik,18,Cukup Berpengalaman,36,Pinjaman Pribadi,360,Pembayaran sejumlah besar sekaligus,Kabur,Perumahan
x4300,Perempuan,32,Muda,"Jl. Dipenogoro, RT 8/RW 8, Nusa Tenggara Timur, Kode Pos: 33837",Nusa Tenggara Timur,Bali,5410405,Pengusaha,Menikah,D,S1,Motor,Tegas,Meja,Buruk,k,Fleksibel,Chat WA,87.19398858607417,Tegas,2023-09-02 15:16:16,Malam-Pagi,20:00-08:00,Buruk,21,Sangat Berpengalaman,52,Kredit Kendaraan,421,Perpanjangan waktu pembayaran,Kabur,Apartemen
s9455,Laki-laki,60,Muda,"Gang Cempaka, RT 11/RW 14, Kalimantan Barat, Kode Pos: 45039",Kalimantan Barat,Kalimantan,622008,Pegawai Swasta,Belum Menikah,E,D3,Tidak Ada Kendaraan,Tegas,Meja,Baik,Baik,Kurang Fleksibel,Telepon,60.46705789547227,Tegas,2023-04-28 20:13:50,Pagi-Sore,08:00-16:00,Cukup,25,Sangat Berpengalaman,70,Pinjaman Bisnis,501,Keringanan utang,Kabur,Pemukiman Padat Penduduk
T7000,Perempuan,48,Muda,"Jalan Ahmad Yani, RT 18/RW 18, Sumatera Barat, Kode Pos: 90194",Sumatera Barat,Sumatera,11196650,Professional,Menikah,A,S2,Mobil,Bijaksana,Meja,Buruk,a,Kurang Fleksibel,Telepon,75.46383341576563,Bijaksana,2023-06-21 21:48:01,Malam-Pagi,20:00-08:00,Buruk,13,Sangat Berpengalaman,36,Kredit Kendaraan,260,Pembebasan jaminan atau denda,Gagal Bayar,Rusun
t5900,Laki-laki,44,Dewasa,"Gang Ahmad Yani, RT 17/RW 13, Papua Barat, Kode Pos: 30583",Papua Barat,Papua,2321385,Pegawai Swasta,Menikah,E,D3,Tidak Ada Kendaraan,Tegas,Meja,Baik,Baik,Fleksibel,Telepon,87.18838205867416,Tegas,2023-07-06 06:17:35,Malam-Pagi,20:00-08:00,Baik,18,Cukup Berpengalaman,36,Pinjaman Bisnis,358,Pembayaran sejumlah besar sekaligus,Kabur,Pemukiman Padat Penduduk
N8019,Laki-laki,46,Dewasa,"Gang Rumah Sakit, RT 16/RW 14, Jambi, Kode Pos: 64428",Jambi,Sumatera,7428495,Professional,Menikah,C,S1,Motor,Bijaksana,Lapangan,Buruk,B,Fleksibel,Telepon,81.31221120947542,Bijaksana,2023-08-19 10:18:24,Pagi-Sore,08:00-16:00,Buruk,8,Pemula,16,Pinjaman Pribadi,161,Pembayaran sejumlah besar sekaligus,Disiplin,Rusun
E8342,Laki-laki,45,Muda,"Gg. Merdeka, RT 10/RW 5, Sumatera Barat, Kode Pos: 15679",Sumatera Barat,Sumatera,8183526,Pegawai Swasta,Cerai Hidup,B,D3,Motor,Kasar,Lapangan,Buruk,Cukup Baik,Kurang Fleksibel,SMS,67.224298723507,Kasar,2023-04-30 13:57:17,Pagi-Sore,08:00-16:00,Baik,37,Sangat Berpengalaman,74,Pinjaman Pribadi,739,Pembayaran sejumlah besar sekaligus,Kabur,Perumahan
R3972,Perempuan,46,Muda,"Gang Cikutra Timur, RT 25/RW 16, Maluku, Kode Pos: 79828",Maluku,Papua,3077261,Pegawai Negeri,Menikah,E,D3,Motor,Tegas,Meja,Cukup Baik,Baik,Fleksibel,Telepon,97.24622930154368,Tegas,2023-10-07 21:26:39,Siang-Malam,12:00-20:00,Cukup,23,Sangat Berpengalaman,46,Pinjaman Bisnis,458,Pembayaran sejumlah besar sekaligus,Kabur,Rusun
O8429,Laki-laki,55,Dewasa,"Jalan Jayawijaya, RT 18/RW 20, DKI Jakarta, Kode Pos: 17773",DKI Jakarta,Jawa,13292391,Pengusaha,Belum Menikah,A,S2,Mobil,Tegas,Lapangan,Baik,k,Kurang Fleksibel,Telepon,63.92821288514542,Tegas,2023-02-07 23:09:32,Pagi-Sore,08:00-16:00,Baik,6,Pemula,22,Pinjaman Bisnis,122,Pembebasan jaminan atau denda,Kabur,Pemukiman Padat Penduduk
f4039,Laki-laki,55,Muda,"Jl. Veteran, RT 10/RW 19, Jawa Barat, Kode Pos: 16166",Jawa Barat,Jawa,10976785,Pengusaha,Cerai Hidup,A,S1,Mobil,Tegas,Lapangan,Buruk,a,Kurang Fleksibel,Telepon,63.2964090783442,Tegas,2023-07-24 02:07:38,Pagi-Sore,08:00-16:00,Cukup,20,Sangat Berpengalaman,60,Kredit Kendaraan,400,Rencana pembayaran alternatif,Kabur,Pemukiman Padat Penduduk
m2896,Laki-laki,54,Dewasa,"Jl. Wonoayu, RT 10/RW 9, DI Yogyakarta, Kode Pos: 64624",DI Yogyakarta,Jawa,6022631,Pengusaha,Menikah,C,S2,Motor,Tegas,Lapangan,Cukup Baik,k,Fleksibel,Telepon,90.6883443060803,Tegas,2023-12-21 12:59:23,Malam-Pagi,20:00-08:00,Cukup,15,Cukup Berpengalaman,40,Pinjaman Bisnis,302,Pembebasan jaminan atau denda,Gagal Bayar,Rusun
t2324,Laki-laki,45,Dewasa,"Gg. Raya Ujungberung, RT 14/RW 1, Papua Barat, Kode Pos: 65625",Papua Barat,Papua,3220012,Pegawai Swasta,Menikah,E,D3,Motor,Tegas,Meja,Baik,Baik,Kurang Fleksibel,Email,62.271215561233724,Tegas,2023-10-26 12:25:03,Pagi-Sore,08:00-16:00,Cukup,-6,Pemula,8,Pinjaman Pribadi,0,Rencana pembayaran alternatif,Disiplin,Pemukiman Padat Penduduk
E3897,Laki-laki,35,Dewasa,"Gg. Rungkut Industri, RT 24/RW 15, Jambi, Kode Pos: 14756",Jambi,Sumatera,825428,Buruh,Menikah,E,SMA,Tidak Ada Kendaraan,Kasar,Lapangan,Baik,Cukup Baik,Kurang Fleksibel,SMS,71.20343064092926,Kasar,2023-02-24 15:48:53,Malam-Pagi,20:00-08:00,Cukup,12,Cukup Berpengalaman,44,Pinjaman Bisnis,240,Rencana pembayaran alternatif,Gagal Bayar,Pemukiman Padat Penduduk
g4156,Laki-laki,46,Dewasa,"Jalan Gegerkalong Hilir, RT 7/RW 11, Sumatera Barat, Kode Pos: 70392",Sumatera Barat,Sumatera,6983707,Buruh,Menikah,C,SMA,Motor,Kasar,Lapangan,Baik,Buruk,Tidak Fleksibel,Telepon,47.705212571209856,Kasar,2023-10-05 21:39:55,Malam-Pagi,20:00-08:00,Buruk,17,Cukup Berpengalaman,44,Pinjaman Bisnis,340,Perpanjangan waktu pembayaran,Kabur,Pemukiman Padat Penduduk
q7146,Laki-laki,26,Muda,"Jalan W.R. Supratman, RT 4/RW 3, Kepulauan Riau, Kode Pos: 03647",Kepulauan Riau,Sumatera,6307139,Pengusaha,Menikah,C,S2,Motor,Tegas,Lapangan,Baik,B,Kurang Fleksibel,Telepon,78.23696970793131,Tegas,2023-10-25 04:36:49,Pagi-Sore,08:00-16:00,Baik,-8,Pemula,4,Kredit Kendaraan,0,Keringanan utang,Kabur,Pemukiman Padat Penduduk
P6180,Laki-laki,45,Dewasa,"Gg. Asia Afrika, RT 9/RW 16, Bali, Kode Pos: 47464",Bali,Bali,5708265,Professional,Menikah,D,S1,Motor,Bijaksana,Lapangan,Buruk,k,Fleksibel,Email,93.87884522475997,Bijaksana,2023-07-14 02:51:36,Malam-Pagi,20:00-08:00,Buruk,0,Pemula,10,Pinjaman Bisnis,3,Pembebasan jaminan atau denda,Disiplin,Perumahan
P5012,Laki-laki,38,Muda,"Gg. Dipenogoro, RT 18/RW 3, Bali, Kode Pos: 68115",Bali,Bali,4398573,Pegawai Swasta,Menikah,D,D3,Motor,Tegas,Meja,Baik,Baik,Kurang Fleksibel,Telepon,63.16558588454196,Tegas,2023-01-09 22:19:18,Pagi-Sore,08:00-16:00,Cukup,45,Sangat Berpengalaman,100,Kredit Kendaraan,897,Pembebasan jaminan atau denda,Kabur,Pemukiman Padat Penduduk
L1254,Perempuan,48,Dewasa,"Gang Rajiman, RT 13/RW 4, Banten, Kode Pos: 18642",Banten,Jawa,12212343,Professional,Menikah,A,S2,Mobil,Bijaksana,Meja,Buruk,i,Kurang Fleksibel,SMS,72.58561447671481,Bijaksana,2023-12-28 10:05:31,Pagi-Sore,08:00-16:00,Baik,9,Cukup Berpengalaman,28,Kredit Kendaraan,178,Pembebasan jaminan atau denda,Kabur,Rusun
s6410,Laki-laki,55,Dewasa,"Gg. Jend. A. Yani, RT 10/RW 9, Nusa Tenggara Barat, Kode Pos: 01805",Nusa Tenggara Barat,Bali,12974948,Pengusaha,Menikah,A,S2,Mobil,Tegas,Lapangan,Baik,i,Fleksibel,Telepon,96.65830383901327,Tegas,2023-03-14 17:58:08,Pagi-Sore,08:00-16:00,Cukup,19,Cukup Berpengalaman,38,Pinjaman Bisnis,380,Pembayaran sejumlah besar sekaligus,Kabur,Pemukiman Padat Penduduk
f7324,Laki-laki,26,Muda,"Gang M.H Thamrin, RT 6/RW 9, Jambi, Kode Pos: 75960",Jambi,Sumatera,10675223,Pengusaha,Belum Menikah,A,S2,Mobil,Ramah,Lapangan,Cukup Baik,a,Fleksibel,Email,83.8355822961555,Ramah,2023-05-02 17:27:41,Siang-Malam,12:00-20:00,Cukup,-4,Cukup Berpengalaman,2,Pinjaman Pribadi,0,Pembebasan jaminan atau denda,Disiplin,Perumahan
l7345,Laki-laki,34,Dewasa,"Jalan Moch. Ramdan, RT 21/RW 10, Sulawesi Selatan, Kode Pos: 65787",Sulawesi Selatan,Sulawesi,3777167,Professional,Cerai Hidup,E,S1,Motor,Bijaksana,Lapangan,Buruk,k,Kurang Fleksibel,SMS,73.29611814116907,Bijaksana,2023-04-13 02:22:45,Malam-Pagi,20:00-08:00,Buruk,19,Cukup Berpengalaman,48,Kredit Kendaraan,373,Perpanjangan waktu pembayaran,Kabur,Apartemen
v0402,Perempuan,63,Muda,"Jalan Gedebage Selatan, RT 17/RW 12, Jawa Timur, Kode Pos: 18518",Jawa Timur,Jawa,4398908,Pengusaha,Menikah,D,S1,Motor,Tegas,Meja,Cukup Baik,B,Fleksibel,Telepon,83.83082903580532,Tegas,2023-01-10 14:38:52,Malam-Pagi,20:00-08:00,Baik,21,Sangat Berpengalaman,52,Pinjaman Bisnis,419,Pembebasan jaminan atau denda,Kabur,Pemukiman Padat Penduduk
X5118,Laki-laki,59,Tua,"Gg. Indragiri, RT 14/RW 1, Sumatera Utara, Kode Pos: 81712",Sumatera Utara,Sumatera,9087381,Professional,Menikah,B,S2,Motor,Bijaksana,Lapangan,Buruk,k,Tidak Fleksibel,Telepon,42.73240651744763,Bijaksana,2023-02-21 03:02:46,Malam-Pagi,20:00-08:00,Buruk,5,Cukup Berpengalaman,30,Pinjaman Bisnis,100,Rencana pembayaran alternatif,Disiplin,Pemukiman Padat Penduduk
G2080,Laki-laki,55,Muda,"Gg. Kebonjati, RT 8/RW 13, Riau, Kode Pos: 57515",Riau,Sumatera,7142618,Professional,Cerai Hidup,C,S1,Motor,Bijaksana,Lapangan,Buruk,a,Kurang Fleksibel,Telepon,67.83620891538965,Bijaksana,2023-01-14 19:02:38,Pagi-Sore,08:00-16:00,Buruk,31,Sangat Berpengalaman,62,Pinjaman Bisnis,620,Pembayaran sejumlah besar sekaligus,Kabur,Pemukiman Padat Penduduk
q9417,Perempuan,59,Muda,"Gang Cihampelas, RT 25/RW 10, Sulawesi Utara, Kode Pos: 57909",Sulawesi Utara,Sulawesi,2577921,Pegawai Swasta,Menikah,E,SMA,Tidak Ada Kendaraan,Kasar,Meja,Cukup Baik,Buruk,Fleksibel,SMS,99.61839521088699,Kasar,2023-03-17 02:01:49,Siang-Malam,12:00-20:00,Buruk,25,Sangat Berpengalaman,50,Pinjaman Pribadi,498,Pembayaran sejumlah besar sekaligus,Kabur,Pemukiman Padat Penduduk
Q6555,Perempuan,33,Dewasa,"Gang Rajiman, RT 11/RW 11, Papua Barat, Kode Pos: 90364",Papua Barat,Papua,6842072,Pegawai Negeri,Menikah,C,D3,Motor,Kasar,Meja,Buruk,Cukup Baik,Fleksibel,SMS,94.77733667589897,Kasar,2023-05-18 19:52:55,Malam-Pagi,20:00-08:00,Cukup,-10,Pemula,-20,Pinjaman Pribadi,0,Pembayaran sejumlah besar sekaligus,Disiplin,Rusun
N4572,Perempuan,42,Dewasa,"Gg. Merdeka, RT 9/RW 9, DI Yogyakarta, Kode Pos: 19387",DI Yogyakarta,Jawa,7588208,Pegawai Negeri,Cerai Hidup,C,D3,Motor,Tegas,Meja,Baik,Cukup Baik,Tidak Fleksibel,Telepon,54.026783712715684,Tegas,2023-05-17 19:19:29,Malam-Pagi,20:00-08:00,Baik,-10,Cukup Berpengalaman,-20,Kredit Kendaraan,0,Pembayaran sejumlah besar sekaligus,Kabur,Pemukiman Padat Penduduk
l5450,Laki-laki,47,Muda,"Jl. Peta, RT 13/RW 9, Sulawesi Selatan, Kode Pos: 23734",Sulawesi Selatan,Sulawesi,12367327,Professional,Menikah,A,S1,Mobil,Bijaksana,Lapangan,Buruk,a,Kurang Fleksibel,Email,64.40276702128763,Bijaksana,2023-07-15 04:15:14,Siang-Malam,12:00-20:00,Buruk,20,Sangat Berpengalaman,50,Pinjaman Bisnis,399,Pembebasan jaminan atau denda,Kabur,Rusun
K5818,Laki-laki,48,Dewasa,"Gang Rungkut Industri, RT 1/RW 20, Sumatera Utara, Kode Pos: 81917",Sumatera Utara,Sumatera,6799226,Buruh,Menikah,C,SMA,Motor,Kasar,Lapangan,Baik,Cukup Baik,Kurang Fleksibel,Chat WA,63.14364714001103,Kasar,2023-11-15 15:15:50,Siang-Malam,12:00-20:00,Baik,17,Cukup Berpengalaman,44,Pinjaman Bisnis,335,Pembebasan jaminan atau denda,Kabur,Pemukiman Padat Penduduk
g3378,Laki-laki,55,Tua,"Jl. Kapten Muslihat, RT 4/RW 4, Maluku, Kode Pos: 07753",Maluku,Papua,6441637,Professional,Cerai Hidup,C,S2,Motor,Bijaksana,Lapangan,Buruk,a,Kurang Fleksibel,Telepon,74.30368884298457,Bijaksana,2023-09-30 05:39:06,Malam-Pagi,20:00-08:00,Buruk,6,Cukup Berpengalaman,22,Pinjaman Bisnis,118,Pembebasan jaminan atau denda,Disiplin,Pemukiman Padat Penduduk
A4666,Laki-laki,51,Dewasa,"Jl. Ronggowarsito, RT 17/RW 16, Maluku Utara, Kode Pos: 75657",Maluku Utara,Papua,3921844,Pengusaha,Menikah,E,S1,Motor,Tegas,Lapangan,Cukup Baik,B,Tidak Fleksibel,Telepon,52.73606035583409,Tegas,2023-06-08 15:14:59,Malam-Pagi,20:00-08:00,Buruk,7,Cukup Berpengalaman,24,Pinjaman Pribadi,140,Perpanjangan waktu pembayaran,Disiplin,Rusun
Q2179,Laki-laki,27,Muda,"Jl. Siliwangi, RT 19/RW 17, Sumatera Selatan, Kode Pos: 81885",Sumatera Selatan,Sumatera,6987591,Professional,Menikah,C,S2,Motor,Bijaksana,Lapangan,Buruk,i,Fleksibel,Email,87.09623945290726,Bijaksana,2023-11-10 06:30:21,Siang-Malam,12:00-20:00,Buruk,21,Sangat Berpengalaman,52,Kredit Kendaraan,422,Pembebasan jaminan atau denda,Kabur,Apartemen
