debtor_age,debtor_age_class,debtor_gender,debtor_nik,debtor_address,debtor_province,debtor_island,debtor_marital_status,debtor_number_of_dependents,debtor_education_level,debtor_occupation,debtor_monthly_income,debtor_monthly_expense,debtor_asset_ownership,ses_class,demography_class,debtor_communication_channel,billing_datetime,risk_credit,payment_pattern,payment_method,tenor,interest_rate,monthly_payment,loan_amount,behavior_class,loan_type,working_time,range_working_time,debtor_personality,history_jan,history_feb,history_mar,history_apr,history_may,history_jun,history_jul,history_aug,history_sep,history_oct,history_nov,history_dec,debtor_aging,transaction,remaining_loan,billing_type,field_class
53,Tua,Laki-laki,3401970901201204,"Jalan Suniaraja, RT 18/RW 16, Bali, Kode Pos: 49290",Bali,Bali,Menikah,3,SD,Buruh,993526,163932,Tidak,E,Pemukiman Padat Penduduk,Telepon,2023-10-08 02:53:26.521802,Buruk,Pembayaran Terlambat,Langsung,60,0.4,399755.3446874107,23743141,Kabur,Pinjaman Pribadi,Pagi-Sore,08:00-16:00,Ramah,1,2,3,4,3,4,5,4,3,2,1,2,DPK,58,557331.0081301816,Surat,Melalui Meja
33,Dewasa,Perempuan,2645363005681238,"Jalan Jend. Sudirman, RT 19/RW 12, Sulawesi Tengah, Kode Pos: 34867",Sulawesi Tengah,Sulawesi,Belum Menikah,0,S1,Pegawai Negeri,11683057,7710818,Ya,A,Perumahan,Telepon,2023-10-08 02:53:26.522335,Buruk,Pembayaran Terlambat,ATM,36,0.2,967666.7951574826,34728820,Gagal Bayar,Kredit Kendaraan,Malam-Pagi,20:00-08:00,Bijaksana,0,0,1,2,3,2,3,2,1,2,3,4,Kurang Lancar,32,3763482.5549605563,Wakil,Turun Langsung ke Lapangan
22,Muda,Perempuan,8440320208187983,"Jl. M.T Haryono, RT 20/RW 4, Papua Barat, Kode Pos: 03126",Papua Barat,Papua,Menikah,1,S1,Pegawai Swasta,9077418,2995548,Ya,E,Perumahan,Chat WA,2023-10-08 02:53:26.522881,Buruk,Pembayaran Terlambat,M-Banking,24,0.15,702195.9518977894,16826399,Gagal Bayar,Pinjaman Pribadi,Pagi-Sore,08:00-16:00,Tegas,0,0,1,0,0,1,0,1,0,1,2,3,Kurang Lancar,21,2080284.0101464223,Wakil,Turun Langsung ke Lapangan
65,Tua,Perempuan,4946921311327507,"Gg. Suniaraja, RT 1/RW 3, Jawa Barat, Kode Pos: 71848",Jawa Barat,Jawa,Cerai Mati,1,SMA,Pegawai Swasta,6239844,2059149,Ya,B,Rusun,Telepon,2023-10-08 02:53:26.523440,Cukup Baik,Pembayaran Sebelum Jatuh Tempo,ATM,60,0.4,541484.3821781648,32161021,Kabur,Kredit Kendaraan,Siang-Malam,12:00-20:00,Bijaksana,1,0,0,1,0,0,1,2,1,2,3,2,DPK,58,754926.8336664438,Telepon,Melalui Meja
62,Tua,Perempuan,8534581705956577,"Jalan Rawamangun, RT 24/RW 4, Jawa Barat, Kode Pos: 80549",Jawa Barat,Jawa,Menikah,1,S3,Pengusaha,18469086,6094798,Ya,A,Apartemen,Email,2023-10-08 02:53:26.523988,Baik,Pembayaran Tepat Waktu,Langsung,24,0.15,2162448.46007843,51817759,Disiplin,Pinjaman Bisnis,Pagi-Sore,08:00-16:00,Ramah,0,0,0,1,2,3,2,1,0,1,0,0,Lancar,24,0.0,Telepon,Melalui Meja
20,Muda,Laki-laki,200964070766006,"Jl. Ciwastra, RT 11/RW 20, Banten, Kode Pos: 29850",Banten,Jawa,Cerai Mati,4,D3,Pegawai Swasta,5010623,661402,Tidak,B,Rusun,Telepon,2023-10-08 02:53:26.524513,Buruk,Pembayaran Terlambat,e-Money,36,0.2,638312.955633773,22908563,Kabur,Pinjaman Pribadi,Siang-Malam,12:00-20:00,Bijaksana,0,0,0,1,0,0,1,2,3,2,3,2,DPK,34,1205922.5084517188,Surat,Melalui Meja
35,Dewasa,Perempuan,9064761403111950,"Jalan Astana Anyar, RT 19/RW 1, Sulawesi Utara, Kode Pos: 68877",Sulawesi Utara,Sulawesi,Menikah,3,D3,Pegawai Swasta,4290042,707857,Tidak,C,Rusun,Telepon,2023-10-08 02:53:26.525060,Cukup Baik,Pembayaran Tepat Waktu,ATM,12,0.1,1607417.3458999204,19278564,Disiplin,Pinjaman Pribadi,Pagi-Sore,08:00-16:00,Bijaksana,1,0,0,1,2,1,2,3,2,1,2,1,DPK,11,1596973.1951008737,Surat,Melalui Meja
43,Dewasa,Laki-laki,1528061809713512,"Jalan Gardujati, RT 1/RW 5, Maluku, Kode Pos: 65613",Maluku,Papua,Belum Menikah,0,S2,Pengusaha,16682186,11010243,Ya,A,Apartemen,Telepon,2023-10-08 02:53:26.525633,Cukup Baik,Pembayaran Tepat Waktu,M-Banking,60,0.4,875613.2128989117,52006329,Disiplin,Pinjaman Bisnis,Malam-Pagi,20:00-08:00,Tegas,1,2,3,4,5,4,3,2,3,4,3,2,DPK,58,1220762.6518631205,Surat,Melalui Meja
47,Dewasa,Laki-laki,205559250635856,"Gang Cikutra Barat, RT 14/RW 9, DKI Jakarta, Kode Pos: 19112",DKI Jakarta,Jawa,Belum Menikah,0,SMP,Buruh,3380308,2231003,Ya,C,Pemukiman Padat Penduduk,Email,2023-10-08 02:53:26.526153,Baik,Pembayaran Tepat Waktu,M-Banking,24,0.15,2056705.4571441005,49283888,Gagal Bayar,Pinjaman Bisnis,Pagi-Sore,08:00-16:00,Ramah,0,1,2,1,2,1,2,1,0,1,2,3,Kurang Lancar,21,6093073.399973892,Wakil,Turun Langsung ke Lapangan
60,Tua,Laki-laki,5603022402673767,"Jl. Indragiri, RT 16/RW 18, DI Yogyakarta, Kode Pos: 41908",DI Yogyakarta,Jawa,Belum Menikah,0,S1,Pegawai Swasta,8326177,5495277,Ya,E,Perumahan,Telepon,2023-10-08 02:53:26.526720,Cukup Baik,Pembayaran Sebelum Jatuh Tempo,Langsung,36,0.2,1054778.8523301259,37855205,Kabur,Kredit Kendaraan,Malam-Pagi,20:00-08:00,Bijaksana,0,1,2,1,0,0,1,2,3,2,1,2,DPK,34,1992724.0207757205,Surat,Melalui Meja
40,Dewasa,Perempuan,2743263104246856,"Jl. Sukabumi, RT 12/RW 13, Sumatera Utara, Kode Pos: 98666",Sumatera Utara,Sumatera,Menikah,3,S1,Pegawai Negeri,10256789,1692370,Tidak,A,Perumahan,SMS,2023-10-08 02:53:26.527282,Cukup Baik,Pembayaran Tepat Waktu,M-Banking,48,0.3,715941.2183010651,34155566,Disiplin,Kredit Kendaraan,Pagi-Sore,08:00-16:00,Bijaksana,1,0,0,1,2,3,4,3,2,1,0,0,Lancar,48,0.0,Telepon,Melalui Meja
52,Tua,Laki-laki,7627552404356411,"Jl. Antapani Lama, RT 19/RW 6, Papua Barat, Kode Pos: 28866",Papua Barat,Papua,Belum Menikah,0,D3,Pegawai Swasta,6521045,4303890,Ya,B,Rusun,Telepon,2023-10-08 02:53:26.527837,Cukup Baik,Pembayaran Tepat Waktu,Langsung,60,0.4,575431.7317562854,34177296,Disiplin,Kredit Kendaraan,Malam-Pagi,20:00-08:00,Bijaksana,1,0,0,0,0,0,0,0,0,1,2,1,DPK,59,226823.8263791576,Telepon,Melalui Meja
60,Tua,Perempuan,1976571612797406,"Gang Ir. H. Djuanda, RT 11/RW 1, Sulawesi Tengah, Kode Pos: 43670",Sulawesi Tengah,Sulawesi,Menikah,3,S1,Pegawai Negeri,9347564,1542348,Tidak,E,Perumahan,SMS,2023-10-08 02:53:26.528347,Buruk,Pembayaran Terlambat,ATM,24,0.15,1412392.2658304009,33844507,Kabur,Kredit Kendaraan,Pagi-Sore,08:00-16:00,Bijaksana,1,0,0,1,0,0,0,1,0,0,1,2,DPK,22,2771877.151731182,Telepon,Melalui Meja
62,Tua,Perempuan,5912872210989868,"Jalan Pasir Koja, RT 7/RW 13, Sulawesi Barat, Kode Pos: 30234",Sulawesi Barat,Sulawesi,Cerai Mati,2,D3,Pegawai Swasta,7161442,1575517,Tidak,B,Rusun,SMS,2023-10-08 02:53:26.528925,Cukup Baik,Pembayaran Sebelum Jatuh Tempo,ATM,12,0.1,3783290.6524043162,45374906,Kabur,Pinjaman Bisnis,Pagi-Sore,08:00-16:00,Tegas,1,2,3,2,1,0,1,0,1,2,1,0,Lancar,12,0.0,Telepon,Melalui Meja
33,Dewasa,Laki-laki,7402591005278829,"Gang Monginsidi, RT 17/RW 10, Bali, Kode Pos: 78221",Bali,Bali,Menikah,4,D3,Pegawai Negeri,4291373,566461,Tidak,C,Rusun,SMS,2023-10-08 02:53:26.529629,Cukup Baik,Pembayaran Tepat Waktu,M-Banking,48,0.3,1033425.4407947356,49301856,Disiplin,Pinjaman Bisnis,Pagi-Sore,08:00-16:00,Tegas,0,1,0,1,0,0,0,0,0,0,1,2,DPK,46,1764285.723442167,Telepon,Melalui Meja
39,Dewasa,Perempuan,3739653003617266,"Jl. Dipatiukur, RT 22/RW 7, DI Yogyakarta, Kode Pos: 91578",DI Yogyakarta,Jawa,Menikah,0,D3,Pegawai Swasta,5258243,3470440,Ya,B,Rusun,SMS,2023-10-08 02:53:26.530210,Cukup Baik,Pembayaran Tepat Waktu,M-Banking,12,0.1,2736611.088053873,32821552,Disiplin,Kredit Kendaraan,Malam-Pagi,20:00-08:00,Tegas,1,2,3,4,3,2,1,0,1,2,1,0,Lancar,12,0.0,Telepon,Melalui Meja
28,Muda,Perempuan,1351100308368510,"Gg. H.J Maemunah, RT 13/RW 4, Banten, Kode Pos: 21719",Banten,Jawa,Belum Menikah,0,SMA,Buruh,3055128,2016384,Ya,C,Pemukiman Padat Penduduk,Email,2023-10-08 02:53:26.530774,Cukup Baik,Pembayaran Tepat Waktu,M-Banking,60,0.4,835162.178980914,49603773,Disiplin,Pinjaman Bisnis,Malam-Pagi,20:00-08:00,Tegas,0,0,0,1,2,1,0,0,0,1,2,1,DPK,59,329204.44012607634,Surat,Melalui Meja
23,Muda,Perempuan,2120861309655859,"Gang Asia Afrika, RT 4/RW 1, Maluku Utara, Kode Pos: 86569",Maluku Utara,Papua,Cerai Mati,2,SMP,Buruh,1095158,240935,Tidak,D,Pemukiman Padat Penduduk,Email,2023-10-08 02:53:26.531274,Buruk,Pembayaran Terlambat,e-Money,60,0.4,366873.3351767688,21790141,Gagal Bayar,Pinjaman Pribadi,Malam-Pagi,20:00-08:00,Ramah,0,1,2,3,2,1,2,3,4,5,4,5,Diragukan,55,1612107.565277718,Hukum,Turun Langsung ke Lapangan
27,Muda,Perempuan,1170500909676895,"Gg. Peta, RT 16/RW 17, Nusa Tenggara Timur, Kode Pos: 47769",Nusa Tenggara Timur,Bali,Belum Menikah,0,S1,Pegawai Negeri,6172859,4074087,Ya,B,Rusun,Chat WA,2023-10-08 02:53:26.531799,Buruk,Pembayaran Terlambat,e-Money,48,0.3,1104664.8238744424,52700489,Kabur,Pinjaman Bisnis,Siang-Malam,12:00-20:00,Ramah,1,0,0,1,0,0,0,0,1,0,1,2,DPK,46,1885907.1017756537,Surat,Melalui Meja
42,Dewasa,Perempuan,1390962409660513,"Jl. Gegerkalong Hilir, RT 21/RW 14, Kalimantan Tengah, Kode Pos: 38923",Kalimantan Tengah,Kalimantan,Menikah,1,S1,Pegawai Swasta,3405284,1123744,Tidak,C,Pemukiman Padat Penduduk,Telepon,2023-10-08 02:53:26.532358,Baik,Pembayaran Tepat Waktu,ATM,60,0.4,803169.347497039,47703585,Disiplin,Pinjaman Bisnis,Malam-Pagi,20:00-08:00,Bijaksana,0,1,0,0,1,0,1,0,1,2,1,0,Lancar,60,0.0,Telepon,Melalui Meja
32,Dewasa,Laki-laki,5239551901403636,"Jl. M.H Thamrin, RT 25/RW 11, Bali, Kode Pos: 73524",Bali,Bali,Menikah,3,S1,Pegawai Negeri,9960063,1643410,Tidak,E,Perumahan,SMS,2023-10-08 02:53:26.532930,Baik,Pembayaran Sebelum Jatuh Tempo,ATM,60,0.4,875363.2220759655,51991481,Kabur,Pinjaman Bisnis,Pagi-Sore,08:00-16:00,Bijaksana,1,0,1,0,0,0,1,2,3,2,1,0,Lancar,60,0.0,Telepon,Melalui Meja
47,Dewasa,Laki-laki,4693291504504215,"Gang Kebonjati, RT 19/RW 8, Sulawesi Selatan, Kode Pos: 50646",Sulawesi Selatan,Sulawesi,Belum Menikah,0,S1,Pegawai Swasta,3911529,2581609,Ya,C,Pemukiman Padat Penduduk,Chat WA,2023-10-08 02:53:26.533494,Cukup Baik,Pembayaran Tepat Waktu,M-Banking,36,0.2,551588.368419898,19796084,Disiplin,Pinjaman Pribadi,Malam-Pagi,20:00-08:00,Tegas,1,0,0,0,1,2,3,2,3,4,3,2,DPK,34,1042079.4737234674,Surat,Melalui Meja
59,Tua,Laki-laki,7830062211510534,"Jl. Cikutra Barat, RT 8/RW 6, Sumatera Barat, Kode Pos: 65224",Sumatera Barat,Sumatera,Menikah,2,S2,Pengusaha,21780024,4791605,Ya,A,Apartemen,Telepon,2023-10-08 02:53:26.534137,Cukup Baik,Pembayaran Tepat Waktu,ATM,36,0.2,602400.2916385959,21619685,Gagal Bayar,Pinjaman Pribadi,Pagi-Sore,08:00-16:00,Tegas,0,1,2,3,2,3,2,1,2,3,2,3,Kurang Lancar,33,1740475.3759263381,Wakil,Turun Langsung ke Lapangan
35,Dewasa,Laki-laki,841980090763899,"Jl. Kutisari Selatan, RT 1/RW 18, Sumatera Utara, Kode Pos: 62899",Sumatera Utara,Sumatera,Menikah,0,SMA,Pegawai Swasta,4709377,3108189,Ya,C,Rusun,Telepon,2023-10-08 02:53:26.534682,Buruk,Pembayaran Terlambat,M-Banking,48,0.3,1006322.9609176994,48008872,Kabur,Pinjaman Bisnis,Pagi-Sore,08:00-16:00,Bijaksana,1,0,1,2,1,2,1,2,3,2,1,0,Lancar,48,0.0,Telepon,Melalui Meja
21,Muda,Laki-laki,4507440802164733,"Jalan Otto Iskandardinata, RT 10/RW 15, Nusa Tenggara Barat, Kode Pos: 68892",Nusa Tenggara Barat,Bali,Belum Menikah,0,SMP,Buruh,3242886,2140305,Ya,C,Pemukiman Padat Penduduk,Chat WA,2023-10-08 02:53:26.535307,Cukup Baik,Pembayaran Tepat Waktu,M-Banking,60,0.4,594381.7702142664,35302818,Gagal Bayar,Kredit Kendaraan,Pagi-Sore,08:00-16:00,Ramah,0,0,1,2,1,2,3,2,3,4,5,4,Kurang Lancar,56,2017438.868001081,Wakil,Turun Langsung ke Lapangan
31,Dewasa,Perempuan,1927180802101976,"Gang Ahmad Yani, RT 15/RW 11, Kalimantan Selatan, Kode Pos: 65303",Kalimantan Selatan,Kalimantan,Cerai Mati,2,D3,Pegawai Negeri,9752934,2145645,Ya,E,Perumahan,Telepon,2023-10-08 02:53:26.535891,Cukup Baik,Pembayaran Tepat Waktu,ATM,24,0.15,829689.7787076784,19881475,Disiplin,Pinjaman Pribadi,Pagi-Sore,08:00-16:00,Bijaksana,1,2,1,2,3,4,3,2,1,0,1,2,DPK,22,1628299.8684310764,Surat,Melalui Meja
65,Tua,Perempuan,4965572102645609,"Gg. M.H Thamrin, RT 4/RW 11, Sulawesi Utara, Kode Pos: 94617",Sulawesi Utara,Sulawesi,Belum Menikah,0,SD,Buruh,2303364,1520220,Tidak,D,Pemukiman Padat Penduduk,Telepon,2023-10-08 02:53:26.536437,Cukup Baik,Pembayaran Sebelum Jatuh Tempo,ATM,48,0.3,785572.5219701013,37477482,Kabur,Kredit Kendaraan,Pagi-Sore,08:00-16:00,Ramah,1,0,1,0,0,0,1,0,0,1,2,1,DPK,47,555573.4674052373,Telepon,Melalui Meja
48,Dewasa,Laki-laki,8598910310989797,"Jl. Sukajadi, RT 5/RW 7, Kepulauan Riau, Kode Pos: 65057",Kepulauan Riau,Sumatera,Menikah,3,SMA,Buruh,3929895,648433,Tidak,C,Pemukiman Padat Penduduk,Email,2023-10-08 02:53:26.536984,Cukup Baik,Pembayaran Tepat Waktu,ATM,36,0.2,541557.2543406448,19436075,Disiplin,Pinjaman Pribadi,Siang-Malam,12:00-20:00,Tegas,1,2,3,2,1,0,1,0,0,1,2,1,DPK,35,481571.0980774313,Surat,Melalui Meja
27,Muda,Laki-laki,5230842612365476,"Jl. Cempaka, RT 24/RW 11, Jawa Tengah, Kode Pos: 33532",Jawa Tengah,Jawa,Menikah,1,S3,Professional,16146927,5328486,Ya,A,Apartemen,Chat WA,2023-10-08 02:53:26.537564,Baik,Pembayaran Sebelum Jatuh Tempo,M-Banking,60,0.4,572790.1093055987,34020399,Kabur,Kredit Kendaraan,Siang-Malam,12:00-20:00,Ramah,0,0,0,1,0,1,0,1,0,1,2,3,Kurang Lancar,57,1371362.7695808783,Wakil,Turun Langsung ke Lapangan
25,Muda,Perempuan,5298160301520185,"Gg. Dipatiukur, RT 9/RW 16, Nusa Tenggara Timur, Kode Pos: 76933",Nusa Tenggara Timur,Bali,Menikah,1,D3,Pegawai Negeri,6764676,2232343,Ya,B,Rusun,Chat WA,2023-10-08 02:53:26.538077,Buruk,Pembayaran Terlambat,M-Banking,60,0.4,325337.4306582495,19323150,Kabur,Pinjaman Pribadi,Pagi-Sore,08:00-16:00,Ramah,1,0,0,1,0,1,2,1,2,1,2,1,DPK,59,128241.59116328135,Surat,Melalui Meja
61,Tua,Perempuan,6179391404512881,"Jalan Raya Setiabudhi, RT 7/RW 3, Jawa Tengah, Kode Pos: 38239",Jawa Tengah,Jawa,Cerai Mati,1,S1,Pegawai Swasta,8215424,2711090,Ya,E,Perumahan,Telepon,2023-10-08 02:53:26.538629,Buruk,Pembayaran Terlambat,ATM,60,0.4,351092.66447828716,20852861,Gagal Bayar,Pinjaman Pribadi,Pagi-Sore,08:00-16:00,Bijaksana,0,0,0,1,0,1,0,0,0,1,2,3,Kurang Lancar,57,840579.1247376315,Wakil,Turun Langsung ke Lapangan
27,Muda,Perempuan,7347363006372641,"Gang Jakarta, RT 18/RW 1, Bali, Kode Pos: 72474",Bali,Bali,Cerai Mati,4,S1,Pegawai Swasta,14377419,1897819,Ya,A,Apartemen,Chat WA,2023-10-08 02:53:26.539163,Baik,Pembayaran Tepat Waktu,M-Banking,60,0.4,547077.2870482631,32493207,Disiplin,Kredit Kendaraan,Malam-Pagi,20:00-08:00,Tegas,0,0,1,2,1,0,0,0,0,0,1,0,Lancar,60,0.0,Telepon,Melalui Meja
29,Muda,Perempuan,2732970608614266,"Jalan Abdul Muis, RT 18/RW 1, Jambi, Kode Pos: 80848",Jambi,Sumatera,Menikah,1,D3,Pegawai Swasta,5255684,1734376,Tidak,B,Rusun,Chat WA,2023-10-08 02:53:26.539734,Cukup Baik,Pembayaran Tepat Waktu,M-Banking,48,0.3,999953.673565407,47705011,Gagal Bayar,Pinjaman Bisnis,Malam-Pagi,20:00-08:00,Ramah,0,0,1,0,0,0,1,2,3,4,5,4,Kurang Lancar,44,3707049.3631220907,Wakil,Turun Langsung ke Lapangan
37,Dewasa,Perempuan,6652072611499572,"Gang Pacuan Kuda, RT 19/RW 15, Jawa Barat, Kode Pos: 88882",Jawa Barat,Jawa,Menikah,0,SMA,Buruh,3979675,2626586,Ya,C,Pemukiman Padat Penduduk,Email,2023-10-08 02:53:26.540322,Cukup Baik,Pembayaran Tepat Waktu,ATM,12,0.1,2706691.3878501947,32462710,Disiplin,Kredit Kendaraan,Pagi-Sore,08:00-16:00,Tegas,1,2,1,2,1,2,1,2,1,0,0,0,Lancar,12,0.0,Telepon,Melalui Meja
46,Dewasa,Laki-laki,3063161702927463,"Gg. Sukabumi, RT 11/RW 7, Sulawesi Barat, Kode Pos: 93915",Sulawesi Barat,Sulawesi,Belum Menikah,0,D3,Pegawai Swasta,4477634,2955238,Ya,C,Rusun,SMS,2023-10-08 02:53:26.540885,Baik,Pembayaran Tepat Waktu,ATM,60,0.4,876344.4629946958,52049761,Disiplin,Pinjaman Bisnis,Pagi-Sore,08:00-16:00,Tegas,0,0,0,0,1,2,1,0,0,0,0,0,Lancar,60,0.0,Telepon,Melalui Meja
54,Tua,Perempuan,7942151401981044,"Jl. Kebonjati, RT 1/RW 6, Nusa Tenggara Barat, Kode Pos: 66082",Nusa Tenggara Barat,Bali,Menikah,3,D3,Pegawai Swasta,6823425,1125865,Tidak,B,Rusun,Telepon,2023-10-08 02:53:26.541386,Buruk,Pembayaran Terlambat,Langsung,12,0.1,4387413.34164264,52620453,Kabur,Pinjaman Bisnis,Siang-Malam,12:00-20:00,Bijaksana,1,0,0,0,1,0,0,1,0,0,1,2,DPK,10,8746319.583573602,Telepon,Melalui Meja
35,Dewasa,Laki-laki,3675132101749267,"Gg. Kapten Muslihat, RT 25/RW 6, Sulawesi Utara, Kode Pos: 48894",Sulawesi Utara,Sulawesi,Menikah,5,SD,Buruh,2592265,285149,Tidak,D,Pemukiman Padat Penduduk,Email,2023-10-08 02:53:26.542060,Cukup Baik,Pembayaran Tepat Waktu,M-Banking,48,0.3,1077991.6500757192,51427986,Disiplin,Pinjaman Bisnis,Siang-Malam,12:00-20:00,Ramah,1,2,3,2,3,4,3,2,1,0,1,0,Lancar,48,0.0,Telepon,Melalui Meja
47,Dewasa,Perempuan,2482111802158819,"Jalan Otto Iskandardinata, RT 5/RW 10, Kepulauan Bangka Belitung, Kode Pos: 98996",Bangka Belitung,Sumatera,Menikah,2,D3,Pegawai Negeri,4314812,949259,Tidak,C,Rusun,SMS,2023-10-08 02:53:26.542641,Baik,Pembayaran Tepat Waktu,ATM,36,0.2,1429526.0541677666,51304595,Gagal Bayar,Pinjaman Bisnis,Siang-Malam,12:00-20:00,Tegas,0,0,0,1,2,3,4,5,4,5,4,3,Kurang Lancar,33,4130235.2124636993,Wakil,Turun Langsung ke Lapangan
38,Dewasa,Perempuan,6064580609928640,"Jalan Kutai, RT 21/RW 17, Sulawesi Tenggara, Kode Pos: 56031",Sulawesi Tenggara,Sulawesi,Menikah,0,SMP,Buruh,3841889,2535647,Ya,C,Pemukiman Padat Penduduk,Telepon,2023-10-08 02:53:26.543173,Baik,Pembayaran Tepat Waktu,ATM,60,0.4,608820.0871727251,36160370,Disiplin,Kredit Kendaraan,Malam-Pagi,20:00-08:00,Ramah,1,0,0,0,0,1,2,1,2,1,0,0,Lancar,60,0.0,Telepon,Melalui Meja
65,Tua,Laki-laki,9295870403925339,"Gg. Tubagus Ismail, RT 23/RW 1, Kalimantan Tengah, Kode Pos: 88627",Kalimantan Tengah,Kalimantan,Menikah,1,D3,Pegawai Swasta,5184783,1710978,Tidak,B,Rusun,Telepon,2023-10-08 02:53:26.543703,Buruk,Pembayaran Terlambat,ATM,48,0.3,785217.5023397908,37460545,Kabur,Kredit Kendaraan,Pagi-Sore,08:00-16:00,Bijaksana,0,0,1,0,0,0,1,2,1,2,1,0,Lancar,48,0.0,Telepon,Melalui Meja
32,Dewasa,Laki-laki,4411252210144211,"Jalan Jend. Sudirman, RT 10/RW 8, Kalimantan Timur, Kode Pos: 57050",Kalimantan Timur,Kalimantan,Menikah,1,S1,Pegawai Swasta,10227360,3375029,Ya,A,Perumahan,Telepon,2023-10-08 02:53:26.544320,Baik,Pembayaran Tepat Waktu,M-Banking,12,0.1,3085853.18731297,37010188,Disiplin,Kredit Kendaraan,Malam-Pagi,20:00-08:00,Bijaksana,1,2,1,0,1,2,3,4,3,2,1,2,DPK,10,6151656.126870301,Telepon,Melalui Meja
20,Muda,Laki-laki,1376970710147722,"Jalan Dipatiukur, RT 5/RW 7, Kepulauan Bangka Belitung, Kode Pos: 27279",Bangka Belitung,Sumatera,Cerai Mati,1,S1,Pegawai Negeri,5941527,1960704,Tidak,B,Rusun,Chat WA,2023-10-08 02:53:26.544844,Buruk,Pembayaran Terlambat,M-Banking,48,0.3,1073735.0827197814,51224917,Kabur,Pinjaman Bisnis,Malam-Pagi,20:00-08:00,Ramah,0,0,1,0,0,0,1,0,1,0,0,0,Lancar,48,0.0,Telepon,Melalui Meja
38,Dewasa,Laki-laki,3677520911241403,"Jalan Suniaraja, RT 14/RW 4, Sumatera Selatan, Kode Pos: 98125",Sumatera Selatan,Sumatera,Menikah,3,S1,Pegawai Swasta,8092940,1335335,Tidak,E,Perumahan,Telepon,2023-10-08 02:53:26.545355,Buruk,Pembayaran Terlambat,ATM,48,0.3,432662.17402125034,20641110,Kabur,Pinjaman Pribadi,Pagi-Sore,08:00-16:00,Bijaksana,0,1,0,0,0,0,0,1,0,0,0,0,Lancar,48,0.0,Telepon,Melalui Meja
63,Tua,Laki-laki,6689883010603854,"Jl. Moch. Ramdan, RT 14/RW 20, Maluku, Kode Pos: 34622",Maluku,Papua,Menikah,4,D3,Pegawai Swasta,6427660,848451,Tidak,B,Rusun,Telepon,2023-10-08 02:53:26.545917,Cukup Baik,Pembayaran Tepat Waktu,ATM,60,0.4,351636.6234968585,20885169,Disiplin,Pinjaman Pribadi,Pagi-Sore,08:00-16:00,Bijaksana,1,0,1,0,1,2,1,2,1,0,0,1,DPK,59,138608.21368534863,Surat,Melalui Meja
33,Dewasa,Perempuan,9207660201583282,"Gg. Raya Setiabudhi, RT 11/RW 8, Lampung, Kode Pos: 98253",Lampung,Sumatera,Menikah,3,D3,Pegawai Swasta,7010761,1156776,Tidak,B,Rusun,SMS,2023-10-08 02:53:26.546496,Cukup Baik,Pembayaran Sebelum Jatuh Tempo,ATM,48,0.3,1122746.1537027543,53563099,Kabur,Pinjaman Bisnis,Siang-Malam,12:00-20:00,Tegas,0,1,0,0,0,1,0,0,1,0,0,1,DPK,47,794029.7759705484,Telepon,Melalui Meja
39,Dewasa,Laki-laki,9199712403329838,"Gang Cikutra Barat, RT 7/RW 5, Nusa Tenggara Barat, Kode Pos: 16614",Nusa Tenggara Barat,Bali,Menikah,3,D3,Pegawai Swasta,7697149,1270030,Tidak,B,Rusun,Telepon,2023-10-08 02:53:26.547029,Cukup Baik,Pembayaran Sebelum Jatuh Tempo,ATM,60,0.4,854019.1948569459,50723770,Kabur,Pinjaman Bisnis,Siang-Malam,12:00-20:00,Bijaksana,1,2,3,4,3,2,3,2,3,4,5,6,Diragukan,54,4606733.477724925,Wakil,Turun Langsung ke Lapangan
36,Dewasa,Laki-laki,1250051409346321,"Gg. Rawamangun, RT 10/RW 6, Sumatera Utara, Kode Pos: 40651",Sumatera Utara,Sumatera,Menikah,0,D3,Pegawai Swasta,3982383,2628373,Ya,C,Pemukiman Padat Penduduk,SMS,2023-10-08 02:53:26.547584,Baik,Pembayaran Sebelum Jatuh Tempo,ATM,12,0.1,3006750.439982576,36061469,Kabur,Kredit Kendaraan,Pagi-Sore,08:00-16:00,Tegas,1,2,1,2,3,4,3,2,1,0,0,1,DPK,11,2987214.1601916663,Surat,Melalui Meja
31,Dewasa,Laki-laki,6125282701831454,"Jalan Siliwangi, RT 16/RW 14, Banten, Kode Pos: 58483",Banten,Jawa,Belum Menikah,0,SMA,Buruh,2562442,1691212,Tidak,D,Pemukiman Padat Penduduk,Chat WA,2023-10-08 02:53:26.548140,Baik,Pembayaran Sebelum Jatuh Tempo,M-Banking,12,0.1,4241735.463469339,50873265,Kabur,Pinjaman Bisnis,Pagi-Sore,08:00-16:00,Tegas,1,0,0,1,0,1,0,1,2,1,2,1,DPK,11,4214174.901837274,Telepon,Melalui Meja
48,Dewasa,Perempuan,2430222305749413,"Jalan BKR, RT 5/RW 12, Bali, Kode Pos: 67375",Bali,Bali,Menikah,2,S1,Pegawai Negeri,9671782,2127792,Ya,E,Perumahan,Email,2023-10-08 02:53:26.548664,Buruk,Pembayaran Terlambat,M-Banking,60,0.4,888410.1737584644,52766394,Gagal Bayar,Pinjaman Bisnis,Siang-Malam,12:00-20:00,Bijaksana,0,0,1,2,1,2,1,0,1,2,3,4,Kurang Lancar,56,3015424.26952599,Wakil,Turun Langsung ke Lapangan
