debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_education_level,debtor_address,debtor_latitude,debtor_longitude,debtor_zip,debtor_rt,debtor_rw,employment_status,debtor_working_day,debtor_working_time,tenor,best_time_to_bill
3.8263E+15,T. Pandu Nuraini,perempuan,"Maluku Utara, 28-04-1970",53,S2,"Jawa Barat, Jawa, Indonesia",-7.131275275,106.4429686,78923,20,19,Self-Employed,Senin-Jumat,Pagi-Sore,204,Malam
2.70787E+15,Gandi Thamrin,perempuan,"Kepulauan Bangka Belitung, 26-04-1966",57,D3,Address not found,-7.90142018,107.6025895,52241,4,19,Self-Employed,Senin-Jumat,Siang-Malam,14,Pagi
4.77404E+15,Jindra Namaga,perempuan,"DKI Jakarta, 03-04-1963",60,S1,"Bojonegoro, Jawa Timur, Indonesia",-7.399358619,112.0275276,9156,9,13,Employed,Senin-Jumat,Pagi-Siang,235,Sore
8.75996E+15,Usyi Sinaga,perempuan,"Kalimantan Timur, 02-11-1988",35,S1,"Tanjungsari, Majalengka, Jawa Barat, 45471, Indonesia",-6.795861029,108.3156018,59547,10,14,Part-time,Senin-Jumat,Malam-Pagi,169,Sore
5.48055E+15,"Azalea Mustofa, S.I.Kom",perempuan,"Sulawesi Tenggara, 14-06-1999",24,SMA,"Kelor, Karangmojo, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta, 55891, Indonesia",-7.967887388,110.6814393,17856,2,6,Self-Employed,Senin-Minggu,Siang-Sore,314,Pagi
7.14005E+15,Yoga Habibi,laki-laki,"Jawa Barat, 18-02-1961",62,S1,"Kebonwage, Krajansari, Semarang, Jawa Tengah, Jawa, 50664, Indonesia",-7.345476111,110.4276323,67980,6,16,Retired,,,99,Pagi
6.64904E+15,Lembah Haryanto,laki-laki,"Lampung, 19-10-1981",42,D3,Address not found,-7.926314989,106.4455435,26450,8,12,Self-Employed,Senin-Jumat,Pagi-Malam,84,Sore
7.74015E+15,"Restu Rajasa, M.Ak",laki-laki,"Bali, 30-01-1995",28,SMP,"Cigoong Utara, Lebak, Banten, Indonesia",-6.424481367,106.1751167,61101,2,8,Full-time,Senin-Jumat,Siang-Sore,240,Pagi
9.46781E+15,Tina Pradana,perempuan,"Kalimantan Selatan, 16-03-1987",36,SMA,"Karangsari, Pangandaran, Jawa Barat, Jawa, Indonesia",-7.562053494,108.6713536,35470,15,12,Full-time,Senin-Jumat,Siang-Sore,28,Pagi
9.20874E+15,Liman Irawan,laki-laki,"Jawa Tengah, 22-09-1978",45,S3,Address not found,-7.871843834,107.3399069,63192,4,3,Employed,Senin-Jumat,Pagi-Malam,29,Siang
7.78386E+15,"drg. Cakrabuana Santoso, S.Pt",laki-laki,"Sulawesi Tengah, 24-02-1968",55,S1,"Citrolangu, Grugu, Wonosobo, Jawa Tengah, Jawa, 56364, Indonesia",-7.477914496,109.8324199,9562,9,16,Full-time,Senin-Jumat,Malam-Pagi,297,Pagi
5.98052E+15,Vega Simanjuntak,perempuan,"DI Yogyakarta, 14-01-1997",26,SMA,"Jawa Barat, Jawa, Indonesia",-7.852561533,108.0598283,10731,18,19,Self-Employed,Senin-Minggu,Pagi-Sore,239,Malam
8.46384E+15,Baktiono Prasetya,laki-laki,"Papua, 19-04-1976",47,D4,"Jawa Tengah, Jawa, Indonesia",-6.670977432,110.4709385,75957,14,9,Employed,Senin-Jumat,Siang-Sore,207,Malam
6.37422E+15,Cinta Namaga,laki-laki,"Sulawesi Utara, 16-05-1960",63,D4,"Jawa Barat, Jawa, Indonesia",-6.387905373,108.7386971,838,16,8,Employed,Senin-Minggu,Pagi-Sore,186,Malam
9.59979E+15,Fathonah Susanti,perempuan,"Sulawesi Barat, 06-11-1986",37,D3,"Ciakar, Tasikmalaya, Jawa Barat, 46197, Indonesia",-7.376004936,108.2865841,89440,1,14,Employed,Senin-Jumat,Pagi-Malam,329,Sore
7.53407E+15,R.M. Akarsana Iswahyudi,laki-laki,"Bengkulu, 03-08-1961",62,S1,"Jawa Tengah, Jawa, Indonesia",-6.689491018,109.4661299,23711,20,3,Self-Employed,Senin-Jumat,Pagi-Malam,261,Siang
9.51498E+15,"Ir. Maida Iswahyudi, M.M.",perempuan,"Sulawesi Tengah, 23-04-1960",63,S2,"Darmasari, Lebak, Banten, Indonesia",-6.945038122,106.2987377,33098,2,18,Full-time,Senin-Jumat,Sore-Malam,124,Pagi
3.28195E+15,"Kawaya Suryono, M.Kom.",perempuan,"Sulawesi Selatan, 09-09-1963",60,D4,"Banyumeneng, Demak, Jawa Tengah, Jawa, 50232, Indonesia",-7.112037904,110.5143473,99351,9,10,Full-time,Senin-Jumat,Siang-Malam,57,Pagi
2.73051E+15,Elvina Anggraini,laki-laki,"Kalimantan Utara, 26-06-1982",41,SMP,"Jawa Barat, Jawa, Indonesia",-6.546250886,108.7370635,25194,1,10,Full-time,Senin-Jumat,Siang-Sore,280,Pagi
2.80044E+15,Arsipatra Situmorang,laki-laki,"Nusa Tenggara Timur, 18-07-1998",25,D3,"Jalan Raya Boyolali - Kartosuro, Ketaon Tengah, Banyudono, Boyolali, Jawa Tengah, Jawa, 57373, Indonesia",-7.538688582,110.7059757,75801,11,17,Employed,Senin-Jumat,Siang-Sore,264,Malam
6.55881E+15,drg. Caket Maryati,perempuan,"Bali, 20-10-1982",41,SMA,"Jawa Barat, Jawa, Indonesia",-6.442535531,108.8584337,32682,15,18,Employed,Senin-Minggu,Pagi-Sore,343,Malam
7.60712E+15,Gina Nainggolan,perempuan,"Bengkulu, 25-03-1960",63,S2,"Area Kampus MA. Miftahul Huda Tegalwaru, Jalan Transyogi, Kertasari, Karawang, Jawa Barat, Indonesia",-6.513319864,107.2226126,41412,10,10,Full-time,Senin-Jumat,Pagi-Sore,180,Malam
5.83229E+15,Dt. Prabu Kusmawati,perempuan,"Jawa Timur, 01-06-1976",47,D3,"Sindangresmi, Sukabumi, Jawa Barat, Indonesia",-7.037080311,106.7932465,19931,1,5,Employed,Senin-Jumat,Sore-Malam,143,Siang
4.27992E+15,Ella Mandasari,laki-laki,"Kalimantan Selatan, 27-04-1981",42,S1,"Jawa Tengah, Jawa, Indonesia",-6.364670241,109.7323602,88003,5,10,Part-time,Senin-Jumat,Siang-Sore,255,Pagi
7.33513E+15,Hafshah Padmasari,perempuan,"Maluku, 18-03-1972",51,SMA,"Rejosari, Sukoharjo, Jawa Tengah, Jawa, 57141, Indonesia",-7.654094748,110.9293626,50590,14,11,Full-time,Senin-Jumat,Siang-Sore,16,Pagi
4.88656E+15,Nardi Firgantoro,laki-laki,"DI Yogyakarta, 25-04-1962",61,SMA,"Banten, Jawa, Indonesia",-7.08866584,106.1310364,37069,18,6,Employed,Senin-Jumat,Pagi-Malam,139,Sore
8.07895E+15,Ir. Siti Gunawan,perempuan,"Kalimantan Timur, 04-02-1978",45,SMA,"Sumberjo, Jombang, Jawa Timur, Jawa, Indonesia",-7.638438318,112.3900338,2605,17,5,Self-Employed,Senin-Jumat,Pagi-Sore,130,Malam
4.63382E+15,Dr. Irma Manullang,perempuan,"Sumatera Barat, 16-09-1972",51,S2,"Jawa Barat, Jawa, Indonesia",-6.993498963,106.4670599,94183,16,7,Self-Employed,Senin-Jumat,Pagi-Sore,76,Malam
1.68321E+15,Laswi Astuti,laki-laki,"Jambi, 11-11-1976",47,SMA,"Potronayan, Boyolali, Jawa Tengah, Jawa, 57108, Indonesia",-7.487493481,110.7568359,23721,17,18,Full-time,Senin-Jumat,Siang-Sore,120,Malam
6.22403E+15,Raina Maulana,laki-laki,"Kalimantan Barat, 11-04-1981",42,S1,"Ngargoloka, Boyolali, Jawa Tengah, Jawa, Indonesia",-7.439190035,110.4502238,71267,18,6,Full-time,Senin-Jumat,Siang-Sore,253,Malam
3.24353E+15,Naradi Marpaung,perempuan,"Aceh, 27-05-1993",30,SMP,"Kledung, Jatimulyo, Demak, Jawa Tengah, Jawa, Indonesia",-6.863873963,110.5993715,57336,9,14,Self-Employed,Senin-Jumat,Pagi-Sore,16,Malam
7.34516E+15,"Ade Suwarno, S.Kom",perempuan,"Gorontalo, 12-07-2000",23,SMP,"Jawa Tengah, Jawa, Indonesia",-6.76958763,110.5108389,91283,1,14,Employed,Senin-Jumat,Pagi-Malam,110,Siang
6.27161E+15,"R.A. Latika Zulaika, M.M.",perempuan,"Papua Barat, 18-02-1993",30,SMA,"Dawung, Jawa Timur, Jawa, Indonesia",-7.497820839,111.2723268,88423,8,14,Employed,Senin-Minggu,Sore-Malam,255,Siang
3.6109E+15,"Ilyas Susanti, M.Farm",perempuan,"Sumatera Selatan, 17-10-1965",58,S2,Address not found,-7.960042182,107.2279334,17624,2,6,Self-Employed,Senin-Jumat,Pagi-Sore,113,Malam
4.43854E+15,Ir. Johan Novitasari,perempuan,"Sulawesi Barat, 25-06-1985",38,S1,"Gabungan, Sragen, Jawa Tengah, Jawa, Indonesia",-7.374358051,110.9173644,37419,7,18,Employed,Senin-Jumat,Siang-Malam,334,Pagi
4.58391E+15,R. Violet Padmasari,laki-laki,"Sulawesi Selatan, 26-07-1995",28,S1,"Banten, Jawa, Indonesia",-6.831594135,106.0105833,94083,11,12,Self-Employed,Senin-Minggu,Pagi-Sore,274,Malam
1.6946E+15,Ami Wahyudin,perempuan,"Sulawesi Utara, 23-11-1995",28,S1,"Mekarsari, Lebak, Banten, Indonesia",-6.366872239,106.3538738,62877,2,17,Self-Employed,Senin-Jumat,Malam-Pagi,297,Siang
9.93216E+15,Hamzah Yuniar,perempuan,"Maluku, 21-07-1984",39,SD,"Sukalaksana, Garut, Jawa Barat, Indonesia",-7.294186735,107.5779377,52765,18,15,Employed,Senin-Jumat,Pagi-Siang,346,Malam
7.46913E+15,Radit Marbun,laki-laki,"Sulawesi Barat, 29-12-1970",53,SMA,"Cilacap, Kelurahan Sidanegara Kecamatan Cilacap, Cilacap, Jawa Tengah, Jawa, 53222, Indonesia",-7.817904093,109.0404916,82015,1,6,Self-Employed,Senin-Jumat,Pagi-Sore,32,Malam
6.77372E+15,Okto Tampubolon,perempuan,"Sumatera Selatan, 19-01-1983",40,S1,"Jawa Barat, Jawa, Indonesia",-7.779601512,107.1767372,3650,5,2,Retired,,,339,Sore
5.61527E+15,"Farah Saptono, S.Ked",laki-laki,"Sulawesi Tengah, 16-12-1990",33,SMA,"Kaliyoso, Mojoagung, Kendal, Jawa Tengah, Jawa, Indonesia",-7.035386514,110.0081151,36205,18,3,Full-time,Senin-Jumat,Pagi-Sore,89,Malam
8.77205E+15,Yessi Namaga,perempuan,"Gorontalo, 24-04-1969",54,S1,"Jalan Cibungur Ciburang, Mulyasari, Cianjur, Jawa Barat, Jawa, Indonesia",-7.339377289,106.9383051,84582,6,14,Self-Employed,Senin-Jumat,Siang-Sore,212,Pagi
3.87653E+15,"Tgk. Garda Aryani, S.Pt",laki-laki,"Kepulauan Riau, 22-12-1983",40,SMA,"Wanareja, Jawa Barat, Indonesia",-6.608030631,107.8123945,31034,6,9,Part-time,Senin-Minggu,Malam-Pagi,197,Sore
9.41851E+15,Mila Sihotang,perempuan,"Sulawesi Tenggara, 31-08-1965",58,D4,"Jawa Barat, Jawa, Indonesia",-7.804254489,107.5659878,44148,11,10,Full-time,Senin-Jumat,Pagi-Sore,184,Malam
2.10755E+15,Padma Hastuti,perempuan,"Jawa Barat, 16-09-1997",26,SMP,"Jawa Barat, Jawa, Indonesia",-7.560706671,107.30905,21684,20,6,Part-time,Senin-Jumat,Malam-Pagi,246,Pagi
8.25786E+15,KH. Eluh Najmudin,laki-laki,"Sulawesi Utara, 11-12-1994",29,SMP,"Soreang, Bandung, Jawa Barat, 40912, Indonesia",-7.016387069,107.5131968,97948,11,15,Employed,Senin-Jumat,Sore-Malam,267,Siang
6.00626E+15,"Slamet Waskita, M.M.",perempuan,"Bali, 02-03-1974",49,SMA,"Banjarejo, Lamongan, Jawa Timur, Indonesia",-7.124326199,112.3424395,67595,2,17,Full-time,Senin-Minggu,Sore-Malam,264,Siang
3.79771E+15,R.A. Ira Marbun,perempuan,"Kalimantan Utara, 17-01-1997",26,S1,"Bukit Panisan, Babakan Madang, Bogor, Jawa Barat, Indonesia",-6.614793576,106.9308805,99697,4,10,Employed,Senin-Jumat,Siang-Malam,66,Pagi
5.72433E+15,Anggabaya Pudjiastuti,laki-laki,"Sumatera Utara, 05-01-1962",61,SMA,"Sukaresmi, Ciawi, Bogor, Jawa Barat, 16770, Indonesia",-6.712162804,106.9006889,1134,3,11,Full-time,Senin-Jumat,Siang-Sore,285,Pagi
3.74692E+15,"Ir. Vera Prasasta, S.Gz",perempuan,"Sumatera Utara, 21-06-1997",26,S3,"Jawa Tengah, Jawa, Indonesia",-6.571312441,110.0438928,30972,12,13,Full-time,Senin-Jumat,Siang-Sore,352,Pagi
4.9127E+15,Daruna Novitasari,perempuan,"Kalimantan Barat, 24-07-1998",25,SD,"Widasari, Kabupaten Indramayu, Jawa Barat, 45271, Indonesia",-6.46308984,108.2938265,10970,19,12,Employed,Senin-Jumat,Sore-Malam,297,Pagi
3.5977E+15,Siti Hardiansyah,laki-laki,"Jawa Tengah, 06-09-2000",23,SD,"Cibitung, Bandung Barat, Jawa Barat, Indonesia",-6.934096125,107.2996235,16159,7,8,Full-time,Senin-Jumat,Pagi-Malam,52,Siang
8.94936E+15,R.M. Hari Damanik,perempuan,"Kepulauan Riau, 14-05-1961",62,S1,"Melahayu, Brebes, Jawa Tengah, Jawa, Indonesia",-7.014807394,108.794584,33124,16,18,Employed,Senin-Jumat,Pagi-Sore,271,Malam
3.22955E+15,Cut Calista Hassanah,laki-laki,"Maluku Utara, 05-12-1977",46,S1,"Jalan Lintas Jabar Selatan, Sumberjaya, Sukabumi, Jawa Barat, Jawa, Indonesia",-7.379600313,106.7035548,98644,20,18,Self-Employed,Senin-Minggu,Siang-Malam,30,Pagi
6.15033E+15,Unggul Ramadan,laki-laki,"Kepulauan Riau, 15-12-1984",39,SMA,Address not found,-7.605682393,106.0711199,74493,15,9,Full-time,Senin-Jumat,Pagi-Sore,116,Malam
6.91227E+15,Silvia Oktaviani,laki-laki,"Nusa Tenggara Barat, 29-03-1987",36,S2,"Jawa Barat, Jawa, Indonesia",-7.408137581,106.3156873,92671,17,11,Employed,Senin-Jumat,Pagi-Sore,298,Malam
2.35697E+15,Gasti Puspasari,perempuan,"Banten, 09-12-1977",46,SMA,"Gagakan, Sribit, Klaten, Jawa Tengah, Jawa, 57465, Indonesia",-7.630924441,110.6725325,1709,3,5,Employed,Senin-Minggu,Pagi-Siang,77,Malam
5.31905E+15,Nardi Puspita,laki-laki,"Jambi, 03-01-1999",24,SMA,"Jawa Barat, Jawa, Indonesia",-7.647039453,107.3170355,5151,9,13,Part-time,Senin-Jumat,Sore-Malam,33,Pagi
6.21074E+15,Cut Qori Anggriawan,laki-laki,"Jawa Barat, 17-11-1997",26,S1,"Jawa Tengah, Jawa, Indonesia",-6.708270215,108.8628105,64229,8,19,Part-time,Senin-Jumat,Siang-Sore,317,Pagi
7.79956E+15,Ir. Hani Nuraini,perempuan,"Riau, 26-10-1985",38,S1,"Tunjungseto, Kebumen, Jawa Tengah, 55421, Indonesia",-7.566716414,109.4741077,33970,11,8,Self-Employed,Senin-Minggu,Pagi-Sore,180,Malam
2.55227E+15,KH. Rahmat Padmasari,laki-laki,"Riau, 19-08-1985",38,SMA,"Jatikurung, Jatirunggo, Semarang, Jawa Tengah, Jawa, 50553, Indonesia",-7.214247675,110.4755641,19392,10,10,Full-time,Senin-Jumat,Pagi-Sore,162,Malam
7.47042E+15,Jabal Putra,perempuan,"Sumatera Barat, 18-10-1990",33,SMA,Address not found,-7.750540363,106.4313473,70390,20,19,Full-time,Senin-Jumat,Pagi-Sore,248,Malam
8.01106E+15,Rendy Agustina,laki-laki,"Jawa Timur, 11-08-1978",45,SMA,"Garut, Jawa Barat, Indonesia",-7.536594823,107.6705986,36183,3,10,Self-Employed,Senin-Jumat,Pagi-Malam,62,Sore
5.2184E+15,Drs. Okta Padmasari,perempuan,"Bali, 25-02-1966",57,SMP,"Kedalemankulon, Kebumen, Jawa Tengah, Jawa, 54383, Indonesia",-7.730325722,109.4999851,72235,3,10,Full-time,Senin-Jumat,Malam-Pagi,135,Siang
2.58699E+15,Fitria Prakasa,laki-laki,"Kalimantan Tengah, 15-11-1988",35,D4,"Citepus, Cilacap, Jawa Tengah, Jawa, 53252, Indonesia",-7.526606056,108.9801696,60104,14,19,Employed,Senin-Jumat,Pagi-Malam,295,Siang
4.0948E+15,"H. Adikara Tamba, S.Ked",perempuan,"Kalimantan Timur, 17-02-1985",38,SD,"Gunungtelu, Cilacap, Jawa Tengah, Jawa, 53255, Indonesia",-7.42243214,108.8754319,67252,10,17,Self-Employed,Senin-Jumat,Pagi-Sore,63,Malam
9.50801E+15,"Karya Yuliarti, S.Farm",perempuan,"Bali, 17-01-1973",50,S2,"Sukabumi, Jawa Barat, 43182, Indonesia",-7.185852848,106.9174299,20547,17,16,Full-time,Senin-Jumat,Pagi-Sore,165,Malam
8.55823E+15,"drg. Mustika Mustofa, M.Kom.",laki-laki,"Kalimantan Selatan, 12-06-1990",33,S1,"Giyombong, Purworejo, Jawa Tengah, Jawa, Indonesia",-7.552517933,109.887952,73662,9,12,Full-time,Senin-Jumat,Pagi-Sore,342,Malam
5.7991E+15,Wani Firgantoro,laki-laki,"Lampung, 04-03-1970",53,S1,"Montong, Tuban, Jawa Timur, 62357, Indonesia",-6.99051345,111.9456397,62277,11,9,Self-Employed,Senin-Jumat,Sore-Malam,139,Siang
5.1242E+15,Nadine Jailani,perempuan,"Kalimantan Tengah, 14-05-1988",35,D4,"Kwadungan, Karanganyar, Jawa Tengah, Jawa, Indonesia",-7.548570963,111.0658874,50661,13,16,Self-Employed,Senin-Jumat,Pagi-Sore,91,Malam
3.7494E+15,Queen Sihombing,perempuan,"Kepulauan Bangka Belitung, 04-04-1967",56,S2,"Ginandong, Kebumen, Jawa Tengah, Indonesia",-7.549471243,109.5583372,75006,20,1,Full-time,Senin-Minggu,Pagi-Sore,100,Malam
9.22666E+15,"Dr. Icha Laksita, M.TI.",laki-laki,"Kepulauan Bangka Belitung, 02-10-2000",23,D3,"Tonjong, Jawa Barat, Jawa, Indonesia",-6.962499921,108.750862,89204,20,11,Self-Employed,Senin-Jumat,Siang-Malam,294,Pagi
8.20349E+15,"drg. Janet Prastuti, S.E.I",laki-laki,"Kepulauan Riau, 05-12-1976",47,S1,"Karangjati, Banyumas, Jawa Tengah, Jawa, 53194, Indonesia",-7.605827055,109.3061886,13075,3,14,Employed,Senin-Jumat,Siang-Sore,115,Pagi
8.58311E+15,Eka Situmorang,laki-laki,"Maluku Utara, 19-07-1991",32,S1,"Katapang, Bandung, Jawa Barat, 40921, Indonesia",-7.007410274,107.5461174,22944,17,11,Full-time,Senin-Jumat,Siang-Malam,343,Pagi
6.00754E+15,Puput Hidayat,laki-laki,"Sumatera Utara, 06-11-1966",57,SMA,"Selacai, Ciamis, Jawa Barat, Jawa, Indonesia",-7.208678979,108.3761251,82597,8,13,Part-time,Senin-Jumat,Sore-Malam,29,Pagi
4.8939E+15,Rini Halimah,perempuan,"Aceh, 14-12-1998",25,SMP,"Bandung, Jawa Barat, Indonesia",-7.232904666,107.6762148,31846,19,11,Self-Employed,Senin-Jumat,Pagi-Sore,281,Malam
3.16504E+15,"Mutia Mulyani, S.Sos",laki-laki,"Sulawesi Tengah, 09-11-1964",59,S1,"Kudus, Pati, Jawa Tengah, Jawa, 59349, Indonesia",-6.905508475,110.8470913,36186,18,11,Self-Employed,Senin-Minggu,Malam-Pagi,348,Sore
3.09812E+15,"Drs. Jumari Uwais, S.Sos",laki-laki,"Kalimantan Selatan, 24-10-1972",51,S1,"Daleman, Batursari, Demak, Jawa Tengah, Jawa, 50193, Indonesia",-7.034703072,110.4993287,93266,14,17,Part-time,Senin-Minggu,Pagi-Siang,266,Malam
6.16189E+15,Qori Lazuardi,perempuan,"Papua, 26-10-1966",57,S2,"Pangandaran, Jawa Barat, Indonesia",-7.61243812,108.3980051,77188,14,8,Employed,Senin-Minggu,Pagi-Malam,75,Sore
4.90735E+15,Heryanto Nuraini,perempuan,"Sumatera Barat, 27-02-1972",51,D3,"Jawa Timur, Jawa, Indonesia",-6.732171753,111.8276837,98084,2,16,Full-time,Senin-Jumat,Pagi-Malam,76,Siang
9.46721E+15,Cemplunk Mansur,perempuan,"Sumatera Selatan, 16-04-1979",44,D4,"Bajo, Blora, Jawa Tengah, Indonesia",-7.179672899,111.4959287,44120,17,18,Employed,Senin-Jumat,Sore-Malam,347,Siang
6.29918E+15,Anita Wibisono,laki-laki,"Aceh, 11-02-1969",54,S2,"Jawa Barat, Jawa, Indonesia",-7.546360334,106.5109686,3361,18,8,Employed,Senin-Minggu,Pagi-Sore,9,Malam
8.14316E+15,"Sabrina Wastuti, M.Farm",perempuan,"Sumatera Selatan, 14-05-1986",37,S1,Address not found,-7.906313315,106.9701164,63193,12,9,Self-Employed,Senin-Jumat,Siang-Malam,220,Pagi
8.16672E+15,Jumari Palastri,laki-laki,"Kalimantan Selatan, 23-10-1970",53,S1,"Kalijati, Kendal, Jawa Tengah, Jawa, Indonesia",-7.074893176,110.2370339,30680,14,10,Employed,Senin-Jumat,Pagi-Sore,338,Malam
4.09149E+15,Lega Pangestu,laki-laki,"Maluku Utara, 14-03-1999",24,D4,"Kantor Kuwu Babakan, Jawa Barat, 45155, Indonesia",-6.685992772,108.3637713,96348,3,2,Full-time,Senin-Jumat,Pagi-Sore,50,Malam
3.47374E+15,Talia Mansur,laki-laki,"Sulawesi Barat, 11-01-1969",54,D3,"Luwunggede, Brebes, Jawa Tengah, Jawa, 52264, Indonesia",-6.918530032,108.8409426,86475,6,18,Self-Employed,Senin-Minggu,Malam-Pagi,261,Siang
9.6209E+15,"Kenari Wijayanti, S.Pt",laki-laki,"Gorontalo, 09-09-1975",48,SMA,"Bajang, Ponorogo, Jawa Timur, Indonesia",-7.958282549,111.4501189,76206,16,20,Part-time,Senin-Jumat,Sore-Malam,282,Siang
7.3788E+15,Devi Nashiruddin,laki-laki,"Nusa Tenggara Barat, 22-10-1964",59,SMP,"Jalan Supriadi, Pare, Jawa Timur, Jawa, 64212, Indonesia",-7.791948513,112.192251,82161,8,1,Full-time,Senin-Jumat,Pagi-Sore,65,Malam
6.85559E+15,"Hj. Malika Mahendra, S.Pt",perempuan,"Papua Barat, 07-12-1971",52,SMA,"Tanjungsari, Grobogan, Jawa Tengah, Jawa, 58384, Indonesia",-7.171553144,111.2190967,62163,11,17,Employed,Senin-Jumat,Sore-Malam,236,Siang
8.68728E+15,Putri Aryani,laki-laki,"Sumatera Barat, 16-01-1982",41,SMA,"Cimoyan, Pandeglang, Banten, Indonesia",-6.483833633,105.9158501,2450,6,3,Self-Employed,Senin-Jumat,Pagi-Sore,323,Malam
5.36801E+15,Enteng Latupono,perempuan,"Riau, 05-10-1977",46,SMA,"Jawa Barat, Jawa, Indonesia",-6.44699801,108.6085133,72208,2,6,Full-time,Senin-Jumat,Pagi-Sore,96,Malam
7.26036E+15,Zelaya Wasita,laki-laki,"DKI Jakarta, 18-07-2000",23,S1,"Genuk Timur, Mijen, Semarang, Jawa Tengah, Jawa, 50512, Indonesia",-7.153062032,110.4087373,34972,18,20,Self-Employed,Senin-Jumat,Pagi-Sore,38,Malam
2.41742E+15,Drs. Estiawan Napitupulu,perempuan,"Papua, 11-01-1962",61,SMA,"Jawa Barat, Jawa, Indonesia",-7.394901731,106.3279351,82461,19,5,Employed,Senin-Jumat,Sore-Malam,17,Siang
4.47824E+15,Prasetya Prayoga,laki-laki,"Banten, 26-03-1994",29,D3,"Jatisrono, Wonogiri, Jawa Tengah, Jawa, 57691, Indonesia",-7.833209133,111.1331441,81227,3,1,Self-Employed,Senin-Minggu,Pagi-Siang,90,Sore
1.40063E+15,"Suci Wijaya, S.I.Kom",perempuan,"Sulawesi Selatan, 24-10-1960",63,D3,"Padasari, Sumedang, Jawa Barat, Indonesia",-6.761813374,107.9302603,29651,9,17,Employed,Senin-Jumat,Pagi-Siang,204,Malam
1.88958E+15,Dt. Harjasa Wibowo,laki-laki,"Riau, 18-08-1969",54,SMA,"Bangilan, Tuban, Jawa Timur, Indonesia",-6.925204391,111.7416244,38368,11,15,Self-Employed,Senin-Minggu,Pagi-Malam,137,Siang
8.05369E+15,Oliva Kuswoyo,laki-laki,"Jawa Tengah, 14-12-1962",61,S3,"Jawa Timur, Jawa, Indonesia",-6.688900474,111.8056346,87096,13,6,Employed,Senin-Jumat,Malam-Pagi,36,Pagi
9.86486E+15,Kala Hasanah,perempuan,"Papua Barat, 02-06-1978",45,SMA,"Kedungsono, Sukoharjo, Jawa Tengah, Jawa, Indonesia",-7.810908007,110.8479546,38083,11,2,Self-Employed,Senin-Jumat,Pagi-Sore,5,Malam
8.93054E+15,R. Marsito Januar,laki-laki,"Nusa Tenggara Barat, 22-10-1972",51,S1,"Sijaro, Turunrejo, Kendal, Jawa Tengah, Jawa, 51311, Indonesia",-6.917192464,110.2282402,47488,8,8,Employed,Senin-Jumat,Siang-Sore,7,Pagi
7.74629E+15,Keisha Hastuti,laki-laki,"Bali, 19-12-1983",40,SMA,"Malangbong, Garut, Jawa Barat, Indonesia",-7.066262016,108.0829156,24950,18,7,Full-time,Senin-Jumat,Siang-Sore,225,Malam
6.16615E+15,Okta Novitasari,laki-laki,"Lampung, 29-09-1978",45,SMA,"Cibeureum Wetan, Sumedang, Jawa Barat, Indonesia",-6.803512926,107.9837028,15210,5,1,Employed,Senin-Jumat,Malam-Pagi,236,Sore
8.98165E+15,Makuta Yulianti,laki-laki,"Kepulauan Bangka Belitung, 25-03-1992",31,D3,"Karawang, Sukabumi, Jawa Barat, Indonesia",-6.81529292,106.9609486,79071,15,1,Self-Employed,Senin-Jumat,Sore-Malam,250,Siang
6.01428E+15,KH. Cengkir Sihombing,perempuan,"Aceh, 24-09-1998",25,SMA,"Jawa Barat, Jawa, Indonesia",-7.831065393,107.442767,3935,11,8,Self-Employed,Senin-Jumat,Malam-Pagi,323,Pagi
4.89958E+15,Drs. Wisnu Pangestu,perempuan,"Nusa Tenggara Timur, 26-04-1964",59,S1,"Jawa Barat, Jawa, Indonesia",-7.606804172,107.4042717,22198,18,5,Self-Employed,Senin-Jumat,Siang-Sore,158,Pagi
9.18383E+15,Farah Kurniawan,perempuan,"Maluku, 24-05-1974",49,S2,"Kebondalem, Banjarnegara, Jawa Tengah, Jawa, Indonesia",-7.4689102,109.6253794,92399,18,11,Employed,Senin-Jumat,Malam-Pagi,153,Pagi
8.31072E+15,Eka Rajata,perempuan,"Nusa Tenggara Barat, 03-09-1992",31,SMA,"Wanaraja, Garut, Jawa Barat, 44183, Indonesia",-7.19098896,108.0129438,50618,17,12,Employed,Senin-Jumat,Pagi-Siang,264,Malam
1.21423E+15,Cahya Waluyo,perempuan,"Jawa Barat, 17-07-2000",23,S2,"Jawa Barat, Indonesia",-6.740265978,107.7912171,78596,11,1,Full-time,Senin-Jumat,Sore-Malam,319,Pagi
2.505E+15,"Tgk. Jayadi Mandala, S.E.I",laki-laki,"Sumatera Utara, 01-07-1994",29,SD,"Sumberejo, Wonogiri, Jawa Tengah, Jawa, Indonesia",-7.924684747,110.8624019,73321,11,15,Self-Employed,Senin-Jumat,Malam-Pagi,206,Siang
1.17725E+15,Puspa Kuswoyo,laki-laki,"Sumatera Selatan, 20-12-1966",57,SMA,"Jawa Barat, Jawa, Indonesia",-7.520735506,106.9136485,57866,9,6,Employed,Senin-Jumat,Pagi-Siang,6,Sore
