debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation_group,debtor_company,debtor_number,debtor_occupation,collection_day_type,best_collection_time,loan_amount,debtor_education_level,credit_score,tenure,payment_history_12,payment_history_11,payment_history_10,payment_history_9,payment_history_8,payment_history_7,payment_history_6,payment_history_5,payment_history_4,payment_history_3,payment_history_2,payment_history_1,aging,previous_payment_status,previous_collection_method,best_collection_method,debtor_latitude,debtor_longitude
3800944355549075,drg. Hasna Tampubolon,laki-laki,"Jawa Barat, 24-07-1994",29,"Gg. KH Amin Jasuta No. 45
Padangpanjang, BT 73091",73091,8,14,Menikah,Profesional,CV Marpaung Nainggolan (Persero) Tbk,+62 (58) 452 1592,BIDAN,Hari kerja,malam,59499858,D-4,468,16,1,0,0,1,2,3,0,0,1,2,3,4,Kurang Lancar,Bermasalah,Field,Field,-6.509857,107.413233
3793297724419219,Silvia Siregar,perempuan,"Kepulauan Riau, 12-09-1976",47,"Gang Sukajadi No. 8
Lhokseumawe, Sumatera Barat 37053",37053,4,7,Cerai mati,Profesional,PT Prabowo Wibisono,+62 (435) 922 3834,AKUNTAN,Hari libur nasional/cuti bersama,"pagi, sore, malam",69973139,SMA,531,23,0,0,0,1,0,1,2,0,1,0,1,2,Dalam Perhatian Khusus,Bermasalah,Telepon,Telepon,-7.653534,110.035908
7701733943604066,Drs. Wulan Hasanah,laki-laki,"Sulawesi Utara, 08-03-1980",43,"Gg. Moch. Ramdan No. 30
Palangkaraya, Sumatera Selatan 53331",53331,13,6,Menikah,Pegawai Negeri,PD Pranowo,+62 (68) 610-7596,PERANGKAT DESA,Hari kerja,malam,27938343,SMA,571,3,1,2,0,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.477652,113.091715
2054293194541336,"Cut Gina Gunarto, S.Gz",laki-laki,"Sumatera Selatan, 24-10-1987",36,"Gg. KH Amin Jasuta No. 13
Kota Administrasi Jakarta Utara, Jambi 65090",65090,15,16,Cerai mati,Pegawai Swasta,CV Kusmawati (Persero) Tbk,+62 (0796) 198-3065,KARYAWAN HONORER,Hari kerja,malam,20780429,SD,628,7,1,2,3,0,1,2,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.379149,106.877482
7021177372452579,R.A. Betania Mahendra,perempuan,"Maluku Utara, 21-11-1967",56,"Gang Cihampelas No. 9
Kota Administrasi Jakarta Selatan, SR 48115",48115,14,13,Cerai mati,Buruh,CV Situmorang (Persero) Tbk,+62 (135) 343-4587,TUKANG CUKUR,Hari kerja,malam,95311124,D-2,552,25,0,0,1,2,3,0,1,0,0,1,2,3,Dalam Perhatian Khusus,Bermasalah,Field,Telepon,-7.397162,113.530001
8653052984375787,"Cut Endah Nainggolan, M.TI.",laki-laki,"Sulawesi Barat, 11-11-1967",56,"Jl. H.J Maemunah No. 62
Makassar, SS 79962",79962,3,2,Cerai hidup,Pegawai Swasta,PD Hartati Maryati Tbk,+62 (0541) 188-0516,KARYAWAN SWASTA,Hari kerja,malam,87319494,SMP,519,21,0,1,2,3,0,1,2,3,4,5,6,7,Macet,Bermasalah,Field,Field,-6.916477,106.148385
1474938980877049,Tami Salahudin,perempuan,"Papua, 22-09-1998",25,"Gang Veteran No. 10
Kediri, Gorontalo 77709",77709,20,14,Belum menikah,Pengusaha,Perum Prabowo Mansur (Persero) Tbk,+62-0563-114-0914,SENIMAN,Hari kerja,"pagi, malam",24742846,D-4,596,11,1,0,1,0,1,2,0,1,2,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.82678,107.003637
9884253666359530,Vino Pangestu,laki-laki,"Bali, 07-02-1963",60,"Gang Kutisari Selatan No. 0
Tanjungpinang, DKI Jakarta 03780",3780,15,19,Menikah,Buruh,CV Maryadi,+62-0149-016-3441,MEKANIK,Hari kerja,malam,82427072,S-1,630,19,1,2,0,0,1,2,3,0,0,1,0,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-8.014678,105.955867
4007374963956893,Victoria Handayani,laki-laki,"Riau, 22-03-1982",41,"Jalan Jamika No. 072
Payakumbuh, MU 04575",4575,7,15,Menikah,Buruh,PD Prastuti (Persero) Tbk,+62 (061) 786-8008,TUKANG BATU,Hari kerja,malam,131533958,SMP,464,36,1,0,0,0,1,0,0,1,0,0,1,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-8.059407,106.365899
9228840198810069,"Hj. Ami Simbolon, S.E.I",perempuan,"Kalimantan Selatan, 15-01-1974",49,"Jalan R.E Martadinata No. 8
Tidore Kepulauan, JI 21986",21986,15,15,Cerai mati,Pengusaha,CV Hutagalung,+62-064-095-1797,TRANSPORTASI,Hari libur nasional/cuti bersama,"pagi, sore, malam",181937394,D-1,785,46,1,0,0,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.261141,113.37725
5049118748214974,Zizi Widiastuti,laki-laki,"Maluku, 02-06-1974",49,"Gg. Moch. Toha No. 97
Malang, Banten 52748",52748,7,19,Cerai hidup,Pegawai Negeri,Perum Maulana Habibi (Persero) Tbk,+62 (038) 685-7418,KARYAWAN BUMD,Hari kerja,malam,28848105,SD,381,5,1,0,1,2,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.369924,107.707789
3255409906597978,Wisnu Yolanda,laki-laki,"Nusa Tenggara Barat, 16-11-1960",63,"Jl. Cihampelas No. 4
Bau-Bau, Sumatera Barat 25551",25551,17,19,Cerai hidup,Pegawai Negeri,PD Saputra,+62 (12) 320 0935,ANGGOTA DPRD PROVINSI,Akhir pekan,"pagi, sore, malam",122280676,Tidak sekolah,750,27,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Lancar,WhatsApp,WhatsApp,-6.006417,111.351929
9365471981336265,"Calista Budiman, M.TI.",laki-laki,"Nusa Tenggara Barat, 08-08-1978",45,"Gg. Dipatiukur No. 6
Purwokerto, NT 43783",43783,13,13,Cerai mati,Buruh,PT Yuniar Puspita Tbk,+62 (0439) 796-0374,TUKANG LAS/PANDAI BESI,Hari kerja,malam,97276018,D-4,559,24,1,0,0,1,0,1,2,3,4,5,6,7,Macet,Bermasalah,Field,Field,-7.941714,106.920365
3866482044448941,Ana Narpati,laki-laki,"Jambi, 22-04-1963",60,"Gang M.H Thamrin No. 04
Bandung, BB 98890",98890,11,1,Belum menikah,Pengusaha,PD Wasita Winarno,+62 (0654) 879 6234,WIRASWASTA,Hari kerja,"pagi, malam",53544348,S-3,624,8,0,0,0,0,0,1,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-8.141756,110.965503
7514668076582355,Jessica Pangestu,laki-laki,"Jawa Tengah, 28-03-1984",39,"Gg. Tebet Barat Dalam No. 8
Pariaman, Riau 38583",38583,12,7,Belum menikah,Profesional,PT Rahayu Nainggolan (Persero) Tbk,+62-033-187-9133,WARTAWAN,Hari kerja,malam,139359051,SD,428,40,0,0,0,1,0,0,0,0,0,1,2,3,Dalam Perhatian Khusus,Bermasalah,Field,Telepon,-7.125558,112.366296
9987158777966476,Lala Padmasari,laki-laki,"Riau, 23-06-1983",40,"Jalan Pasir Koja No. 082
Lhokseumawe, BT 44099",44099,5,19,Cerai hidup,Pegawai Negeri,PD Nasyidah Andriani,+62 (05) 884 1403,PEGAWAI NEGERI SIPIL,Hari kerja,malam,110640446,D-4,513,26,1,2,3,0,1,0,0,0,1,0,1,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-6.897558,111.319638
7953628646355556,"R.M. Karna Irawan, M.TI.",laki-laki,"Kalimantan Utara, 18-04-1992",31,"Jalan Surapati No. 45
Probolinggo, MU 42459",42459,8,12,Cerai hidup,Profesional,PD Winarsih,+62-64-819-8825,APOTEKER,Hari kerja,malam,60262321,S-1,490,10,1,0,1,2,0,0,1,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.312029,110.257822
6554517260133253,Padmi Laksita,perempuan,"Gorontalo, 28-12-1985",38,"Jalan Surapati No. 4
Kota Administrasi Jakarta Pusat, Kalimantan Selatan 41731",41731,4,3,Belum menikah,Pegawai Negeri,UD Purwanti Dabukke,+62 (918) 322 2728,KARYAWAN BUMD,Hari kerja,malam,26491526,D-3,682,10,0,1,0,0,0,0,1,2,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.066339,108.793406
8892905301933471,"Cakrawangsa Nababan, S.E.",laki-laki,"Banten, 23-09-2000",23,"Jl. Jend. Sudirman No. 553
Pematangsiantar, KR 10476",10476,10,4,Cerai mati,Pegawai Negeri,CV Safitri Hariyah,+62 (049) 810 1757,KEPOLISIAN RI,Hari kerja,malam,21275914,S-3,757,3,0,1,0,0,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.001921,109.928581
3598844443526787,"R.A. Wani Prakasa, S.H.",perempuan,"Gorontalo, 09-01-1997",26,"Jalan Bangka Raya No. 99
Meulaboh, Kepulauan Bangka Belitung 21831",21831,16,8,Menikah,Buruh,CV Hutasoit (Persero) Tbk,+62 (009) 212 6806,MEKANIK,Hari kerja,malam,83187303,S-1,546,23,1,2,0,0,0,1,2,3,4,5,6,7,Macet,Bermasalah,Field,Field,-7.654049,113.976612
5167828164089114,Umi Mardhiyah,perempuan,"Sulawesi Barat, 24-01-1995",28,"Jalan Ciwastra No. 43
Prabumulih, Papua 47999",47999,19,20,Belum menikah,Pegawai Swasta,Perum Suartini,+62-35-210-9204,KARYAWAN HONORER,Hari kerja,malam,1000000,D-4,671,3,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Lancar,WhatsApp,WhatsApp,-8.260531,110.509435
2903723033468534,"dr. Karna Yuliarti, S.H.",laki-laki,"Maluku, 09-03-1971",52,"Gang Stasiun Wonokromo No. 792
Kotamobagu, Papua 46060",46060,5,13,Belum menikah,Pegawai Swasta,UD Januar Tbk,+62 (081) 049 6203,KARYAWAN HONORER,Hari kerja,malam,152052006,D-2,764,41,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Lancar,WhatsApp,WhatsApp,-7.355508,106.897057
3368926569212656,R. Erik Santoso,perempuan,"Jawa Barat, 13-03-1983",40,"Jl. Pasirkoja No. 96
Sukabumi, Lampung 39521",39521,12,18,Cerai hidup,Pegawai Swasta,PD Utami,+62-469-194-3649,KARYAWAN HONORER,Hari kerja,malam,17473996,SD,597,3,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Lancar,WhatsApp,WhatsApp,-7.223437,113.638105
9183247935910899,Oliva Adriansyah,laki-laki,"Nusa Tenggara Barat, 15-08-1962",61,"Gang Cempaka No. 32
Kota Administrasi Jakarta Barat, Papua 38955",38955,17,18,Belum menikah,Pegawai Negeri,PT Wulandari Damanik,+62 (45) 463-6595,TENTARA NASIONAL INDONESIA,Hari kerja,malam,44345607,Tidak sekolah,536,14,1,2,3,4,5,0,1,2,3,4,0,1,Diragukan,Bermasalah,Telepon,Field,-8.180055,107.47997
9224115713886805,"Diana Purnawati, S.Ked",perempuan,"Nusa Tenggara Barat, 23-04-1969",54,"Gang Joyoboyo No. 30
Parepare, Sumatera Selatan 60991",60991,2,9,Belum menikah,Pengusaha,UD Wahyuni,+62 (22) 011-0235,PROMOTOR ACARA,Akhir pekan,"pagi, sore, malam",103856947,SMA,572,30,1,2,0,0,1,2,3,0,1,2,3,4,Kurang Lancar,Bermasalah,Field,Field,-7.386914,109.144549
6135697497600912,Drs. Puti Saragih,laki-laki,"Kalimantan Barat, 14-01-1963",60,"Jalan Gardujati No. 71
Tidore Kepulauan, JT 64498",64498,16,11,Cerai hidup,Pegawai Swasta,CV Hassanah Wasita,+62-81-869-9338,KARYAWAN SWASTA,Akhir pekan,"pagi, sore, malam",125502098,D-2,529,37,1,2,3,4,0,0,1,2,0,1,0,1,Kurang Lancar,Bermasalah,Telepon,Field,-6.208394,111.404214
9485830064704083,"dr. Elma Hidayat, S.H.",perempuan,"Riau, 31-03-1989",34,"Jalan Cikutra Barat No. 591
Kupang, GO 49851",49851,2,13,Cerai mati,Profesional,PD Nuraini Habibi,+62-049-384-9749,PENYIAR RADIO,Hari kerja,malam,134265123,D-4,610,33,1,0,0,0,0,0,0,1,0,1,2,0,Dalam Perhatian Khusus,Lancar,Field,WhatsApp,-6.635916,112.756644
5243681183943402,Martani Sitorus,laki-laki,"Bali, 16-03-1982",41,"Gang Gardujati No. 7
Padang, Kalimantan Barat 39880",39880,3,7,Menikah,Pengusaha,PD Halim Siregar Tbk,+62 (32) 951 7751,USTADZ/MUBALIGH,Hari kerja,"pagi, malam",93950790,S-1,559,19,0,1,0,0,0,0,1,2,3,0,0,1,Dalam Perhatian Khusus,Bermasalah,WhatsApp,Telepon,-7.382359,112.569774
3485649770292672,Rudi Putra,laki-laki,"Kalimantan Utara, 28-02-1995",28,"Jalan Rajawali Barat No. 2
Batu, Lampung 62140",62140,3,1,Belum menikah,Pegawai Swasta,PD Adriansyah Wahyuni (Persero) Tbk,+62 (445) 353 4384,KARYAWAN SWASTA,Akhir pekan,"pagi, sore, malam",132947299,SD,569,29,0,1,2,0,1,0,1,2,3,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.971204,109.08653
3761855823119895,Wasis Nuraini,perempuan,"Kepulauan Bangka Belitung, 11-05-1960",63,"Gg. R.E Martadinata No. 7
Ternate, Nusa Tenggara Barat 87160",87160,17,16,Cerai mati,Buruh,UD Puspita Nashiruddin (Persero) Tbk,+62 (0204) 470-6642,PEMBANTU RUMAH TANGGA,Hari kerja,malam,1000000,SMA,717,3,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Lancar,WhatsApp,WhatsApp,-6.581181,112.83051
3905293413239411,Balapati Siregar,laki-laki,"Sumatera Barat, 06-08-1970",53,"Jl. H.J Maemunah No. 11
Payakumbuh, Maluku 92618",92618,3,10,Cerai hidup,Buruh,CV Hidayanto Setiawan (Persero) Tbk,+62 (0233) 299 2999,BURUH TANI/PERKEBUNAN,Akhir pekan,"pagi, malam",103481142,SD,437,27,1,2,0,1,0,1,2,0,1,2,3,0,Dalam Perhatian Khusus,Lancar,Field,WhatsApp,-6.391713,112.718343
2782712448123062,Leo Permata,laki-laki,"Sulawesi Tengah, 22-12-1998",25,"Jalan Suryakencana No. 654
Pasuruan, KR 96730",96730,7,20,Menikah,Pegawai Swasta,PD Mansur Wacana (Persero) Tbk,+62 (0408) 409-6083,KARYAWAN SWASTA,Akhir pekan,"pagi, sore, malam",191745952,D-4,636,50,0,0,1,2,0,0,1,0,0,1,2,0,Dalam Perhatian Khusus,Lancar,Field,WhatsApp,-7.311554,112.146022
9387984875490954,Sutan Nasab Hasanah,laki-laki,"Jambi, 08-12-1963",60,"Gg. Pasteur No. 624
Padangpanjang, SR 97570",97570,7,7,Menikah,Buruh,PD Lestari Prabowo,+62 (26) 566-2964,TUKANG JAHIT,Hari kerja,malam,58059052,SMA,555,18,0,1,0,0,1,2,0,1,0,0,1,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-7.834511,107.340622
4732305768599208,"Ian Pranowo, M.Ak",laki-laki,"Kepulauan Bangka Belitung, 26-02-1993",30,"Gang Suryakencana No. 40
Kediri, DKI Jakarta 72533",72533,6,8,Belum menikah,Buruh,PD Permadi Zulkarnain (Persero) Tbk,+62 (024) 147 0466,TUKANG BATU,Hari kerja,malam,70472395,SD,561,21,0,0,1,0,0,0,0,1,0,1,0,1,Dalam Perhatian Khusus,Bermasalah,Telepon,Telepon,-7.015769,108.455209
4346803733434238,"Ega Salahudin, S.Farm",perempuan,"Gorontalo, 22-07-1960",63,"Gg. Raya Setiabudhi No. 16
Gorontalo, PB 39113",39113,20,18,Belum menikah,Buruh,UD Utama (Persero) Tbk,+62-66-705-6685,TUKANG LISTRIK,Hari kerja,malam,60278965,D-4,597,19,1,0,1,2,3,4,0,0,1,0,1,2,Kurang Lancar,Bermasalah,Field,Field,-6.50453,112.257854
8825843810923118,"Drs. Umaya Riyanti, M.Kom.",laki-laki,"Papua, 15-02-1987",36,"Jl. Waringin No. 902
Surabaya, BB 08987",8987,2,5,Cerai mati,Pegawai Negeri,CV Siregar,+62 (048) 049 7240,KEPALA DESA,Hari kerja,malam,110566481,S-1,677,33,0,0,0,0,0,1,2,3,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.203142,109.15667
5675062447191365,Rika Rahmawati,laki-laki,"Jawa Tengah, 01-05-1996",27,"Gang Asia Afrika No. 641
Depok, Bali 94070",94070,9,17,Menikah,Profesional,CV Kuswoyo Damanik,+62 (0353) 094-5607,PETERNAK,Hari kerja,malam,138056970,SMP,541,33,1,0,1,0,0,1,2,0,1,2,3,0,Dalam Perhatian Khusus,Lancar,Field,WhatsApp,-8.158414,113.796868
9203877626835354,Rangga Utama,perempuan,"Banten, 25-10-1979",44,"Gang Jend. Sudirman No. 3
Medan, SG 97495",97495,15,18,Belum menikah,Pengusaha,Perum Mardhiyah,+62 (036) 879 2523,PROMOTOR ACARA,Hari kerja,"pagi, malam",128491595,Tidak sekolah,597,26,0,1,0,0,0,0,0,1,2,3,0,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-6.276526,106.667429
3407200124394658,Irma Habibi,perempuan,"Sulawesi Tengah, 12-02-1971",52,"Gg. Gegerkalong Hilir No. 9
Kota Administrasi Jakarta Selatan, SU 75968",75968,16,15,Cerai hidup,Pegawai Swasta,PD Hakim,+62-12-889-4498,KARYAWAN HONORER,Hari libur nasional/cuti bersama,"pagi, sore, malam",102797516,SD,438,30,0,1,2,3,4,0,1,2,3,0,0,0,Kurang Lancar,Lancar,Telepon,Telepon,-7.034965,109.114236
2212891487349972,Tgk. Lulut Pratama,laki-laki,"DKI Jakarta, 29-04-1979",44,"Gang Pacuan Kuda No. 70
Surakarta, Bali 72616",72616,12,1,Cerai hidup,Profesional,PD Putra,+62-0914-488-7828,JURU MASAK,Hari kerja,malam,141369018,SMP,664,32,0,0,1,0,0,0,0,0,0,1,0,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-7.458886,113.180132
1793658557509532,Lidya Nurdiyanti,laki-laki,"Kalimantan Barat, 26-10-1971",52,"Jl. Gardujati No. 843
Subulussalam, Riau 32360",32360,10,1,Cerai mati,Pegawai Swasta,PT Wastuti Maulana Tbk,+62 (831) 748 5327,KARYAWAN SWASTA,Hari kerja,malam,102969428,S-1,696,21,0,0,0,1,0,1,0,0,0,0,1,2,Dalam Perhatian Khusus,Bermasalah,Telepon,Telepon,-7.498638,110.256691
1916022262546691,"Raditya Suartini, M.Pd",laki-laki,"Jawa Barat, 14-11-1960",63,"Jl. S. Parman No. 47
Semarang, Sulawesi Barat 95988",95988,1,7,Menikah,Pegawai Swasta,PT Damanik Wijaya,+62 (073) 326 8314,KARYAWAN HONORER,Hari kerja,malam,90068368,SMP,482,22,0,1,2,0,1,2,3,4,5,0,1,2,Diragukan,Bermasalah,Field,Field,-6.418476,106.46226
9700149812791406,"Oni Zulkarnain, S.T.",laki-laki,"Sulawesi Utara, 26-10-1998",25,"Jl. Jakarta No. 37
Kota Administrasi Jakarta Selatan, DKI Jakarta 66787",66787,2,12,Belum menikah,Buruh,PT Nababan (Persero) Tbk,+62 (0062) 234-5018,TUKANG BATU,Hari kerja,malam,93412741,D-2,692,28,0,0,0,0,1,0,0,0,1,0,1,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-7.443547,110.088618
2705576061096067,Jamal Maheswara,perempuan,"Kalimantan Utara, 21-03-1981",42,"Jl. Cikutra Timur No. 09
Dumai, Sumatera Barat 46238",46238,18,7,Belum menikah,Profesional,UD Rahimah Tbk,+62 (21) 414 9661,PILOT,Hari kerja,malam,86758295,S-3,538,25,1,2,3,0,0,1,2,3,4,0,0,0,Kurang Lancar,Lancar,Telepon,Telepon,-7.89408,111.290427
3589974022321875,Sutan Putu Jailani,perempuan,"Papua, 29-10-1998",25,"Gg. Tebet Barat Dalam No. 627
Prabumulih, Bengkulu 17979",17979,10,2,Cerai hidup,Profesional,UD Namaga (Persero) Tbk,+62 (0526) 520-8068,BIDAN,Hari kerja,malam,123916675,D-2,668,30,0,0,0,0,0,1,0,1,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.886563,108.847936
3467206323555994,Gamanto Halimah,laki-laki,"Bengkulu, 13-02-1971",52,"Jl. R.E Martadinata No. 87
Palopo, Jawa Tengah 50359",50359,20,19,Cerai hidup,Pegawai Negeri,CV Kusmawati Zulaika,+62 (96) 533 2663,ANGGOTA DPRD KABUPATEN/KOTA,Hari libur nasional/cuti bersama,"pagi, sore, malam",84592700,SMA,584,17,0,1,0,0,0,0,0,0,0,0,1,2,Dalam Perhatian Khusus,Bermasalah,Telepon,Telepon,-6.608236,108.507885
1751915734665319,"Bakda Hasanah, S.Pd",perempuan,"Kalimantan Tengah, 15-03-1994",29,"Jalan Kutai No. 26
Tomohon, Lampung 59649",59649,13,15,Cerai hidup,Pegawai Swasta,Perum Haryanti Samosir,+62-029-899-9068,KARYAWAN SWASTA,Hari kerja,malam,109958230,D-3,609,23,1,0,1,2,0,0,0,1,0,1,2,3,Dalam Perhatian Khusus,Bermasalah,Field,Telepon,-8.122252,106.520315
6175885607030873,Zelda Setiawan,perempuan,"Maluku, 25-02-1995",28,"Jalan Abdul Muis No. 035
Cirebon, Bali 81129",81129,2,18,Belum menikah,Profesional,Perum Halim (Persero) Tbk,+62 (073) 499-4595,PENATA RAMBUT,Akhir pekan,"pagi, sore, malam",128982028,D-1,517,31,1,0,1,2,0,0,1,0,0,1,0,1,Dalam Perhatian Khusus,Bermasalah,Telepon,Telepon,-7.12373,108.488049
9267219848089073,Joko Palastri,perempuan,"Maluku Utara, 19-12-1989",34,"Gg. Kutai No. 360
Cilegon, Gorontalo 96933",96933,13,14,Belum menikah,Pegawai Negeri,Perum Pangestu Tbk,+62 (047) 968-3778,PENSIUNAN,Akhir pekan,"pagi, sore, malam",189182049,S-1,708,43,0,0,1,0,0,0,0,1,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.518598,111.342772
2140542795883034,"Labuh Pangestu, S.E.I",perempuan,"Jambi, 30-09-1976",47,"Jl. Moch. Ramdan No. 9
Padangpanjang, KS 38691",38691,13,9,Cerai hidup,Pegawai Negeri,PT Nasyiah,+62-23-850-1282,KARYAWAN BUMN,Hari kerja,malam,100827465,SMA,511,21,1,2,0,0,0,1,2,3,4,5,6,7,Macet,Bermasalah,Field,Field,-6.225817,112.716893
8309855977661883,Hamima Sitorus,perempuan,"Sumatera Selatan, 17-07-1967",56,"Jl. Rumah Sakit No. 28
Tasikmalaya, Kepulauan Riau 25919",25919,1,14,Menikah,Buruh,PT Usamah Yolanda,+62 (035) 143-0527,TUKANG KAYU,Hari kerja,malam,92875705,S-2,374,24,0,0,0,1,0,1,2,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.295409,113.537131
3254764781569540,Bambang Jailani,perempuan,"Sulawesi Selatan, 29-01-1960",63,"Gg. Raya Setiabudhi No. 18
Pasuruan, SG 68491",68491,14,3,Cerai hidup,Profesional,CV Haryanti Yuniar (Persero) Tbk,+62-049-428-0933,JURU MASAK,Akhir pekan,"pagi, sore, malam",23579374,D-4,457,6,1,0,1,2,3,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-7.601413,112.413608
6776414392147531,"H. Ganjaran Saptono, M.Kom.",laki-laki,"Maluku Utara, 24-12-1974",49,"Gang Ahmad Yani No. 981
Langsa, DI Yogyakarta 06449",6449,3,6,Cerai mati,Buruh,UD Melani Fujiati (Persero) Tbk,+62 (076) 113 4457,NELAYAN/PERIKANAN,Hari kerja,malam,45010016,SMA,627,8,1,0,0,1,2,3,4,0,0,0,0,0,Kurang Lancar,Lancar,Telepon,Telepon,-7.562288,109.681494
1422690462055463,Ir. Wardi Halimah,laki-laki,"Kalimantan Timur, 13-04-1980",43,"Jalan Ciwastra No. 3
Yogyakarta, LA 34741",34741,10,14,Cerai mati,Buruh,UD Nurdiyanti Marbun,+62 (82) 214-2959,TUKANG LAS/PANDAI BESI,Hari kerja,malam,35944264,D-2,572,7,0,1,2,3,4,0,0,0,0,0,0,0,Kurang Lancar,Lancar,Telepon,Telepon,-7.10481,106.846401
5446295467865981,Ajimat Siregar,perempuan,"Sulawesi Selatan, 27-04-1974",49,"Gg. Waringin No. 93
Lhokseumawe, KI 32610",32610,13,3,Cerai mati,Profesional,PD Megantara,+62-933-289-5210,PENTERJEMAH,Hari kerja,malam,75096994,SD,519,24,1,2,3,4,0,1,2,0,0,1,0,1,Kurang Lancar,Bermasalah,Telepon,Field,-6.365986,113.549672
7748873306975404,Ifa Najmudin,perempuan,"DI Yogyakarta, 26-12-1972",51,"Jl. Jend. Sudirman No. 9
Kediri, NB 07964",7964,7,14,Cerai hidup,Profesional,PT Mustofa (Persero) Tbk,+62 (0682) 624 5387,PIALANG,Akhir pekan,"pagi, sore, malam",94057461,Tidak sekolah,572,18,1,2,0,1,2,3,4,5,6,7,8,9,Macet,Bermasalah,Field,Field,-8.045282,106.509899
3076962316736219,Adinata Rahmawati,laki-laki,"Aceh, 02-06-1999",24,"Jalan Gedebage Selatan No. 4
Jambi, Sumatera Utara 62376",62376,19,19,Menikah,Pengusaha,PT Safitri Tbk,+62-0268-429-1901,WIRASWASTA,Hari kerja,"pagi, malam",45240191,S-3,784,10,0,0,0,1,0,0,0,0,0,0,0,0,Dalam Perhatian Khusus,Lancar,WhatsApp,WhatsApp,-6.006471,106.82212
2220216691118741,Halim Halimah,perempuan,"Kalimantan Timur, 04-12-1987",36,"Jalan Kapten Muslihat No. 73
Tanjungpinang, Sumatera Utara 07853",7853,17,20,Belum menikah,Profesional,PD Prakasa Haryanto,+62 (0691) 076 9118,PENATA BUSANA,Hari kerja,malam,66513062,S-1,474,14,0,1,2,0,0,1,0,1,2,3,4,5,Diragukan,Bermasalah,Field,Field,-6.027822,108.002518
2895664294038030,R. Sari Usada,perempuan,"Bengkulu, 15-06-1961",62,"Jl. Surapati No. 77
Palu, Riau 26819",26819,1,11,Cerai mati,Profesional,PD Zulaika Farida,+62-497-465-5671,PENATA RIAS,Hari kerja,malam,83376362,SMA,574,25,1,2,0,1,2,0,1,0,0,1,2,3,Dalam Perhatian Khusus,Bermasalah,Field,Telepon,-7.085627,110.300112
8365284947353555,"Ir. Betania Mansur, M.Pd",perempuan,"Maluku Utara, 06-05-1969",54,"Jalan Indragiri No. 60
Magelang, Sulawesi Utara 53541",53541,11,5,Belum menikah,Profesional,UD Usamah Hutagalung,+62 (0142) 900-7954,KONSULTAN,Hari kerja,malam,60296857,SD,675,14,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Lancar,WhatsApp,WhatsApp,-6.481415,107.835922
8511466978914341,Harimurti Najmudin,laki-laki,"Sulawesi Tengah, 09-10-1990",33,"Gg. Ciumbuleuit No. 92
Prabumulih, SN 21145",21145,15,15,Belum menikah,Pegawai Negeri,Perum Nashiruddin Sihombing,+62 (082) 596-3448,PEGAWAI NEGERI SIPIL,Hari kerja,malam,108098396,S-2,667,23,0,1,2,3,0,0,0,0,0,0,1,0,Dalam Perhatian Khusus,Lancar,Telepon,WhatsApp,-6.115281,109.160956
