debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation,debtor_company,debtor_number,collection_day_type,best_collection_time,loan_amount,debtor_education_level,credit_score,aging,previous_collection_status,previous_payment_status,amount_of_late_days,tenure,best_collection_method,debtor_latitude,debtor_longitude
6235151593057052,"Oman Melani, S.Gz",perempuan,"Riau, 28-09-1974",49,"Jalan Monginsidi No. 3
Kediri, Gorontalo 16738",16738,16,11,Cerai mati,Pengusaha,CV Putra Oktaviani Tbk,+62 (037) 793-4379,Hari kerja,"pagi, malam",137373313.85014272,S-1,800,Dalam Perhatian Khusus,Gagal,Terlambat,0,35,WhatsApp,-7.950278,107.98397
8269687126511021,Gawati Prasetyo,laki-laki,"Aceh, 07-08-1992",31,"Gg. Merdeka No. 96
Probolinggo, SG 72072",72072,20,20,Cerai mati,Pegawai Swasta,Perum Pertiwi Thamrin Tbk,+62 (76) 765-7389,Hari kerja,"pagi, malam",25030381.65445862,D-3,779,Diragukan,Berhasil,Tepat waktu,1,3,WhatsApp,-6.186287,107.315984
1474561041796257,"Emin Rajasa, S.Kom",laki-laki,"Kepulauan Riau, 22-01-1982",41,"Jalan Cempaka No. 07
Langsa, Bengkulu 02158",2158,15,9,Cerai hidup,Pegawai Swasta,CV Prasasta Wibisono,-3809,Hari kerja,"pagi, malam",85344576.95,SD,591,Lancar,Berhasil,Tepat waktu,0,22,WhatsApp,-6.062631,109.23436
3313712531812830,"Drs. Zelda Uyainah, S.Farm",perempuan,"Riau, 25-10-1999",24,"Jl. Setiabudhi No. 06
Palu, PB 16719",16719,1,16,Cerai hidup,Pengusaha,Perum Saputra Winarsih,-5485,Hari kerja,"pagi, malam",56511195.59706618,S-3,638,Kurang Lancar,Gagal,Terlambat,4,8,Telepon,-7.545363,107.552764
1753479819867660,Ivan Zulaika,perempuan,"Banten, 01-04-1992",31,"Jl. Wonoayu No. 21
Blitar, Gorontalo 91216",91216,12,15,Cerai mati,Pegawai Swasta,PT Nababan,+62 (024) 085 1543,Akhir pekan,"pagi, sore, malam",59365166.75794243,SMA,454,Kurang Lancar,Berhasil,Tepat waktu,10,14,WhatsApp,-6.400432,110.249951
2011411133095594,Maryanto Hidayat,laki-laki,"Sulawesi Utara, 19-08-1988",35,"Jalan Laswi No. 74
Payakumbuh, JT 09943",9943,18,16,Cerai hidup,Profesional,Perum Firgantoro (Persero) Tbk,+62 (0714) 886 0909,Hari kerja,"pagi, malam",138869296.42958376,S-3,849,Lancar,Berhasil,Terlambat,4,33,Telepon,-7.684103,112.367418
7502281817699083,"Ir. Ella Farida, M.TI.",perempuan,"Kalimantan Selatan, 05-01-1974",49,"Jalan Pasir Koja No. 064
Jambi, Jambi 55192",55192,4,1,Belum menikah,Profesional,PD Sihombing,+62 (19) 922 8445,Hari kerja,"pagi, malam",61460278.53903819,S-2,556,Kurang Lancar,Gagal,Terlambat,3,14,Telepon,-8.090237,109.507122
8578574310000439,Jaya Damanik,perempuan,"Kalimantan Timur, 17-07-1989",34,"Jl. Rajiman No. 364
Batu, Kepulauan Riau 87178",87178,11,9,Cerai hidup,Buruh,CV Siregar Waskita Tbk,-10509,Hari kerja,malam,29462168.395232223,S-1,541,Dalam Perhatian Khusus,Berhasil,Terlambat,1,13,Telepon,-6.990491,106.685828
9257790749774009,Taswir Riyanti,perempuan,"DI Yogyakarta, 11-10-1995",28,"Jl. Cikapayang No. 483
Pasuruan, Bali 08404",8404,7,9,Belum menikah,Pegawai Negeri,UD Marpaung,+62 (032) 439-6041,Hari kerja,malam,19267370.495264657,D-3,579,Dalam Perhatian Khusus,Berhasil,Terlambat,0,3,Telepon,-6.693886,108.800259
5343767426190308,Dt. Karna Aryani,perempuan,"Sulawesi Utara, 26-01-1985",38,"Gang Merdeka No. 75
Jayapura, AC 41111",41111,12,12,Belum menikah,Pegawai Negeri,PD Kurniawan Aryani,+62 (415) 410 0584,Hari kerja,malam,19382049.24421804,SMP,643,Macet,Berhasil,Terlambat,10,7,Telepon,-6.839035,108.462624
2336124365563474,"drg. Yusuf Saputra, S.Psi",laki-laki,"Bengkulu, 03-08-1982",41,"Gg. KH Amin Jasuta No. 318
Tangerang, BT 39194",39194,20,9,Cerai hidup,Pengusaha,PT Kusmawati Kusumo,+62 (0373) 349 9658,Hari kerja,"pagi, malam",70219076.5,S-1,523,Lancar,Berhasil,Tepat waktu,0,21,WhatsApp,-6.47637,107.05738
3697965193007994,Dt. Kemal Pranowo,laki-laki,"Riau, 11-08-1974",49,"Gg. Stasiun Wonokromo No. 95
Pekanbaru, Jawa Barat 05587",5587,7,20,Cerai mati,Pegawai Negeri,CV Puspasari Habibi (Persero) Tbk,+62 (61) 665 6632,Akhir pekan,"pagi, sore, malam",153434155.26545447,SMA,501,Macet,Berhasil,Terlambat,3,34,Telepon,-7.008056,110.680721
2865494198687402,Dt. Jayadi Widodo,laki-laki,"Aceh, 25-10-1968",55,"Gang Merdeka No. 638
Purwokerto, Bali 31776",31776,9,8,Menikah,Profesional,UD Gunarto Maheswara,+62 (593) 970-4229,Akhir pekan,"pagi, sore, malam",1000000,D-3,695,Lancar,Berhasil,Terlambat,0,6,Telepon,-7.575225,106.920111
9557884601400180,Padma Suartini,laki-laki,"Papua, 27-08-2000",23,"Gg. Setiabudhi No. 0
Tual, Aceh 73760",73760,16,17,Cerai hidup,Buruh,Perum Anggraini,+62 (0448) 849 5605,Akhir pekan,"pagi, malam",120679270.73996216,SMA,538,Diragukan,Berhasil,Tepat waktu,16,30,Field,-7.895473,108.476523
5544412165952295,"Drs. Hafshah Hidayat, M.Ak",perempuan,"Kalimantan Tengah, 20-06-1989",34,"Gang S. Parman No. 80
Kupang, SS 19541",19541,10,16,Cerai hidup,Pegawai Negeri,CV Novitasari Marpaung (Persero) Tbk,+62 (983) 175 2785,Hari kerja,malam,1000000,S-1,588,Lancar,Berhasil,Terlambat,2,3,Telepon,-7.392576,107.023435
5861491817147718,Dacin Yuliarti,laki-laki,"Papua, 24-05-1989",34,"Jalan S. Parman No. 8
Tanjungbalai, Bengkulu 64028",64028,14,4,Menikah,Pengusaha,PD Widodo,+62 (0571) 271-8524,Hari kerja,"pagi, malam",24130087.092888325,S-3,755,Dalam Perhatian Khusus,Gagal,Terlambat,0,3,Telepon,-6.749171,113.706525
1828699150489945,Karna Sihombing,laki-laki,"Bali, 05-07-1966",57,"Jl. Kiaracondong No. 716
Batu, SG 52007",52007,10,20,Belum menikah,Pengusaha,Perum Nainggolan Tbk,+62 (091) 986 5708,Hari kerja,"pagi, malam",67712374.85,D-3,708,Lancar,Berhasil,Terlambat,2,10,Telepon,-8.155197,106.113682
9293437990617151,"Kuncara Setiawan, M.Pd",laki-laki,"Papua, 03-06-1978",45,"Gang Pasirkoja No. 27
Tangerang Selatan, Gorontalo 77251",77251,8,2,Belum menikah,Pegawai Negeri,Perum Farida Suryatmi,-10118,Hari kerja,malam,24702780.93368801,SMP,560,Macet,Berhasil,Tepat waktu,0,7,WhatsApp,-7.094946,107.653361
5784714674562550,"Hj. Rina Maulana, S.Pt",laki-laki,"Papua, 07-12-1969",54,"Jl. Rumah Sakit No. 8
Purwokerto, MA 60502",60502,16,20,Belum menikah,Pegawai Negeri,Perum Ardianto Wulandari (Persero) Tbk,-3136,Akhir pekan,"pagi, sore, malam",4028237.547901765,S-2,704,Diragukan,Gagal,Terlambat,11,5,Field,-7.52186,109.933028
6320990586543555,Ida Prastuti,laki-laki,"Jawa Timur, 28-05-1966",57,"Jalan Ahmad Yani No. 06
Surabaya, KT 40543",40543,20,9,Menikah,Buruh,CV Handayani Jailani,+62 (113) 102 0737,Akhir pekan,"pagi, malam",141502454.80094498,SMA,661,Kurang Lancar,Gagal,Terlambat,15,31,Field,-7.926207,112.90273
1586707211797927,Drs. Jaga Yuliarti,laki-laki,"Banten, 07-02-1974",49,"Gang Pacuan Kuda No. 813
Bogor, Jawa Timur 11401",11401,9,18,Cerai mati,Buruh,Perum Damanik Hartati,+62 (000) 918-7218,Akhir pekan,"pagi, malam",68434402.42619094,S-2,532,Diragukan,Gagal,Terlambat,9,21,Field,-6.014153,110.467173
5748919265501695,"Puti Elisa Wacana, M.TI.",laki-laki,"Sulawesi Tenggara, 09-11-1994",29,"Gang Cihampelas No. 60
Kota Administrasi Jakarta Barat, Riau 22140",22140,17,7,Cerai mati,Profesional,UD Usada,+62 (0240) 878 4327,Hari kerja,"pagi, malam",34091642.65945942,S-1,559,Diragukan,Gagal,Terlambat,9,3,Field,-7.119381,112.728603
6977529508055014,Salwa Mustofa,laki-laki,"Papua Barat, 08-02-1981",42,"Jalan Waringin No. 825
Batu, Sulawesi Utara 25550",25550,8,8,Belum menikah,Buruh,CV Kuswoyo Lazuardi (Persero) Tbk,+62 (812) 867 6508,Hari kerja,malam,52897395.19999294,S-3,772,Dalam Perhatian Khusus,Berhasil,Tepat waktu,0,9,WhatsApp,-8.077642,112.765274
4950678737673967,"Cut Mila Hutapea, S.Gz",laki-laki,"Papua Barat, 17-07-1992",31,"Jl. Yos Sudarso No. 5
Bandung, SU 12213",12213,7,10,Cerai mati,Profesional,UD Wahyuni Ardianto (Persero) Tbk,-641,Hari kerja,"pagi, malam",51603972.69,S-3,709,Lancar,Berhasil,Tepat waktu,0,18,WhatsApp,-8.253814,112.239789
7352698525505091,Bakidin Pradana,perempuan,"Jawa Timur, 20-11-1975",48,"Gang Cikutra Timur No. 558
Mataram, Sumatera Selatan 33381",33381,15,1,Cerai hidup,Pegawai Negeri,PT Mangunsong,-373,Hari kerja,malam,121982827.37809364,D-4,560,Lancar,Berhasil,Tepat waktu,0,24,WhatsApp,-7.950951,106.801425
4919661235284449,Sutan Umaya Rahmawati,laki-laki,"Sulawesi Selatan, 21-05-1996",27,"Gg. Sukabumi No. 43
Cirebon, Jawa Tengah 27330",27330,11,20,Belum menikah,Profesional,CV Firmansyah Oktaviani,+62 (0614) 353 2974,Hari kerja,"pagi, malam",135098125.11485615,S-2,533,Lancar,Berhasil,Terlambat,0,28,Telepon,-6.971712,113.990082
1726174991173173,"R.A. Natalia Jailani, S.E.",laki-laki,"Sulawesi Tengah, 18-06-1989",34,"Gg. Jend. Sudirman No. 7
Semarang, DKI Jakarta 72189",72189,13,8,Menikah,Pengusaha,Perum Utami,+62 (060) 595-9956,Hari kerja,"pagi, malam",128857341.79708266,S-3,681,Kurang Lancar,Berhasil,Terlambat,11,38,Telepon,-6.463061,110.663561
9795032703239516,"Anita Waluyo, S.Sos",perempuan,"Kalimantan Barat, 16-05-1996",27,"Jl. Veteran No. 39
Prabumulih, SG 60079",60079,12,8,Cerai hidup,Pegawai Negeri,CV Kuswoyo Prakasa Tbk,+62 (438) 052-2857,Hari kerja,malam,51801357.12132122,S-1,601,Diragukan,Berhasil,Tepat waktu,19,12,Field,-6.94242,107.233921
7453074532340715,Omar Mandala,laki-laki,"Kalimantan Tengah, 20-09-1975",48,"Gang Cikutra Timur No. 641
Pangkalpinang, Aceh 12672",12672,16,20,Belum menikah,Buruh,Perum Wibowo Puspasari,+62 (279) 911 0032,Akhir pekan,"pagi, malam",109531890.4836461,SMP,562,Dalam Perhatian Khusus,Berhasil,Tepat waktu,0,33,WhatsApp,-6.526324,112.676264
9447492679979921,R.A. Hesti Santoso,laki-laki,"Papua, 29-12-1968",55,"Gg. Tebet Barat Dalam No. 71
Salatiga, Papua Barat 85775",85775,14,4,Belum menikah,Buruh,PT Manullang Mandala Tbk,+62 (096) 911 0131,Hari kerja,malam,57566273.79129835,D-3,727,Kurang Lancar,Berhasil,Terlambat,6,17,Telepon,-6.806844,107.131626
9881594484901067,Ir. Garan Wasita,laki-laki,"Maluku Utara, 06-01-1976",47,"Gg. Jamika No. 4
Palopo, Sumatera Utara 87476",87476,8,8,Cerai hidup,Buruh,Perum Mulyani Laksmiwati,+62 (94) 301-1023,Akhir pekan,"pagi, malam",49551511.87195578,D-4,690,Lancar,Berhasil,Terlambat,0,10,Telepon,-7.566916,111.494111
3422448311842254,Jono Permata,perempuan,"Lampung, 12-03-1980",43,"Jl. Surapati No. 95
Jambi, Kalimantan Utara 45185",45185,15,18,Menikah,Pegawai Negeri,Perum Hutagalung Halim,+62 (095) 138 6566,Hari kerja,malam,17835964.041134164,SD,722,Macet,Berhasil,Terlambat,20,3,Field,-6.460536,107.481929
8538752213953262,"Lukita Natsir, S.Kom",laki-laki,"Kepulauan Bangka Belitung, 06-07-1976",47,"Jalan Pelajar Pejuang No. 400
Kota Administrasi Jakarta Barat, JA 08728",8728,15,15,Cerai mati,Profesional,PD Nasyidah,+62 (0304) 822 7809,Hari kerja,"pagi, malam",48259103.73707874,S-1,692,Lancar,Gagal,Terlambat,0,15,Telepon,-7.770786,113.663632
6016727644604497,Catur Maulana,laki-laki,"Kalimantan Barat, 02-02-1962",61,"Gg. S. Parman No. 47
Batam, Nusa Tenggara Timur 23067",23067,9,17,Belum menikah,Pegawai Swasta,PD Firmansyah,-2972,Hari libur nasional/cuti bersama,"pagi, sore, malam",120224949.58554438,SMA,473,Kurang Lancar,Gagal,Terlambat,20,34,Field,-6.151248,106.804571
3670691097224139,Balidin Oktaviani,perempuan,"Bengkulu, 22-06-1967",56,"Jl. BKR No. 911
Padang Sidempuan, GO 61916",61916,18,7,Cerai hidup,Profesional,PT Wasita (Persero) Tbk,+62 (075) 887-5101,Hari libur nasional/cuti bersama,"pagi, sore, malam",120212609.84309252,D-4,810,Lancar,Berhasil,Terlambat,0,29,Telepon,-6.999585,109.082158
9888814282430054,Sadina Hastuti,laki-laki,"Sulawesi Barat, 04-04-1967",56,"Jalan Veteran No. 25
Surakarta, PB 84578",84578,11,9,Menikah,Pengusaha,UD Pranowo (Persero) Tbk,+62 (734) 617-0989,Hari kerja,"pagi, malam",28020349.94,SD,684,Kurang Lancar,Gagal,Terlambat,11,4,Field,-7.498505,112.644392
1483202608238482,Cici Manullang,laki-laki,"Kepulauan Bangka Belitung, 16-03-1973",50,"Jalan Kebonjati No. 7
Bima, Maluku Utara 01221",1221,19,15,Menikah,Profesional,Perum Kuswoyo,+62 (776) 748 5106,Hari kerja,"pagi, malam",107196870.5844404,D-4,718,Dalam Perhatian Khusus,Gagal,Terlambat,0,29,Telepon,-7.492717,111.345911
4505093493921128,"Karimah Handayani, S.Farm",perempuan,"Papua Barat, 31-10-1965",58,"Jalan Erlangga No. 5
Batam, BE 55453",55453,19,20,Belum menikah,Buruh,CV Lazuardi Wibowo,+62 (0538) 633 3491,Akhir pekan,"pagi, malam",100321402.77333586,D-4,589,Lancar,Berhasil,Tepat waktu,1,23,WhatsApp,-7.237362,108.14875
7786506965357801,Uli Kurniawan,perempuan,"Jambi, 26-09-1977",46,"Gg. Dipatiukur No. 8
Tomohon, BB 30404",30404,6,11,Belum menikah,Profesional,PD Sitompul Yolanda Tbk,-5947,Hari kerja,"pagi, malam",12438217.01231885,S-3,825,Lancar,Berhasil,Tepat waktu,0,3,WhatsApp,-7.864352,113.378367
3800155193454317,"Agnes Yuniar, S.T.",perempuan,"Sumatera Utara, 09-06-1970",53,"Gg. Wonoayu No. 7
Sibolga, NT 14457",14457,7,9,Cerai mati,Pengusaha,PD Nuraini Rahmawati (Persero) Tbk,-1744,Akhir pekan,"pagi, sore, malam",67239028.79016048,S-3,449,Lancar,Berhasil,Tepat waktu,0,12,WhatsApp,-8.070974,113.598698
6616577747769848,Bakianto Mahendra,perempuan,"Lampung, 03-06-1964",59,"Gang Suniaraja No. 5
Kupang, Sulawesi Tenggara 63612",63612,2,15,Cerai mati,Pegawai Negeri,PD Prasetya,+62 (53) 595 2202,Hari kerja,malam,127364609.22428384,S-2,432,Lancar,Berhasil,Tepat waktu,0,30,WhatsApp,-7.425145,110.003211
4894549939470065,"Balijan Dongoran, S.Sos",laki-laki,"Papua, 03-07-1962",61,"Gg. Gedebage Selatan No. 78
Lubuklinggau, Jawa Tengah 01296",1296,5,9,Menikah,Pegawai Negeri,PD Hidayat,-965,Hari kerja,malam,23932768.383884788,SD,612,Macet,Berhasil,Tepat waktu,9,3,Telepon,-7.741715,107.57734
5294382707704159,Kambali Saptono,laki-laki,"Bengkulu, 26-04-1984",39,"Gang Gardujati No. 48
Bukittinggi, JI 50882",50882,6,18,Menikah,Pengusaha,PD Pudjiastuti,+62 (32) 958-6136,Hari kerja,"pagi, malam",131464028.70040835,S-1,522,Dalam Perhatian Khusus,Berhasil,Tepat waktu,0,38,WhatsApp,-6.371219,106.199257
3170588031816466,"Cahyono Maryadi, S.I.Kom",laki-laki,"Sumatera Barat, 19-07-1999",24,"Jl. Sentot Alibasa No. 688
Palangkaraya, JA 57031",57031,16,8,Cerai mati,Pengusaha,UD Najmudin Nasyidah Tbk,+62 (339) 758-3381,Hari kerja,"pagi, malam",83181683.16702119,D-3,608,Kurang Lancar,Berhasil,Tepat waktu,17,17,Field,-7.143206,111.031997
3001064228263022,"Daniswara Situmorang, S.I.Kom",laki-laki,"Kepulauan Riau, 12-03-1989",34,"Gang Waringin No. 3
Kota Administrasi Jakarta Utara, ST 94560",94560,11,16,Menikah,Pegawai Negeri,PT Utami,+62 (89) 094 4658,Hari kerja,malam,106610525.09080005,SMA,507,Diragukan,Gagal,Terlambat,5,22,Telepon,-6.34265,111.03474
8192344501351407,Carub Wastuti,laki-laki,"Sulawesi Barat, 11-01-1961",62,"Jl. Rajawali Barat No. 139
Tomohon, Sulawesi Barat 12635",12635,16,19,Menikah,Pegawai Swasta,PT Saefullah Haryanto Tbk,-6990,Hari kerja,"pagi, malam",53095726.57597535,S-3,590,Lancar,Berhasil,Terlambat,0,18,Telepon,-7.15282,108.145261
3922565935089549,Ika Utami,perempuan,"Kepulauan Riau, 17-10-1969",54,"Gang Gegerkalong Hilir No. 6
Tual, JK 46717",46717,2,11,Cerai mati,Pengusaha,PT Latupono Tbk,-5528,Hari kerja,"pagi, malam",74340236.90101129,S-1,829,Dalam Perhatian Khusus,Berhasil,Tepat waktu,0,18,WhatsApp,-7.48367,107.355808
7987616655714912,Nasab Iswahyudi,perempuan,"Jambi, 19-06-1962",61,"Gg. Raya Ujungberung No. 3
Batam, Nusa Tenggara Barat 60719",60719,10,5,Belum menikah,Pegawai Negeri,CV Najmudin (Persero) Tbk,-5199,Hari kerja,malam,106464694.13165411,SMA,340,Kurang Lancar,Gagal,Terlambat,3,22,Telepon,-6.604799,113.279765
1800950648948434,Wardaya Anggraini,laki-laki,"Sulawesi Barat, 01-11-1982",41,"Gang Waringin No. 11
Metro, SR 11060",11060,19,4,Belum menikah,Profesional,PD Susanti Aryani Tbk,+62 (0030) 689-4423,Hari kerja,"pagi, malam",43993251.44,D-4,570,Kurang Lancar,Gagal,Terlambat,6,14,Telepon,-6.842549,108.937547
4079456222330190,Drs. Lintang Mansur,perempuan,"Nusa Tenggara Barat, 12-04-1960",63,"Gang Setiabudhi No. 16
Sawahlunto, Sulawesi Tenggara 84295",84295,7,20,Cerai hidup,Pegawai Negeri,PD Putra Kusumo (Persero) Tbk,+62 (0597) 037-0213,Hari kerja,malam,72562900.29065137,S-1,524,Diragukan,Berhasil,Tepat waktu,12,20,Telepon,-6.942391,111.452025
2220926129509087,Sabrina Padmasari,perempuan,"Riau, 08-01-1963",60,"Jl. Raya Setiabudhi No. 639
Subulussalam, BA 52332",52332,1,16,Menikah,Pegawai Swasta,PT Zulaika Puspasari (Persero) Tbk,-6907,Akhir pekan,"pagi, sore, malam",89477941.21,S-2,293,Lancar,Berhasil,Terlambat,0,24,Telepon,-7.358936,108.482023
2244448045022300,"R.M. Gandi Rahayu, S.I.Kom",laki-laki,"Kalimantan Timur, 09-09-1983",40,"Gg. Monginsidi No. 4
Tegal, Jawa Tengah 88325",88325,6,3,Cerai mati,Pegawai Swasta,CV Haryanti Tbk,+62 (0218) 152 7675,Hari kerja,"pagi, malam",127741897.31827211,SD,579,Lancar,Berhasil,Tepat waktu,1,27,WhatsApp,-7.541821,111.479713
6733169530327051,Muni Hastuti,perempuan,"Bengkulu, 29-04-1966",57,"Gang Cikutra Timur No. 481
Pangkalpinang, Maluku Utara 83628",83628,2,4,Cerai hidup,Pengusaha,UD Laksmiwati Tbk,+62 (0763) 330-0258,Akhir pekan,"pagi, sore, malam",33877277.06216815,SD,441,Macet,Berhasil,Tepat waktu,13,6,Telepon,-6.268759,106.544862
3100696840308898,Hani Permadi,perempuan,"Jawa Tengah, 23-01-1972",51,"Jl. Joyoboyo No. 3
Dumai, KU 38003",38003,12,6,Belum menikah,Pegawai Negeri,PD Natsir Tarihoran (Persero) Tbk,+62 (01) 214 9488,Hari kerja,malam,2130440.976819046,S-3,821,Lancar,Berhasil,Tepat waktu,0,4,WhatsApp,-6.34414,109.306922
9757673753267569,dr. Vero Najmudin,perempuan,"Nusa Tenggara Barat, 01-11-1975",48,"Gg. Jakarta No. 44
Batam, Jawa Timur 27400",27400,9,9,Cerai mati,Profesional,UD Siregar Wibowo Tbk,+62 (0627) 098 7270,Akhir pekan,"pagi, sore, malam",97245702.78196086,S-3,524,Dalam Perhatian Khusus,Berhasil,Terlambat,2,26,Telepon,-6.655477,108.571024
4596312080141865,"Muhammad Hardiansyah, S.Gz",laki-laki,"DI Yogyakarta, 08-07-1964",59,"Jalan Setiabudhi No. 387
Subulussalam, Jawa Timur 50247",50247,10,5,Belum menikah,Pegawai Swasta,Perum Lestari Jailani,-5832,Hari kerja,"pagi, malam",80312656.58855695,S-3,683,Diragukan,Berhasil,Terlambat,8,25,Telepon,-8.089065,109.855745
9544043438697128,"Drs. Raina Nainggolan, S.Ked",perempuan,"DKI Jakarta, 18-07-1968",55,"Gg. Cikapayang No. 058
Cirebon, Sulawesi Tengah 20454",20454,9,5,Cerai mati,Pegawai Swasta,PT Prasasta Tbk,+62 (025) 358-9297,Akhir pekan,"pagi, sore, malam",38791202.24442948,S-3,781,Lancar,Berhasil,Terlambat,0,5,Telepon,-7.539352,108.248463
8912620476498357,Jais Hardiansyah,perempuan,"Jawa Timur, 01-01-1987",36,"Gg. Gedebage Selatan No. 55
Probolinggo, BE 46736",46736,2,7,Cerai hidup,Pegawai Swasta,UD Suryatmi,+62 (081) 687 3901,Hari kerja,"pagi, malam",12381278.85952051,SMA,534,Dalam Perhatian Khusus,Berhasil,Terlambat,0,8,Telepon,-7.667374,111.455285
6320521671688100,Indah Samosir,laki-laki,"Banten, 06-08-1989",34,"Jalan Dr. Djunjunan No. 15
Depok, SB 05151",5151,2,13,Cerai hidup,Pegawai Negeri,PT Safitri,+62 (0076) 522 0232,Hari kerja,malam,176900707.01692036,SD,595,Kurang Lancar,Berhasil,Terlambat,23,38,Field,-6.335626,107.053323
5803131177518451,Empluk Mangunsong,perempuan,"Aceh, 12-07-1988",35,"Jl. Merdeka No. 57
Batu, Sulawesi Utara 26054",26054,19,3,Cerai mati,Pegawai Negeri,UD Agustina (Persero) Tbk,+62 (099) 244-3162,Hari kerja,malam,44673059.75286889,SD,290,Dalam Perhatian Khusus,Berhasil,Terlambat,0,14,Telepon,-7.631449,113.242411
8017914165811779,Martana Hartati,laki-laki,"Riau, 04-09-1998",25,"Jalan Cempaka No. 9
Tual, Kepulauan Bangka Belitung 78240",78240,20,17,Cerai mati,Pegawai Swasta,UD Situmorang Fujiati,-951,Hari kerja,"pagi, malam",1000000,SMA,721,Lancar,Berhasil,Tepat waktu,4,5,WhatsApp,-7.692589,110.169823
3783465287117769,Drs. Teguh Hidayat,laki-laki,"Nusa Tenggara Timur, 12-02-1991",32,"Jalan Laswi No. 4
Surabaya, Gorontalo 25411",25411,8,12,Menikah,Pengusaha,Perum Handayani,-6630,Hari kerja,"pagi, malam",11029791.85,S-3,767,Lancar,Berhasil,Tepat waktu,0,3,WhatsApp,-6.205139,110.501688
1885650598623322,"Bagus Kuswoyo, M.Ak",laki-laki,"Papua Barat, 31-05-1999",24,"Gang Rajiman No. 174
Banda Aceh, ST 01253",1253,9,6,Cerai hidup,Buruh,UD Lailasari Sitorus,+62 (66) 506 2780,Akhir pekan,"pagi, malam",31269915.88258723,D-3,696,Diragukan,Gagal,Terlambat,9,4,Field,-6.082423,112.063254
1335518832250954,"dr. Prayoga Usamah, S.Psi",perempuan,"Jawa Tengah, 30-08-1980",43,"Gang M.T Haryono No. 589
Pematangsiantar, MA 53853",53853,13,16,Belum menikah,Profesional,PD Handayani Tbk,+62 (057) 056-4816,Hari kerja,"pagi, malam",69704131.76387154,SMP,546,Macet,Berhasil,Tepat waktu,17,22,Field,-7.722506,110.006793
2978395559126707,"Dt. Ganjaran Yuliarti, M.Ak",perempuan,"Banten, 09-01-1967",56,"Jl. Astana Anyar No. 950
Lubuklinggau, LA 61177",61177,17,10,Menikah,Pengusaha,PT Salahudin (Persero) Tbk,+62 (006) 017-1330,Hari kerja,"pagi, malam",84240448.75370136,SD,451,Dalam Perhatian Khusus,Berhasil,Terlambat,0,16,Telepon,-6.413197,107.714291
8049715028590564,R.M. Rusman Lazuardi,perempuan,"Kalimantan Selatan, 28-12-1977",46,"Gang Cikutra Barat No. 8
Jayapura, Papua Barat 97129",97129,20,18,Menikah,Pegawai Swasta,CV Agustina Tbk,-9103,Hari kerja,"pagi, malam",88118701.80455324,SMA,634,Diragukan,Berhasil,Tepat waktu,16,25,Field,-6.99039,109.4883
7597645149604309,Tira Saragih,laki-laki,"Jawa Timur, 11-07-1970",53,"Jalan Cikapayang No. 603
Padang Sidempuan, BE 53968",53968,19,20,Cerai mati,Pegawai Swasta,PT Wasita,+62 (051) 302-6044,Hari kerja,"pagi, malam",38986208.25165284,SMP,485,Dalam Perhatian Khusus,Gagal,Terlambat,0,5,Telepon,-6.248542,109.448397
5837481675917867,Rachel Uyainah,laki-laki,"Maluku Utara, 08-05-1994",29,"Jalan KH Amin Jasuta No. 283
Banjarmasin, Bengkulu 19748",19748,12,8,Cerai mati,Buruh,PD Wijayanti Damanik,-8013,Hari kerja,malam,56932437.13639263,D-3,893,Macet,Gagal,Terlambat,9,16,Field,-6.992352,112.251509
5718951094399944,Sutan Marsudi Budiman,laki-laki,"Kalimantan Timur, 22-06-1999",24,"Gang H.J Maemunah No. 02
Pariaman, SB 17651",17651,9,3,Cerai hidup,Buruh,PT Hasanah (Persero) Tbk,+62 (393) 076-2088,Akhir pekan,"pagi, malam",100684164.59924324,D-4,587,Lancar,Berhasil,Tepat waktu,0,31,WhatsApp,-7.603532,111.566825
3276955473608399,"Cecep Prakasa, S.I.Kom",perempuan,"Kalimantan Selatan, 21-03-1961",62,"Jl. Rajawali Timur No. 5
Kota Administrasi Jakarta Barat, Kalimantan Tengah 60334",60334,8,2,Menikah,Buruh,PT Manullang Puspita Tbk,-9081,Hari kerja,malam,100197645.09960896,D-4,778,Diragukan,Gagal,Terlambat,6,30,Telepon,-6.297303,111.077533
9183945492792021,Elon Widiastuti,perempuan,"Lampung, 19-04-1975",48,"Gang Dr. Djunjunan No. 05
Bontang, BT 17947",17947,8,8,Menikah,Buruh,UD Hutasoit,+62 (029) 781 8951,Hari kerja,malam,75474215.17451927,D-3,666,Lancar,Gagal,Terlambat,0,15,Telepon,-8.180902,112.299761
3054959005724126,drg. Uli Halimah,laki-laki,"Nusa Tenggara Timur, 18-03-1994",29,"Gg. Siliwangi No. 324
Pekanbaru, KS 51041",51041,12,18,Cerai hidup,Buruh,Perum Uyainah,-2277,Hari libur nasional/cuti bersama,"pagi, malam",47585227.32647096,SMA,683,Diragukan,Gagal,Terlambat,12,7,Field,-7.623382,105.989735
