debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_zip,debtor_rt,debtor_rw,debtor_address,debtor_number,bulan_1,bulan_2,bulan_3,bulan_4,bulan_5,bulan_6,bulan_7,bulan_8,bulan_9,bulan_10,bulan_11,bulan_12,loan_amount,tenor,billing_frequency,transaction_frequency,interest_rate,other_credit,monthly_income,home_ownership,employment_status,employment_status_duration,public_records,contact_frequency,dti,revolving_credit_balance,occupation,financial_situation,delay_history,amount_of_late_days,number_of_dependents,number_of_vehicles,number_of_complaints,external_factors,communication_channel,working_time,payment_patterns,payment_method,aging,collection_difficulty_score,collection_difficulty_category
1.55028E+15,"Silvia Suartini, S.IP",laki-laki,"Sulawesi Selatan, 01-09-1990",33,79643,7,16,"Gang Lembong No. 15
Pematangsiantar, KU 79643",+62-0960-201-4910,0,0,0,0,0,0,0,0,0,0,0,0,45783000,36,22,8,0.2699,1,45070819.99,FALSE,Full-time,2,0,5,0.26,18786291,Professional,E,0,1648,3,3,0,1,Telepon,Siang - Malam,Awal Bulan,M-Banking,0,427,sulit
5.01838E+15,Yusuf Wulandari,perempuan,"Sumatera Barat, 27-03-1968",55,53638,17,6,"Gang Merdeka No. 3
Palembang, NB 53638",+62 (46) 795 3845,0,0,0,0,0,1,0,0,0,0,0,0,45783000,36,11,71,0.3177,0,57692938.76,FALSE,Employed,133,0,12,0.33,102172395,Administrative Assistant,HR,1,260,1,3,1,0,WA,Pagi - Sore,Awal Bulan,Langsung,1,414,sulit
7.46163E+15,Kardi Hartati,laki-laki,"Kepulauan Riau, 09-09-1988",35,61176,1,9,"Jl. Tebet Barat Dalam No. 93
Bukittinggi, Sulawesi Tengah 61176",+62-61-518-4448,0,0,0,0,0,0,0,0,0,0,0,0,106827000,36,21,11,0.2287,0,48835200,TRUE,Employed,135,0,13,0.31,690895992,Truck Driver,D,0,214,3,2,0,0,Telepon,Pagi - Sore,Awal Bulan,ATM,0,301,sedang
4.5961E+15,Gabriella Suryono,perempuan,"Sulawesi Barat, 03-11-1963",60,55047,1,20,"Jl. Asia Afrika No. 7
Bandar Lampung, BE 55047",+62-0501-628-7271,0,0,0,0,0,0,0,0,0,0,0,0,30522000,36,8,6,0.316,0,30522000,FALSE,Other,85,0,12,0.16,26416791,Other,E,0,740,2,1,0,0,Secara Langsung,Pagi - Sore,Awal Bulan,ATM,0,378,sulit
7.41214E+15,Olivia Maryadi,laki-laki,"Sumatera Utara, 24-01-1965",58,72985,20,18,"Jl. Cikutra Timur No. 67
Kotamobagu, KI 72985",+62 (10) 415-9227,0,0,0,0,0,0,0,0,0,0,0,0,30522000,12,9,20,0.2669,0,69310375.01,TRUE,Employed,54,0,19,0.34,195157668,Professional,E,0,688,2,2,0,0,Secara Langsung,Siang - Malam,Awal Bulan,M-Banking,0,210,mudah
1.4704E+15,Ana Najmudin,perempuan,"Kalimantan Utara, 10-12-1997",26,16244,1,6,"Jl. Raya Ujungberung No. 8
Palu, Sulawesi Selatan 16244",+62 (0683) 965 2959,0,0,0,0,0,0,0,0,0,0,0,0,45783000,36,34,0,0.35,0,95381250,FALSE,Full-time,82,0,12,0.17,35726001,Other,HR,0,492,0,2,0,1,WA,Siang - Malam,Awal Bulan,Langsung,0,401,sulit
2.10718E+15,Ifa Purnawati,laki-laki,"Kalimantan Utara, 01-05-1992",31,81724,10,3,"Gg. Suryakencana No. 721
Semarang, Bali 81724",+62 (000) 550 0573,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,7,9,0.2492,0,68674500,TRUE,Employed,95,0,3,0.38,234836268,Professional,D,0,142,2,3,0,0,Telepon,Pagi - Sore,Akhir Bulan,M-Banking,0,258,mudah
2.96565E+15,Novi Dabukke,perempuan,"DI Yogyakarta, 01-08-1960",63,80382,13,11,"Jl. Asia Afrika No. 24
Ternate, Kalimantan Timur 80382",+62 (098) 290 1458,0,0,0,0,0,0,0,0,0,0,0,0,152610000,60,18,10,0.2737,0,69946249.99,FALSE,Employed,353,0,8,0.42,436281468,Professional,D,0,354,0,4,0,0,WA,Pagi - Sore,Awal Bulan,M-Banking,0,457,sulit
3.06472E+15,Laras Sihombing,laki-laki,"Sulawesi Tenggara, 19-02-1975",48,49406,8,16,"Jalan Yos Sudarso No. 22
Manado, AC 49406",+62 (074) 997 0691,0,0,0,0,0,0,0,0,0,0,0,0,152610000,60,8,38,0.222,0,44511250.01,TRUE,Full-time,57,0,2,0.4,87704967,Other,C,0,466,1,0,0,0,Telepon,Malam - Pagi,Akhir Bulan,M-Banking,0,387,sulit
9.85355E+15,dr. Harsaya Wulandari,perempuan,"Sulawesi Selatan, 20-04-1988",35,424,20,16,"Jalan Ir. H. Djuanda No. 501
Surabaya, Papua 00424",+62 (0867) 854-2013,0,0,0,0,0,0,0,0,0,0,0,0,23654550,36,16,19,0.25,6,30522000,FALSE,Full-time,9,0,7,0.06,0,Clerical,E,0,1712,1,4,0,0,WA,Siang - Malam,Awal Bulan,ATM,0,394,sulit
4.11305E+15,"Halima Pradana, M.Pd",laki-laki,"Papua, 27-03-1974",49,73262,19,9,"Jalan Bangka Raya No. 23
Sibolga, SS 73262",+62 (094) 377 5869,0,0,0,0,0,0,0,0,0,0,0,0,228915000,36,13,10,0.1734,0,82663750.01,TRUE,Employed,13,0,5,0.29,55824738,Truck Driver,C,0,291,2,1,1,0,WA,Pagi - Sore,Akhir Bulan,M-Banking,0,310,sedang
4.86058E+15,"Drs. Garda Prakasa, M.Farm",perempuan,"Sulawesi Tenggara, 19-02-1989",34,12544,19,3,"Jl. Kendalsari No. 63
Lhokseumawe, Sulawesi Utara 12544",+62 (0947) 355 2726,0,0,0,0,0,0,0,0,0,0,0,0,167871000,60,8,6,0.2705,0,44511250.01,TRUE,Employed,139,0,12,0.61,920329866,Sales - Commission,D,0,140,1,0,0,0,Telepon,Pagi - Sore,Awal Bulan,e-Money,0,398,sulit
5.66128E+15,"Jarwadi Hardiansyah, S.Farm",perempuan,"Lampung, 01-06-1989",34,23321,8,3,"Jalan Astana Anyar No. 7
Blitar, BA 23321",+62 (0325) 541 9291,0,0,0,0,0,0,0,0,0,0,0,0,228915000,60,13,15,0.261,0,50838206.25,TRUE,Employed,61,0,13,0.59,203520696,Other,D,0,426,1,0,0,0,Telepon,Malam - Pagi,Awal Bulan,Langsung,0,445,sulit
2.69064E+15,Dr. Sakti Prayoga,laki-laki,"Kalimantan Timur, 11-11-1983",40,14759,6,16,"Gang Suryakencana No. 71
Kota Administrasi Jakarta Selatan, JI 14759",+62 (04) 189 4321,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,11,8,0.3099,1,48962374.99,TRUE,Employed,89,0,12,0.36,24097119,Retail Management,E,0,376,2,3,1,0,Telepon,Pagi - Sore,Akhir Bulan,M-Banking,0,322,sedang
7.02052E+15,Vino Napitupulu,perempuan,"Gorontalo, 07-11-1985",38,77897,17,15,"Gang Erlangga No. 398
Padangpanjang, SU 77897",+62 (913) 733 5209,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,7,12,0.1865,0,38322914.51,TRUE,Full-time,97,0,10,0.17,54832773,Other,E,0,1962,3,1,0,0,Secara Langsung,Malam - Pagi,Awal Bulan,M-Banking,0,308,sedang
9.23872E+15,Drs. Kartika Saragih,perempuan,"Aceh, 28-05-1968",55,12650,7,14,"Jl. Siliwangi No. 84
Tidore Kepulauan, SR 12650",+62-46-861-0179,0,0,0,0,0,1,2,0,0,0,0,0,213654000,60,6,10,0.261,4,61044000,FALSE,Full-time,73,0,1,0.2,2518065,Computer Programmer,D,2,121,5,1,0,0,Email,Malam - Pagi,Awal Bulan,Langsung,1,522,sulit
2.60964E+15,Bala Uwais,laki-laki,"Sulawesi Barat, 28-06-1984",39,28830,3,4,"Gg. Ir. H. Djuanda No. 882
Bandung, PB 28830",+62 (929) 136 3815,0,0,0,0,0,0,0,0,0,0,0,0,38152500,36,15,16,0.35,1,63587500.01,TRUE,Full-time,2,0,25,0.52,97212570,Professional,E,0,1503,4,2,0,0,Secara Langsung,Siang - Malam,Akhir Bulan,ATM,0,407,sulit
4.97789E+15,Raina Salahudin,laki-laki,"Jawa Tengah, 24-10-1970",53,72757,10,11,"Jalan Kapten Muslihat No. 584
Pematangsiantar, Riau 72757",+62-80-740-0137,0,0,0,0,0,0,0,0,0,0,0,0,61044000,60,13,6,0.3097,0,41967750,TRUE,Employed,21,0,2,0.39,116807694,Skilled Labor,E,0,172,2,2,0,0,WA,Malam - Pagi,Awal Bulan,ATM,0,383,sulit
1.74717E+15,Tgk. Umi Waskita,perempuan,"Banten, 09-04-1994",29,46613,20,5,"Jl. Kapten Muslihat No. 225
Batu, KU 46613",+62 (077) 657-1194,0,0,0,0,0,0,0,0,0,0,0,0,114457500,36,1,14,0.2,0,114457500,TRUE,Full-time,91,0,26,0.32,231433065,Executive,E,0,1652,2,3,0,0,WA,Pagi - Sore,Awal Bulan,Langsung,0,317,sedang
5.16377E+15,"KH. Eman Tampubolon, M.Kom.",perempuan,"Jawa Tengah, 01-10-1990",33,30062,6,1,"Gg. Kapten Muslihat No. 0
Tangerang, JB 30062",+62 (0333) 994 4354,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,10,7,0.3006,1,77576749.99,FALSE,Employed,381,0,13,0.42,1358229,Engineer - Mechanical,E,0,291,1,3,0,0,Telepon,Siang - Malam,Awal Bulan,ATM,0,333,sedang
2.81715E+15,Puji Zulaika,perempuan,"Banten, 16-04-1992",31,3865,18,16,"Gg. W.R. Supratman No. 687
Lhokseumawe, Banten 03865",+62 (076) 824 6630,0,0,0,0,0,0,0,0,0,0,0,0,76305000,36,9,54,0.35,0,44511250.01,FALSE,Full-time,116,0,17,0.57,255072354,Other,HR,0,1341,2,3,2,0,Secara Langsung,Malam - Pagi,Awal Bulan,ATM,0,480,sulit
1.24529E+15,Tgk. Rahmi Fujiati,laki-laki,"Papua, 12-03-1976",47,89413,17,20,"Jalan Peta No. 533
Cilegon, SG 89413",+62 (959) 561 7359,0,0,0,0,0,0,0,0,0,0,0,0,57991800,36,8,42,0.3134,0,62315749.99,FALSE,Employed,61,0,5,0.56,508908567,Retail Management,HR,0,163,4,1,0,0,Telepon,Pagi - Sore,Awal Bulan,Langsung,0,376,sulit
1.55617E+15,"Tgk. Ratih Simanjuntak, S.E.I",perempuan,"Bali, 04-03-1993",30,46077,1,9,"Gg. H.J Maemunah No. 36
Tasikmalaya, Papua Barat 46077",+62-0619-366-2910,0,0,0,0,0,0,0,0,0,0,0,0,53413500,36,25,6,0.18,0,69946249.99,TRUE,Full-time,13,0,13,0.3,93382059,Computer Programmer,E,0,1215,2,0,0,0,WA,Malam - Pagi,Awal Bulan,M-Banking,0,273,mudah
8.46796E+15,Julia Yulianti,laki-laki,"Bali, 26-07-1972",51,59712,1,6,"Jl. Raya Setiabudhi No. 4
Ternate, Nusa Tenggara Barat 59712",+62-824-926-2326,0,0,0,0,0,0,0,0,0,0,0,0,122088000,36,17,1,0.19,1,139892500,TRUE,Full-time,74,1,23,0.08,102080829,Teacher,E,0,1823,3,2,0,0,Telepon,Pagi - Sore,Awal Bulan,ATM,0,339,sedang
4.91468E+15,Agnes Haryanti,laki-laki,"Jambi, 24-03-1990",33,70427,19,5,"Jl. H.J Maemunah No. 96
Tangerang Selatan, JA 70427",+62 (090) 019 7874,0,0,0,0,0,0,0,0,0,0,0,0,228915000,60,17,13,0.2005,0,41331874.99,FALSE,Employed,154,0,5,0.46,59350029,Clerical,B,0,452,4,2,0,0,Telepon,Pagi - Sore,Awal Bulan,ATM,0,482,sulit
6.26213E+15,Arsipatra Novitasari,laki-laki,"Bengkulu, 17-10-1995",28,2651,10,8,"Gg. Jayawijaya No. 507
Tanjungpinang, Jawa Tengah 02651",+62 (077) 286-0696,0,0,0,0,0,1,0,0,0,0,0,0,68674500,36,6,16,0.3099,1,38152500,FALSE,Employed,42,0,0,0.11,0,Sales - Commission,E,1,884,2,0,0,0,WA,Pagi - Sore,Awal Bulan,M-Banking,1,411,sulit
3.68212E+15,"Nasrullah Rajasa, S.Kom",perempuan,"Jawa Timur, 16-05-1987",36,54085,9,5,"Jl. M.T Haryono No. 24
Pontianak, LA 54085",+62-524-263-5556,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,16,11,0.3099,3,25808894.51,TRUE,Other,57,0,4,0.28,23517201,Other,E,0,618,3,1,4,0,WA,Pagi - Sore,Awal Bulan,M-Banking,0,375,sulit
8.88064E+15,Ellis Saragih,laki-laki,"Jawa Tengah, 06-04-1994",29,78410,14,15,"Gg. W.R. Supratman No. 1
Kota Administrasi Jakarta Pusat, Kepulauan Bangka Belitung 78410",+62 (0828) 610-8046,0,0,0,0,0,0,0,0,0,0,0,0,45783000,36,9,9,0.275,2,25435000.01,TRUE,Self-employed,51,0,2,0.18,56648832,Other,E,0,1988,1,2,0,0,SMS,Malam - Pagi,Awal Bulan,ATM,0,362,sedang
6.42892E+15,"Dt. Malik Melani, S.E.I",laki-laki,"Kalimantan Selatan, 28-05-1966",57,10108,4,15,"Jl. Abdul Muis No. 13
Cilegon, JA 10108",+62 (009) 122 0917,0,0,0,0,0,0,0,0,0,0,0,0,114457500,36,18,16,0.3,0,114457500,FALSE,Full-time,8,0,30,0.19,65866476,Professional,E,0,1840,3,3,0,0,SMS,Siang - Malam,Awal Bulan,ATM,0,470,sulit
8.93221E+15,R.A. Lala Andriani,perempuan,"Sumatera Utara, 20-03-1970",53,41527,10,18,"Gang Erlangga No. 79
Kediri, Aceh 41527",+62 (0953) 672 2801,0,0,0,0,0,0,0,0,0,0,0,0,15261000,36,1,22,0.28,2,38355979.99,FALSE,Full-time,15,0,8,0.24,50269734,Executive,E,0,121,2,1,0,0,WA,Pagi - Sore,Awal Bulan,ATM,0,308,sedang
4.10274E+15,R.A. Mila Nasyidah,perempuan,"Kalimantan Tengah, 16-12-1967",56,30942,1,18,"Gang Dipatiukur No. 6
Meulaboh, KB 30942",+62-0276-976-5300,0,0,0,0,0,0,0,0,0,0,0,0,76305000,36,9,8,0.19,0,57228750,FALSE,Full-time,109,0,9,0.3,720181851,Computer Programmer,E,0,1251,2,2,0,0,WA,Pagi - Sore,Awal Bulan,e-Money,0,337,sedang
4.15075E+15,Hardana Pertiwi,laki-laki,"Jawa Tengah, 17-01-1965",58,80538,6,9,"Jl. Jend. A. Yani No. 8
Kendari, DI Yogyakarta 80538",+62 (037) 107 1661,0,0,0,0,0,0,0,0,0,0,0,0,38152500,36,25,6,0.1899,0,43239499.99,TRUE,Full-time,112,0,8,0.21,30903525,Other,C,0,395,3,1,0,0,WA,Pagi - Sore,Awal Bulan,ATM,0,245,mudah
9.79603E+15,Bahuwirya Damanik,perempuan,"Kalimantan Utara, 09-01-1976",47,50868,17,3,"Gang Dipenogoro No. 53
Dumai, Maluku Utara 50868",+62 (017) 724-3002,0,0,0,0,0,0,0,0,0,0,0,0,30522000,36,8,7,0.2019,2,19076250,FALSE,Full-time,105,0,1,0.27,0,Other,E,0,611,1,0,0,0,Telepon,Pagi - Sore,Awal Bulan,Langsung,0,279,mudah
5.81512E+15,"Puti Puspasari, M.Pd",perempuan,"Kalimantan Timur, 19-11-1990",33,72305,5,19,"Jalan Suniaraja No. 8
Padang, BA 72305",+62 (0388) 892 3224,0,0,0,0,0,0,0,0,0,0,0,0,38152500,60,6,1,0.3304,0,30522000,FALSE,Employed,13,0,11,0.4,127902441,Clerical,E,0,642,0,3,0,0,Telepon,Pagi - Sore,Awal Bulan,Langsung,0,440,sulit
6.44321E+15,Bahuwirya Tampubolon,perempuan,"Maluku Utara, 07-08-1977",46,6749,1,17,"Gang Cikutra Barat No. 7
Padangpanjang, YO 06749",+62 (251) 105-1608,0,0,0,0,0,0,0,0,0,0,0,0,99196500,36,21,59,0.2574,3,71853874.99,FALSE,Full-time,31,0,12,0.21,18175851,Tradesman - Mechanic,D,0,318,2,1,0,0,Telepon,Pagi - Sore,Awal Bulan,ATM,0,385,sulit
8.98541E+15,Ina Prayoga,laki-laki,"Banten, 14-01-1999",24,83432,6,7,"Gg. Rajawali Timur No. 241
Purwokerto, Sulawesi Barat 83432",+62 (014) 291 1995,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,16,8,0.1045,1,53413500,FALSE,Self-employed,9,0,2,0.31,45172560,Sales - Commission,E,0,1846,0,1,1,0,Telepon,Pagi - Sore,Awal Bulan,ATM,0,300,sedang
9.88359E+15,Laila Widiastuti,laki-laki,"DI Yogyakarta, 19-01-1968",55,47770,7,3,"Jl. Waringin No. 964
Payakumbuh, PA 47770",+62 (0982) 725-2921,0,0,0,0,0,0,0,0,0,0,0,0,15261000,36,7,10,0.2106,0,56555994.26,FALSE,Full-time,390,0,3,0.21,164727234,Other,C,0,437,1,2,1,0,Telepon,Pagi - Sore,Akhir Bulan,ATM,0,260,mudah
3.81308E+15,"dr. Amelia Halim, S.Farm",perempuan,"Bengkulu, 16-06-1968",55,2804,1,18,"Jl. Raya Setiabudhi No. 2
Parepare, Maluku 02804",+62-47-196-7399,0,0,0,0,0,0,0,0,0,0,0,0,45798261,36,33,13,0.2978,0,55957000.01,FALSE,Full-time,24,0,7,0.36,225023445,Executive,E,0,1357,3,3,0,0,WA,Pagi - Sore,Akhir Bulan,M-Banking,0,436,sulit
4.78885E+15,Diah Prasetya,perempuan,"DKI Jakarta, 14-10-1976",47,6365,13,20,"Gang Medokan Ayu No. 721
Subulussalam, Maluku 06365",+62 (0144) 862 5567,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,14,6,0.3177,1,53413500,FALSE,Employed,148,0,9,0.46,424912023,Sales - Retail,HR,0,234,1,1,0,0,Telepon,Siang - Malam,Awal Bulan,ATM,0,355,sedang
2.61201E+15,Tari Uwais,perempuan,"Aceh, 10-04-1983",40,4630,19,16,"Gg. Joyoboyo No. 964
Blitar, KU 04630",+62 (87) 712 6968,0,0,0,0,0,0,0,0,0,0,0,0,53413500,36,26,6,0.17,0,53381706.26,TRUE,Retired,121,0,9,0.59,432191520,Other,E,0,410,4,2,2,0,Telepon,Malam - Pagi,Awal Bulan,Langsung,0,288,sedang
3.86752E+15,Tgk. Harto Mustofa,perempuan,"Sulawesi Tenggara, 26-04-1974",49,51645,3,5,"Jalan Dr. Djunjunan No. 02
Padang, Jawa Tengah 51645",+62 (452) 150 9773,0,0,0,0,0,0,0,0,0,0,0,0,61044000,36,6,20,0.2999,3,57228750,FALSE,Employed,55,0,12,0.75,111191646,Retail Management,E,0,144,1,4,0,0,WA,Malam - Pagi,Awal Bulan,M-Banking,0,354,sedang
8.12492E+15,"drg. Restu Rahimah, M.Pd",perempuan,"Jawa Tengah, 22-10-1989",34,37287,18,20,"Jalan Cempaka No. 574
Balikpapan, PB 37287",+62-0986-986-3849,0,0,0,0,0,0,0,0,0,0,0,0,76305000,36,22,6,0.1902,0,67402750.01,TRUE,Employed,99,0,9,0.13,56923530,Clerical,C,0,140,3,4,0,0,Telepon,Siang - Malam,Awal Bulan,ATM,0,253,mudah
6.86766E+15,Hasna Saptono,laki-laki,"Kalimantan Barat, 14-10-1973",50,24858,5,16,"Gg. Jend. A. Yani No. 614
Padang Sidempuan, JT 24858",+62 (13) 038 9485,0,0,0,0,0,0,0,0,0,0,0,0,38152500,36,15,17,0.35,4,158968750,TRUE,Full-time,39,0,7,0.05,91566,Computer Programmer,HR,0,1024,3,1,0,0,Secara Langsung,Siang - Malam,Awal Bulan,M-Banking,0,352,sedang
7.0489E+15,Syahrini Nababan,laki-laki,"Kalimantan Timur, 23-12-1985",38,50691,13,19,"Gg. Rawamangun No. 73
Tarakan, SG 50691",+62 (0730) 622 0730,0,0,0,0,0,0,0,0,0,0,0,0,91566000,36,21,7,0.1515,0,55957000.01,FALSE,Full-time,19,0,6,0.22,233035470,Other,E,0,159,0,3,1,0,SMS,Malam - Pagi,Akhir Bulan,ATM,0,280,mudah
1.47359E+15,Kawaya Suryono,perempuan,"Kalimantan Barat, 19-01-1961",62,30321,3,14,"Gang Indragiri No. 17
Manado, Gorontalo 30321",+62 (17) 662-8195,0,0,0,0,0,0,0,0,0,0,0,0,183132000,36,18,3,0.1825,0,47847050.25,TRUE,Full-time,50,0,19,0.34,126315297,Other,E,0,1868,2,4,0,0,Telepon,Pagi - Sore,Awal Bulan,ATM,0,386,sulit
1.69238E+15,Puspa Uwais,laki-laki,"Kalimantan Utara, 01-01-1998",25,62041,15,12,"Jl. Wonoayu No. 408
Bau-Bau, Jambi 62041",+62-42-403-8591,0,0,0,0,0,0,0,0,0,0,0,0,61044000,60,8,2,0.3304,4,108098750,FALSE,Employed,67,0,12,0.24,17275452,Professional,E,0,472,2,5,0,0,Telepon,Malam - Pagi,Awal Bulan,M-Banking,0,453,sulit
5.58653E+15,"Dimas Wahyudin, S.H.",perempuan,"Nusa Tenggara Barat, 14-04-1993",30,38473,1,14,"Gang Moch. Ramdan No. 03
Lubuklinggau, Bali 38473",+62 (041) 585 8934,0,0,0,0,0,0,0,0,0,0,0,0,99196500,36,41,11,0.273,0,57228750,FALSE,Full-time,8,0,9,0.4,122591613,Computer Programmer,D,0,168,3,0,0,0,Telepon,Pagi - Sore,Awal Bulan,M-Banking,0,392,sulit
3.71707E+15,Diana Prayoga,perempuan,"Kalimantan Selatan, 11-03-1989",34,13772,7,15,"Jl. Pasirkoja No. 263
Tangerang, KS 13772",+62 (0535) 018-6753,0,0,0,0,0,0,0,0,0,0,0,0,68674500,36,13,30,0.1414,0,80635308.75,FALSE,Employed,14,0,6,0.08,17672238,Other,B,0,270,1,1,2,0,Secara Langsung,Pagi - Sore,Akhir Bulan,M-Banking,0,258,mudah
1.712E+15,Ella Kurniawan,laki-laki,"Lampung, 13-07-1960",63,74627,15,3,"Gang Bangka Raya No. 7
Subulussalam, Jawa Timur 74627",+62-33-601-0848,0,0,0,0,0,0,0,0,0,0,0,0,122088000,60,18,9,0.261,1,34337250,FALSE,Employed,46,0,8,0.71,131580342,Other,D,0,201,3,4,0,0,Telepon,Malam - Pagi,Awal Bulan,M-Banking,0,462,sulit
1.75497E+15,Drs. Hilda Simanjuntak,laki-laki,"Sulawesi Barat, 22-10-1991",32,51029,15,16,"Jl. Stasiun Wonokromo No. 834
Banjar, KB 51029",+62 (10) 740-3454,0,0,0,0,0,0,0,0,0,0,0,0,30522000,36,24,18,0.3125,0,10682700,FALSE,Retired,15,0,5,0.54,12376671,Other,HR,0,292,2,2,0,0,Secara Langsung,Siang - Malam,Awal Bulan,ATM,0,405,sulit
3.52929E+15,"R. Zalindra Nasyidah, S.Pt",laki-laki,"Sumatera Barat, 14-05-1999",24,34436,13,17,"Gg. Lembong No. 3
Serang, AC 34436",+62-0897-564-8360,0,0,0,0,0,0,0,0,0,0,0,0,64859250,36,10,9,0.24,0,50869999.99,FALSE,Full-time,89,0,12,0.44,314834430,Other,E,0,1600,2,2,0,0,Telepon,Pagi - Sore,Awal Bulan,Langsung,0,380,sulit
6.89078E+15,Warsa Riyanti,perempuan,"Sulawesi Utara, 10-01-1970",53,59387,4,2,"Gang H.J Maemunah No. 095
Tegal, RI 59387",+62 (0488) 338 3374,0,0,0,0,0,0,0,0,0,0,0,0,42730800,36,9,27,0.3435,3,34871385,FALSE,Full-time,94,0,1,0.12,17824848,Laborer,E,0,1106,2,3,0,0,Telepon,Pagi - Sore,Awal Bulan,ATM,0,426,sulit
7.19031E+15,"Shania Padmasari, S.T.",laki-laki,"Sulawesi Barat, 11-12-1988",35,25474,18,11,"Gang Merdeka No. 1
Sukabumi, BE 25474",+62 (0315) 196 2426,0,0,0,0,0,0,0,0,0,0,0,0,30522000,36,1,7,0.2638,0,63587500.01,TRUE,Full-time,7,0,13,0.24,134449410,Other,D,0,0,4,4,0,0,WA,Pagi - Sore,Akhir Bulan,M-Banking,0,261,mudah
1.76462E+15,Hani Hardiansyah,laki-laki,"Kepulauan Riau, 01-12-1960",63,66889,1,6,"Jl. Kebonjati No. 0
Kediri, Sulawesi Utara 66889",+62 (017) 090-2684,0,0,0,0,0,0,0,0,0,0,0,0,35100300,36,11,18,0.31,2,64223374.99,FALSE,Full-time,50,0,7,0.05,21212790,Other,E,0,1326,1,1,0,0,Telepon,Pagi - Sore,Awal Bulan,M-Banking,0,389,sulit
4.41781E+15,"R.M. Tasdik Permadi, S.Pd",laki-laki,"Sumatera Utara, 10-08-1975",48,76751,20,3,"Jl. Ahmad Yani No. 220
Singkawang, GO 76751",+62 (97) 766 3522,0,0,0,0,0,0,0,0,0,0,0,0,45783000,36,13,6,0.0964,0,103011750,TRUE,Employed,130,0,2,0.28,135975510,Principal,A,0,223,3,3,1,0,Secara Langsung,Malam - Pagi,Akhir Bulan,ATM,0,160,mudah
4.00637E+15,"Karman Rahayu, M.Farm",laki-laki,"Kalimantan Selatan, 29-12-1960",63,97974,11,1,"Gang HOS. Cokroaminoto No. 86
Cirebon, PA 97974",+62 (62) 080 1847,0,0,0,0,0,0,0,0,0,0,0,0,76305000,36,19,11,0.2399,0,46969542.75,TRUE,Full-time,84,0,4,0.34,80440731,Administrative Assistant,D,0,160,3,3,0,0,Secara Langsung,Pagi - Sore,Awal Bulan,Langsung,0,291,sedang
6.05659E+15,H. Saka Novitasari,laki-laki,"Lampung, 09-05-1981",42,25554,7,3,"Gg. Stasiun Wonokromo No. 0
Palopo, YO 25554",+62-966-418-7469,0,0,0,0,0,0,0,0,0,0,0,0,129718500,36,27,6,0.155,0,44511250.01,FALSE,Full-time,78,0,1,0.25,83645541,Other,E,0,1470,5,2,0,0,Telepon,Malam - Pagi,Akhir Bulan,M-Banking,0,389,sulit
6.9385E+15,"Ir. Martana Oktaviani, M.M.",perempuan,"Sulawesi Selatan, 09-07-1992",31,42972,11,14,"Gg. Jamika No. 1
Pagaralam, Sumatera Utara 42972",+62 (068) 693-4074,0,0,0,0,0,0,0,0,0,0,0,0,106827000,36,11,3,0.1469,0,55957000.01,FALSE,Employed,22,0,4,0.33,130267896,Food Service Management,B,0,429,1,3,0,0,WA,Malam - Pagi,Akhir Bulan,M-Banking,0,280,mudah
8.12695E+15,"R.M. Mujur Safitri, S.Farm",laki-laki,"Sulawesi Selatan, 04-03-1984",39,87728,8,17,"Jalan Suniaraja No. 7
Pangkalpinang, Papua 87728",+62 (010) 750 3448,0,0,0,0,0,0,0,0,0,0,0,0,61044000,60,10,44,0.2962,2,57228750,TRUE,Employed,4,0,7,0.25,147467043,Professional,E,0,315,2,1,1,0,Telepon,Pagi - Sore,Awal Bulan,M-Banking,0,396,sulit
9.46737E+15,"R. Cawisono Wahyudin, S.Sos",laki-laki,"Sumatera Selatan, 01-08-1992",31,84003,6,19,"Jl. Setiabudhi No. 969
Batam, Sumatera Utara 84003",+62 (069) 587-7272,0,0,0,0,0,0,0,0,0,0,0,0,30522000,36,12,11,0.2295,0,85844396.74,FALSE,Retired,50,0,28,0.16,43112325,Other,E,0,1987,2,0,0,0,WA,Pagi - Sore,Akhir Bulan,M-Banking,0,387,sulit
9.51651E+15,"Zizi Kusmawati, S.Ked",perempuan,"Papua, 07-06-1971",52,39406,5,5,"Jl. Sadang Serang No. 58
Palembang, Maluku Utara 39406",+62 (0644) 679-0575,0,0,0,0,0,0,0,0,0,0,0,0,22891500,36,40,12,0.35,6,66130999.99,TRUE,Full-time,181,0,3,0.3,3906816,Teacher,HR,0,545,2,5,0,0,WA,Malam - Pagi,Awal Bulan,M-Banking,0,378,sulit
