debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_company,debtor_number,debtor_id,debtor_age,debtor_occupation,monthly_income,debt,dti,monthly_expenses,net_income,asset_value,previous_credit_monthly_income,financial_changes,business_conditions,credit_score,amount_of_late_days,credit_goals,collateral,interest_rate,number_of_dependents,old_tenor,old_collateral,fee_installments,ltv,remaining_loan,arrear_amount,monthly_income_family,monthly_expense_family,family_health,asset_value_family,old_monthly_payments,tenor,monthly_payments,loan_amount
2478123531422861,"KH. Dariati Wastuti, M.Kom.",laki-laki,"Gorontalo, 04-10-1990","Gang Ahmad Yani No. 538
Surakarta, Kalimantan Timur 13833",13833,14,4,Belum menikah,PT Purwanti,+62 (89) 857-6106,4138185489832,38,Pengusaha,18300000,5391666.666666667,0.2946265938069217,7700000,10600000,86500000,88400000,-70100000,-24,752,286,Bisnis,4800000,0.847457627118644,1,60,24100000,420000,0.986562860438293,700000,1,78900000,6500000,Sehat,75800000,479221.516007533,70,410761.2994350283,28511666.666666668
3954895811253040,Lidya Mandala,laki-laki,"Kalimantan Timur, 20-06-1973","Jalan Setiabudhi No. 45
Jayapura, BB 90739",90739,5,8,Menikah,PT Pradipta Sirait (Persero) Tbk,+62 (393) 823-4533,581850409110,51,Pegawai Negeri,15200000,4100000.0,0.2697368421052631,1700000,13500000,52200000,65900000,-50700000,62,352,124,Lainnya,29700000,1.3559322033898304,3,42,2300000,140000,0.928125,14100000,2,43200000,7200000,Sehat,1300000,716731.2348668281,58,519012.2735242548,29700000.0
6699039014172186,Ibun Mayasari,perempuan,"Gorontalo, 22-03-1987","Gang Cempaka No. 97
Jayapura, Sulawesi Tengah 71823",71823,16,20,Menikah,PT Firgantoro,+62-03-267-2383,4682464559889535014,59,Pegawai Negeri,39000000,7725000.0,0.198076923076923,1700000,37300000,68600000,57900000,-18900000,-37,557,345,Properti pribadi,1900000,0.0,2,27,63000000,210000,0.9190292758089368,44800000,4,38100000,21200000,Sehat,44400000,2209074.074074074,27,2209074.074074074,59645000.0
1274191126250212,"Ir. Zelda Prabowo, M.Ak",laki-laki,"Bali, 12-10-1991","Gang Yos Sudarso No. 766
Padang Sidempuan, JB 36153",36153,17,20,Belum menikah,PT Suwarno,+62-904-648-0069,6011330907027770,57,Buruh,21300000,1191666.6666666667,0.0559467918622848,3400000,17900000,88000000,34600000,-13300000,59,310,107,Properti pribadi,6100000,6.101694915254238,0,48,74800000,700000,0.8147301194890811,10100000,2,29100000,7800000,Sehat,97800000,1456945.7391713746,120,582778.2956685498,65911666.66666666
2438788547776090,"Cut Iriana Utami, S.Farm",perempuan,"Sulawesi Tenggara, 30-01-1977","Jalan Siliwangi No. 7
Kota Administrasi Jakarta Selatan, KI 01290",1290,9,18,Cerai hidup,PD Hutagalung Puspasari (Persero) Tbk,+62 (74) 497-0577,4976742551351447,27,Pegawai Swasta,76100000,7208333.333333333,0.0947218572054314,45100000,31000000,41500000,69000000,7100000,90,639,324,Investasi,7000000,12.28813559322034,1,3,33200000,520000,0.9793117744610282,100000,2,13400000,58700000,Tidak sehat,28900000,14735322.504708098,148,298688.96969002904,39368333.333333336
4906156792559610,Calista Wibisono,perempuan,"Kalimantan Tengah, 27-12-1962","Jl. Ahmad Yani No. 75
Bima, SR 93773",93773,3,10,Cerai hidup,PD Januar Rajasa,+62-085-754-7891,38397942135522,55,Pengusaha,29400000,7816666.666666667,0.2658730158730158,1200000,28200000,16700000,61800000,-32400000,-76,539,312,Bisnis,1400000,0.2542372881355932,3,45,11100000,250000,1.4253333333333331,10300000,2,28500000,10100000,Sehat,88100000,396932.5172630258,48,372124.2349340867,17816666.666666668
8225552446919908,Kasiyah Halimah,perempuan,"Riau, 19-05-1971","Jl. Kendalsari No. 9
Blitar, SN 76719",76719,10,12,Belum menikah,Perum Aryani Hidayanto Tbk,+62 (0601) 420 8536,3552805350902332,40,Pegawai Swasta,26600000,2450000.0,0.0921052631578947,20400000,6200000,22900000,25700000,900000,82,494,156,Bisnis,2400000,3.5593220338983054,3,21,17900000,210000,0.9206896551724136,5600000,1,96500000,24900000,Sehat,31900000,921677.9661016949,63,307225.9887005649,18690000.0
9102608189871878,Paramita Sitompul,laki-laki,"Lampung, 15-03-1963","Jalan Dipenogoro No. 7
Kota Administrasi Jakarta Timur, Papua 78965",78965,16,4,Menikah,CV Anggraini Mahendra Tbk,+62 (0454) 200-7999,30204848283513,24,Pegawai Swasta,39600000,5650000.0,0.1426767676767676,10300000,29300000,68300000,30300000,9300000,-4,671,190,Properti pribadi,27200000,5.76271186440678,5,45,11900000,700000,0.9445012787723784,17000000,2,51400000,22200000,Sehat,73900000,867959.3220338983,113,345647.51762411883,36930000.0
9078225053518449,Warta Kuswoyo,laki-laki,"Banten, 07-10-1998","Jalan Jend. Sudirman No. 38
Pekanbaru, Banten 10704",10704,9,20,Cerai hidup,UD Pradana Anggraini,+62 (525) 258-3396,4810855345811201,32,Pegawai Negeri,17300000,5741666.666666667,0.331888246628131,2100000,15200000,5100000,96700000,-79400000,-65,494,5,Properti pribadi,2500000,-1.6101694915254237,3,54,1800000,660000,2.135271317829458,7800000,3,36700000,4500000,Sehat,18200000,167293.0790960452,35,258109.32203389832,9181666.666666668
9842505911586248,KH. Prabu Rajata,perempuan,"Maluku Utara, 03-02-1967","Gg. Raya Ujungberung No. 152
Ambon, KR 01179",1179,7,9,Menikah,Perum Farida Situmorang,+62 (28) 645 4409,4524563706609068,26,Buruh,20800000,3175000.0,0.1526442307692307,2200000,18600000,51600000,35600000,-14800000,-64,558,73,Properti pribadi,100000,7.118644067796611,4,21,51400000,850000,0.8616504854368932,18500000,3,14400000,17400000,Tidak sehat,69600000,2263518.966908797,105,452703.7933817594,44375000.0
2830398931962795,Febi Maryadi,laki-laki,"Aceh, 04-02-1976","Jalan Suryakencana No. 8
Surakarta, SB 50609",50609,2,19,Cerai mati,CV Agustina,+62 (49) 599 0139,675934243865,48,Pegawai Negeri,46600000,5825000.0,0.125,45700000,900000,13500000,72300000,-25700000,57,693,22,Bisnis,900000,5.084745762711864,2,3,7400000,90000,1.5018072289156623,7300000,2,46900000,8000000,Sehat,13000000,4366271.186440677,63,207917.67554479413,12465000.0
5257747204757765,Imam Kuswoyo,perempuan,"Jawa Barat, 21-07-1975","Gang Ahmad Dahlan No. 7
Bima, JA 00175",175,20,5,Menikah,PT Widodo Padmasari,+62-048-711-5140,36439767085184,40,Pegawai Negeri,44500000,6108333.333333333,0.1372659176029962,13100000,31400000,20400000,18300000,26200000,-7,537,357,Investasi,2700000,2.542372881355932,0,48,15600000,190000,1.1337887067395265,12800000,1,49700000,9200000,Sehat,96200000,443246.5277777777,78,272767.094017094,20748333.33333333
5327212719225126,Wahyu Maulana,laki-laki,"Kalimantan Tengah, 24-11-1962","Jl. Sadang Serang No. 665
Purwokerto, Kalimantan Utara 73847",73847,8,18,Menikah,PT Marpaung Usamah,+62 (022) 568-6174,6011384292899129,62,Pegawai Negeri,21700000,4333333.333333333,0.1996927803379416,12400000,9300000,2000000,58600000,-36900000,19,440,208,Investasi,100000,-2.542372881355932,1,57,1600000,500000,3.349019607843137,800000,3,24900000,13100000,Sehat,25200000,97343.64158985033,27,205503.2433563507,5693333.333333333
3092070098013057,Drs. Gangsar Safitri,perempuan,"Jawa Barat, 09-09-1970","Jalan Asia Afrika No. 813
Dumai, SR 54800",54800,2,20,Belum menikah,CV Yulianti Salahudin (Persero) Tbk,+62-777-378-0768,4229482152925753,50,Pegawai Swasta,79400000,5683333.333333333,0.0715785054575986,49800000,29600000,45300000,44900000,34500000,42,849,170,Properti pribadi,1000000,5.169491525423728,2,54,22300000,230000,1.0439198855507867,9800000,1,21600000,46300000,Tidak sehat,10800000,473717.1479388993,115,222441.095553918,24323333.33333333
1849999271380782,"Lamar Sirait, S.Sos",perempuan,"Sulawesi Tengah, 06-05-1998","Jl. Waringin No. 249
Tual, JB 74203",74203,17,5,Menikah,PD Mahendra,+62 (0917) 763-5498,343718206952619,38,Pegawai Swasta,36900000,4841666.666666667,0.1312104787714544,20500000,16400000,56300000,77700000,-40800000,-42,486,221,Properti pribadi,20800000,8.220338983050846,3,3,21700000,400000,0.9139215686274508,28000000,2,14900000,2800000,Tidak sehat,2600000,14011527.777777774,100,420345.83333333326,38841666.66666666
1820627092406207,Anom Maryati,perempuan,"Riau, 14-12-1991","Gg. Jakarta No. 7
Tebingtinggi, Aceh 91655",91655,10,1,Menikah,Perum Pradana (Persero) Tbk,+62 (322) 579 1184,581553986885,63,Pegawai Swasta,60600000,7825000.0,0.1291254125412541,27600000,33000000,72600000,95300000,-34700000,71,560,134,Investasi,0,0.0,1,45,32900000,840000,1.0378419452887535,25900000,6,98000000,13500000,Tidak sehat,38200000,758777.7777777778,45,758777.7777777778,34145000.0
3073035703358754,"Betania Mahendra, S.Kom",laki-laki,"Jawa Timur, 02-01-1974","Gang Ahmad Dahlan No. 92
Mataram, Kepulauan Bangka Belitung 82826",82826,1,4,Cerai mati,PD Yolanda Narpati,+62-015-181-1138,676105086430,39,Pengusaha,42900000,4383333.333333333,0.1021756021756021,35600000,7300000,41200000,95300000,-52400000,76,352,122,Bisnis,700000,7.457627118644068,3,9,34600000,630000,0.9241737488196412,30600000,2,57900000,22300000,Tidak sehat,64900000,3895139.9874450713,97,361404.741103151,32623333.33333333
4315430574093638,"Febi Hartati, S.IP",laki-laki,"Maluku, 13-09-1990","Jalan Rajawali Barat No. 6
Tangerang Selatan, AC 47172",47172,11,16,Belum menikah,CV Suryono,+62 (099) 308 5312,4113125625402509,57,Professional,6500000,1975000.0,0.3038461538461538,3100000,3400000,19700000,16200000,-9700000,-38,377,29,Bisnis,9300000,0.0,4,42,8900000,900000,0.9085164835164836,8100000,4,6300000,1800000,Tidak sehat,73100000,393690.4761904762,42,393690.4761904762,16535000.0
7906367246430084,Irma Purwanti,perempuan,"Nusa Tenggara Barat, 24-02-1985","Jl. Ir. H. Djuanda No. 041
Metro, NB 67751",67751,4,17,Belum menikah,PT Lestari Simbolon (Persero) Tbk,+62 (0600) 506-5026,6011629029614732,44,Pegawai Swasta,15900000,3400000.0,0.2138364779874214,10800000,5100000,33000000,60200000,-44300000,-34,509,270,Properti pribadi,5200000,0.2542372881355932,1,45,16000000,500000,0.960377358490566,16600000,3,56600000,11200000,Sehat,15400000,453594.7269303202,48,425245.0564971752,20360000.0
2603386524469491,Lidya Lazuardi,laki-laki,"Jawa Timur, 16-10-2000","Gang PHH. Mustofa No. 0
Tangerang Selatan, JK 31081",31081,20,7,Cerai hidup,Perum Wahyudin Kurniawan (Persero) Tbk,+62 (96) 642 4121,6538131124178212,43,Buruh,27100000,4000000.0,0.1476014760147601,1600000,25500000,26400000,95300000,-68200000,-71,306,333,Lainnya,11000000,3.5593220338983054,2,21,14100000,120000,0.9593625498007968,1600000,1,28600000,24600000,Tidak sehat,8800000,1187480.2259887005,63,395826.7419962335,24080000.0
8262528581507322,"Talia Najmudin, S.IP",perempuan,"Papua, 18-01-1995","Jalan Raya Setiabudhi No. 251
Sibolga, Maluku 21530",21530,8,9,Cerai mati,Perum Hidayat (Persero) Tbk,+62-097-733-1702,4201646126746436,43,Professional,3700000,858333.3333333334,0.231981981981982,2800000,900000,10400000,10400000,-6700000,-90,615,118,Bisnis,5500000,-1.271186440677966,4,36,4800000,40000,0.8833333333333334,6400000,2,9800000,1900000,Tidak sehat,54800000,249518.79315756436,21,427746.50255582464,9098333.333333334
5979792527258636,Aurora Nababan,perempuan,"Sulawesi Barat, 01-06-1999","Jl. KH Amin Jasuta No. 9
Jayapura, PB 96130",96130,15,15,Belum menikah,PD Astuti Megantara,+62 (62) 841 8073,341800027771121,46,Pegawai Negeri,41800000,3808333.3333333335,0.0911084529505582,36400000,5400000,77700000,20300000,21500000,24,551,101,Lainnya,32000000,6.610169491525424,4,60,44800000,710000,0.8495876736111111,34400000,3,12200000,10300000,Tidak sehat,91200000,1159355.9792843692,138,504067.8170801605,65248333.333333336
3568547875802346,R.M. Cager Mansur,perempuan,"Jawa Barat, 12-05-1964","Jl. Pasirkoja No. 0
Solok, SU 26047",26047,1,2,Belum menikah,Perum Napitupulu Hastuti,+62-0263-034-6747,3568922784230347,19,Pengusaha,21200000,7191666.666666667,0.3392295597484276,6400000,14800000,52600000,35500000,-14300000,-48,541,33,Investasi,20500000,5.338983050847458,5,21,10300000,300000,1.033495670995671,25000000,2,45200000,10500000,Tidak sehat,59800000,1596721.6168953457,84,399180.4042238364,31831666.666666668
1138228061586393,Virman Prabowo,perempuan,"Nusa Tenggara Timur, 27-09-1983","Jl. Sukabumi No. 9
Semarang, JT 39241",39241,18,11,Cerai hidup,CV Mardhiyah Mustofa,+62-63-928-2009,6011250842269925,52,Pegawai Negeri,19800000,2883333.333333333,0.1456228956228956,2600000,17200000,65700000,52600000,-32800000,29,770,79,Bisnis,45400000,0.0,2,6,18300000,480000,0.8452642595499739,36000000,5,4700000,8000000,Tidak sehat,8100000,8973888.88888889,6,8973888.88888889,53843333.333333336
8920857337884698,"R.M. Kusuma Nasyiah, S.Psi",laki-laki,"Papua Barat, 01-10-1979","Jl. Dipenogoro No. 67
Kota Administrasi Jakarta Barat, Bengkulu 22673",22673,20,4,Menikah,UD Thamrin (Persero) Tbk,+62 (064) 803 9697,3571275267365477,39,Pegawai Swasta,43000000,6683333.333333333,0.1554263565891472,17900000,25100000,44400000,9200000,33800000,-35,761,102,Properti pribadi,11600000,3.8983050847457625,4,60,31400000,900000,0.9554263565891472,35500000,3,41900000,24800000,Sehat,96000000,711414.7834274954,106,402687.61326084647,41083333.333333336
2716361355614676,Zahra Haryanti,perempuan,"Gorontalo, 19-08-1984","Gg. Sentot Alibasa No. 646
Parepare, KI 47918",47918,13,2,Cerai mati,PD Budiman Winarsih,+62-0975-114-0171,6011085447570792,29,Pengusaha,60200000,6541666.666666667,0.1086655592469546,33000000,27200000,47900000,86500000,-26300000,56,796,292,Investasi,19800000,0.0,2,54,16000000,210000,0.9827281191806332,12900000,5,76600000,12900000,Tidak sehat,50400000,651512.3456790122,54,651512.3456790122,35181666.666666664
6384729026341986,"Drs. Purwadi Pratiwi, M.Kom.",perempuan,"Bali, 06-01-1979","Gang Pasir Koja No. 30
Banjar, LA 08052",8052,18,6,Cerai hidup,Perum Halim Laksmiwati Tbk,+62-017-175-1087,180085862880443,42,Buruh,36900000,3483333.333333333,0.0943992773261066,5000000,31900000,44100000,2900000,34000000,96,595,62,Lainnya,20200000,2.372881355932204,0,60,17500000,500000,0.892396109637489,30100000,1,8600000,10800000,Sehat,65300000,574027.4952919021,88,391382.38315356965,33643333.333333336
6844674379920636,Balamantri Halimah,perempuan,"Papua, 16-02-1970","Gang Indragiri No. 65
Bau-Bau, Jawa Tengah 20911",20911,8,17,Cerai mati,CV Mansur Wasita (Persero) Tbk,+62-078-574-7671,3589663783436791,38,Pengusaha,69900000,7408333.333333333,0.1059847401049117,66100000,3800000,8800000,90800000,-20900000,-97,582,351,Bisnis,5400000,4.576271186440678,1,36,1200000,20000,1.9224747474747472,3100000,1,22600000,61900000,Sehat,19300000,368582.9409918392,90,147433.17639673568,12688333.333333332
7415614762395677,Hasan Sudiati,laki-laki,"Kalimantan Tengah, 23-08-1965","Jalan Dipenogoro No. 0
Ambon, Bali 38531",38531,6,18,Belum menikah,PD Wacana Dongoran (Persero) Tbk,+62 (049) 920 6791,30184103360158,52,Pegawai Negeri,39000000,1866666.6666666667,0.0478632478632478,12400000,26600000,15400000,38300000,700000,93,677,58,Investasi,400000,1.864406779661017,3,36,13300000,150000,0.9362530413625304,10700000,1,6600000,35100000,Sehat,19800000,362939.10860012553,58,225272.5501655952,12826666.666666666
5482817903809553,Saka Nashiruddin,perempuan,"Maluku, 12-08-1988","Jl. Gardujati No. 789
Bengkulu, SR 52376",52376,7,4,Belum menikah,UD Haryanto Dongoran,+62-71-110-4681,6565130584726599,26,Pegawai Swasta,92800000,4083333.3333333335,0.0440014367816092,51800000,41000000,70000000,10800000,82000000,-98,350,70,Bisnis,18000000,14.745762711864408,1,6,39600000,120000,0.8708912037037038,8900000,3,50600000,89800000,Sehat,67900000,9593383.239171376,180,319779.4413057125,50163333.333333336
9821927376460159,Jessica Santoso,laki-laki,"Sulawesi Tengah, 11-06-1988","Gg. Veteran No. 3
Semarang, Gorontalo 19280",19280,11,11,Belum menikah,Perum Iswahyudi,+62 (0935) 840-4734,4062478670463087,42,Pegawai Negeri,41600000,691666.6666666666,0.0166266025641025,30900000,10700000,53800000,47000000,-5400000,54,613,75,Bisnis,500000,8.305084745762713,1,6,47600000,620000,0.8143797643797643,7000000,3,50000000,7700000,Tidak sehat,7300000,7070817.796610168,104,407931.795958279,39171666.66666666
1180774596654879,Bala Melani,laki-laki,"Kalimantan Selatan, 22-02-1991","Jl. Merdeka No. 75
Pangkalpinang, SB 20511",20511,9,19,Belum menikah,PT Napitupulu Hastuti,+62 (534) 898 6962,4927100689884,44,Buruh,10600000,333333.3333333333,0.0314465408805031,10400000,200000,64300000,21100000,-10500000,-33,306,326,Properti pribadi,8500000,-1.5254237288135597,3,57,7000000,850000,0.821505376344086,200000,2,34200000,4000000,Sehat,66900000,219984.14114382002,39,321515.28321019845,12733333.333333334
6964929282328358,Syahrini Usamah,laki-laki,"Aceh, 23-01-1976","Gg. Cempaka No. 411
Binjai, KI 75931",75931,9,18,Menikah,Perum Firgantoro,+62 (138) 228-8480,3524567432646502,50,Professional,9400000,941666.6666666666,0.100177304964539,6400000,3000000,85200000,46200000,-36800000,13,351,331,Investasi,11900000,3.305084745762712,4,27,27800000,130000,0.8237195633921075,19800000,2,9600000,7700000,Tidak sehat,30400000,1251203.1282695127,66,511855.8252011642,32701666.666666668
4229418465302970,Danu Tarihoran,perempuan,"Bali, 15-07-1963","Jalan Jayawijaya No. 498
Cilegon, BB 25570",25570,13,18,Cerai mati,PT Riyanti,+62 (543) 856 8261,30038599552126,38,Pegawai Negeri,27900000,4875000.0,0.1747311827956989,23500000,4400000,95700000,98500000,-70600000,52,307,137,Bisnis,23000000,0.0,3,27,62000000,500000,0.8573529411764705,28600000,5,41000000,20300000,Tidak sehat,6600000,2699074.074074074,27,2699074.074074074,72875000.0
7160146270638639,Gabriella Winarno,laki-laki,"Kalimantan Timur, 09-08-1997","Gg. Gardujati No. 73
Payakumbuh, SU 81448",81448,4,2,Belum menikah,PD Haryanto Gunawan,+62 (072) 858 1224,4913782933190895,54,Pengusaha,85300000,5900000.0,0.0691676436107854,45500000,39800000,16700000,97600000,-12300000,-48,697,304,Investasi,2500000,6.271186440677965,1,33,13300000,880000,1.1734177215189874,8600000,1,83700000,71100000,Sehat,99200000,597050.8474576271,107,184137.17725328688,18540000.0
7851820663173732,"Gadang Najmudin, S.H.",laki-laki,"DKI Jakarta, 14-02-1962","Jl. Abdul Muis No. 40
Tarakan, Kepulauan Bangka Belitung 42841",42841,9,20,Menikah,CV Astuti,+62 (0462) 637-4590,676188035874,46,Buruh,37900000,4183333.3333333335,0.1103781882145998,2900000,35000000,40100000,75300000,-37400000,-31,600,314,Bisnis,23100000,4.915254237288135,4,24,8100000,550000,0.9340811965811966,16100000,3,23800000,2800000,Sehat,6900000,1273991.760828625,82,372875.6373156952,29143333.33333333
8499043053029153,"Hana Utami, S.H.",perempuan,"DKI Jakarta, 31-01-1989","Jl. Ahmad Yani No. 51
Banda Aceh, SN 64145",64145,12,10,Belum menikah,Perum Hutapea Tbk,+62 (0985) 892-9735,4167881006798,62,Pengusaha,48200000,958333.3333333334,0.0198824343015214,14300000,33900000,50600000,62700000,-14500000,79,424,26,Properti pribadi,3600000,6.864406779661017,1,21,39200000,360000,0.8223909657320873,23300000,1,90800000,43200000,Sehat,65100000,1791166.1958568739,102,368769.5109117093,35198333.333333336
3413938696116082,Tantri Halim,laki-laki,"Sumatera Selatan, 29-03-1977","Gg. Rawamangun No. 468
Kota Administrasi Jakarta Selatan, SU 82892",82892,20,2,Menikah,CV Irawan,+62 (0226) 365 0854,4618651854667983,57,Pegawai Negeri,33400000,4150000.0,0.124251497005988,9300000,24100000,77800000,47100000,-13700000,-43,380,271,Lainnya,58900000,0.0,4,51,9100000,10000,0.8610294117647059,57100000,4,38600000,1700000,Tidak sehat,41100000,1148039.2156862745,51,1148039.2156862745,58550000.0
1360755307052994,Rina Simbolon,laki-laki,"DI Yogyakarta, 10-09-1969","Gang Merdeka No. 152
Langsa, NB 36677",36677,11,13,Belum menikah,UD Kuswandari Suryono,+62-030-127-0488,4835062504457989326,19,Pegawai Negeri,43200000,1041666.6666666666,0.0241126543209876,13100000,30100000,7700000,84100000,-40900000,7,742,13,Bisnis,900000,0.0,0,21,4200000,370000,1.004248366013072,2400000,4,49400000,4000000,Sehat,78300000,243888.8888888889,21,243888.8888888889,5121666.666666667
8863223623458366,Ganjaran Wahyuni,laki-laki,"Papua, 17-02-1967","Jl. R.E Martadinata No. 5
Bukittinggi, SU 17893",17893,5,2,Cerai mati,UD Fujiati Nasyidah (Persero) Tbk,+62 (93) 700-3070,3526984613374788,59,Pegawai Negeri,40800000,6441666.666666667,0.1578839869281045,14500000,26300000,67900000,1400000,39400000,11,691,258,Investasi,23700000,2.542372881355932,2,60,12300000,0,0.9789351851851852,31600000,2,5000000,17800000,Sehat,8500000,602294.0207156308,90,401529.3471437538,35241666.666666664
6822394328930118,"Aswani Tarihoran, M.Pd",laki-laki,"Riau, 22-04-1989","Jalan Joyoboyo No. 89
Pasuruan, Kepulauan Riau 99514",99514,16,16,Cerai hidup,Perum Marbun Siregar Tbk,+62 (77) 853 1506,4773972388159755,53,Buruh,14400000,4958333.333333333,0.3443287037037036,12900000,1500000,29800000,56300000,-41900000,3,617,121,Bisnis,800000,2.0338983050847457,5,3,4900000,200000,1.6698830409356722,2700000,2,15100000,14000000,Sehat,11700000,3237308.8512241053,27,359700.983469345,9518333.333333332
