debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation,debtor_company,debtor_number,debtor_education_level,debtor_location,debtor_personality,total_text,total_calls,total_visit,foreclosure,write_off,delay_history,arrears_amounts,credit_score,debtor_number_of_dependents,debtor_cars_count,debtor_motorcycle_count,debtor_house_count,monthly_income,loan_amount,tenor,interest_rate,collector_name
8473632690831397,Gandi Handayani,laki-laki,"Kepulauan Riau, 16-12-1969",54,"Jl. Kiaracondong No. 8
Bima, MA 08849",8849,9,10,Cerai hidup,Pegawai Swasta,Perum Tampubolon Palastri Tbk,+62 (061) 516-9706,S1,Tangerang,sedang,4,5,4,1,0,13,1,545,4,2,2,1,510500970,6993571370.341417,13,9,William Rivera III
9793735055759657,"KH. Cakrawala Namaga, S.I.Kom",perempuan,"Kepulauan Bangka Belitung, 04-02-1967",56,"Gang Ciumbuleuit No. 609
Bitung, Jambi 55704",55704,12,9,Menikah,Buruh,PT Purwanti Wacana,+62 (76) 819-0706,SMP,Denpasar,kalem,5,5,4,1,0,4,2,840,4,3,2,1,497675032,5132756850.592409,10,9,Heather Guerra
4731371660891024,Samiah Waskita,laki-laki,"Bali, 29-07-1995",28,"Jalan Jayawijaya No. 5
Denpasar, JI 39031",39031,10,2,Belum menikah,Profesional,PD Gunarto,+62 (724) 235-5114,S1,Batam,keras,3,1,4,0,0,9,1,657,4,3,3,2,618301743,6382300262.832224,11,9,Erin Harris
4636262485699931,Umay Yuliarti,laki-laki,"Jawa Tengah, 29-03-1980",43,"Jl. Jend. A. Yani No. 98
Jambi, SN 82506",82506,4,11,Cerai hidup,Profesional,Perum Halim Hutasoit (Persero) Tbk,+62 (28) 504 3337,S1,Bandung,kalem,2,0,0,0,0,11,2,559,3,2,1,0,418053876,5371338399.24584,9,9,Joshua Lopez
5725305013163643,Reksa Wacana,laki-laki,"Bali, 28-10-1980",43,"Jl. M.H Thamrin No. 77
Batu, Sumatera Selatan 98548",98548,16,5,Cerai mati,Pegawai Negeri,CV Haryanto Widiastuti,+62-020-976-4355,SD,Semarang,keras,4,2,3,1,1,2,0,837,3,2,2,1,449776094,6067673442.985922,14,9,Sherry Russell
2243896681398711,"Leo Wibisono, S.H.",perempuan,"Kalimantan Timur, 08-12-1997",26,"Jalan Laswi No. 621
Palembang, Sumatera Barat 45346",45346,7,10,Cerai mati,Pegawai Negeri,Perum Mahendra,+62 (72) 649-8879,SMA,Depok,kalem,4,0,0,0,0,8,2,687,3,2,2,1,351840516,6177573749.919762,11,8,Maria Jackson
6242175282777547,dr. Lutfan Sihombing,perempuan,"Jawa Timur, 21-03-1975",48,"Jalan Ronggowarsito No. 6
Banjar, SR 58216",58216,1,12,Cerai mati,Buruh,CV Hardiansyah Purwanti Tbk,+62 (0011) 345 9299,SMA,Banjarmasin,keras,2,5,0,0,0,2,2,736,4,3,1,1,384815880,4387578453.507754,6,8,Gary Robinson
7059539409769347,Murti Pudjiastuti,laki-laki,"Sulawesi Tengah, 26-09-1984",39,"Jl. Erlangga No. 51
Bukittinggi, NT 53045",53045,6,12,Cerai hidup,Profesional,PD Hidayanto Hassanah (Persero) Tbk,+62-0280-546-1828,SD,Makassar,keras,3,5,4,1,1,19,2,324,2,1,1,1,333443639,4758690258.942181,7,8,Charles Ferrell
6689069461234264,Eka Novitasari,laki-laki,"Papua Barat, 08-12-1996",27,"Jalan Sentot Alibasa No. 344
Semarang, Sulawesi Tenggara 13583",13583,14,16,Menikah,Buruh,Perum Irawan Namaga,+62 (0555) 265-9590,SMA,Batam,kalem,3,2,2,1,1,16,0,366,3,2,2,2,525922049,5553343399.153698,9,9,Kyle Brown
4682125433170072,dr. Ibun Nababan,laki-laki,"Sulawesi Barat, 26-03-1983",40,"Gang Yos Sudarso No. 690
Bogor, JB 41478",41478,9,9,Cerai hidup,Profesional,PT Saefullah (Persero) Tbk,+62-293-866-6613,S1,Palembang,sedang,5,1,5,1,1,15,1,502,2,2,2,1,548116525,5620485376.202006,14,9,Ryan Lee
4801226259675230,Gandi Melani,perempuan,"Jawa Timur, 28-12-1973",50,"Jalan Asia Afrika No. 7
Singkawang, SS 29364",29364,10,14,Cerai mati,Profesional,UD Gunarto Tbk,+62 (24) 425 1394,D3,Yogyakarta,kalem,3,3,4,0,0,14,1,589,3,2,2,1,487987572,4477880025.915355,8,8,Mrs. Gabriella Joyce
1222699481552417,"Michelle Hidayanto, S.IP",perempuan,"Bengkulu, 31-12-1972",51,"Jl. Monginsidi No. 514
Kota Administrasi Jakarta Selatan, Sumatera Utara 43800",43800,3,7,Cerai hidup,Pegawai Swasta,PT Kusmawati,+62-0533-498-6481,SMP,Pekanbaru,sedang,2,3,5,0,0,16,4,327,2,1,1,1,373182586,3105090981.0502286,7,8,Paul Pollard
9783739823566618,Sutan Ajimat Sihotang,perempuan,"DKI Jakarta, 12-05-1981",42,"Gg. K.H. Wahid Hasyim No. 6
Tangerang Selatan, Papua Barat 16530",16530,15,5,Cerai mati,Pegawai Swasta,PT Wulandari Tampubolon (Persero) Tbk,+62 (036) 336-8860,S3,Medan,keras,2,0,0,0,0,18,0,395,3,2,1,1,496663707,4516072435.061944,10,8,Gabrielle Ryan
5381760293245226,Bagus Laksmiwati,laki-laki,"Jambi, 09-06-1975",48,"Gang Tebet Barat Dalam No. 6
Depok, KT 41468",41468,20,11,Cerai mati,Pengusaha,Perum Utami Uyainah,+62 (25) 624 4724,SMP,Depok,kalem,2,4,5,1,1,11,2,451,4,3,2,1,509100946,6127666511.785038,10,9,Amanda Hamilton
8103250398955851,Umay Padmasari,perempuan,"Papua Barat, 19-05-1962",61,"Jl. Pacuan Kuda No. 125
Samarinda, Maluku Utara 67491",67491,4,5,Menikah,Pegawai Negeri,UD Tamba,+62 (0098) 532-3643,SD,Malang,sedang,5,3,5,1,0,17,1,341,2,1,1,0,213847575,4482514763.472266,7,8,Sydney Nelson
6694151044232162,Ratna Sudiati,perempuan,"Banten, 21-09-1997",26,"Jalan Erlangga No. 18
Tegal, Nusa Tenggara Timur 50315",50315,11,14,Cerai hidup,Pegawai Negeri,CV Hardiansyah Tbk,+62 (075) 560 9840,SMA,Padang,keras,3,1,2,1,0,14,2,502,2,2,1,1,454527431,4887292753.781917,10,9,Kristina Avila
8099403476200974,"Ir. Najwa Nababan, S.Farm",perempuan,"DKI Jakarta, 14-11-1963",60,"Jalan Lembong No. 6
Cirebon, Bali 93817",93817,4,5,Cerai hidup,Pegawai Swasta,CV Narpati Narpati Tbk,+62 (28) 474 7083,S1,Palembang,sedang,5,4,1,0,0,9,1,662,3,2,2,1,446153004,6288469319.131279,9,9,Christine Wells
1198246013816539,Lidya Namaga,perempuan,"DKI Jakarta, 09-08-1979",44,"Jalan Waringin No. 5
Mojokerto, Kalimantan Selatan 44509",44509,1,11,Cerai hidup,Buruh,CV Sitorus Tbk,+62 (0316) 368 7693,S3,Pekanbaru,sedang,2,2,4,0,0,20,1,381,1,2,0,0,185011495,3505814021.9053216,5,8,Paul Pollard
6015482011636648,Cayadi Pradipta,perempuan,"Kepulauan Bangka Belitung, 02-02-1980",43,"Gang Ronggowarsito No. 35
Serang, PB 84407",84407,7,2,Cerai hidup,Pengusaha,CV Maryati (Persero) Tbk,+62-033-310-8638,D3,Yogyakarta,keras,1,4,4,1,1,0,0,794,3,3,2,1,499153954,4673170344.180479,12,8,William Vang
9748994609333908,Hj. Olivia Sihotang,perempuan,"Maluku, 07-08-1978",45,"Jl. K.H. Wahid Hasyim No. 4
Tanjungpinang, LA 62126",62126,9,7,Cerai hidup,Pegawai Swasta,UD Hutagalung Budiman (Persero) Tbk,+62-876-244-7976,D3,Semarang,keras,5,5,1,0,0,20,0,401,3,2,2,1,444984034,4538059432.383425,10,8,Randall Hoffman
1742635547777147,"drg. Ira Halim, S.H.",perempuan,"Nusa Tenggara Barat, 04-03-1989",34,"Jalan Tubagus Ismail No. 76
Tangerang, Aceh 08709",8709,9,17,Belum menikah,Pengusaha,PT Pratiwi Kurniawan,+62-65-052-2769,SD,Makassar,kalem,2,2,2,1,0,20,0,313,2,2,1,1,216502817,3557509319.573395,8,8,Ronald Cannon
7035810956831787,"Jelita Najmudin, M.TI.",laki-laki,"Gorontalo, 16-02-1997",26,"Jalan Ahmad Yani No. 6
Denpasar, NT 88639",88639,4,18,Cerai mati,Pengusaha,UD Dabukke Usamah (Persero) Tbk,+62-060-966-7464,S1,Jakarta,keras,3,4,1,1,0,1,0,731,2,1,1,1,352723041,5628355594.909315,9,9,Thomas Murray
6688313408368211,"R.M. Bakda Tarihoran, S.E.",perempuan,"Maluku Utara, 09-06-1967",56,"Gang Dipenogoro No. 819
Sabang, Maluku 18187",18187,14,8,Cerai hidup,Pegawai Negeri,Perum Usada Simanjuntak (Persero) Tbk,+62 (511) 298-5070,SMP,Bandung,kalem,2,4,0,0,0,4,0,741,2,1,0,0,332765419,3314574597.5054727,5,8,Tara Osborne
5358278562548309,"dr. Diah Narpati, M.M.",perempuan,"Kalimantan Utara, 13-04-1995",28,"Gg. Stasiun Wonokromo No. 7
Probolinggo, JI 98287",98287,11,7,Cerai mati,Pengusaha,UD Permadi Susanti Tbk,+62-067-771-9401,S2,Palembang,sedang,2,2,5,1,1,17,1,315,2,2,1,1,459049086,3019949296.9485555,6,9,Cynthia Rodriguez DVM
7892942401049156,"Dr. Embuh Novitasari, S.H.",laki-laki,"Sulawesi Tengah, 29-03-1994",29,"Gg. Pasir Koja No. 416
Padang Sidempuan, KT 41973",41973,11,6,Belum menikah,Pengusaha,UD Astuti Sihombing,+62 (003) 735 1494,D3,Banjarmasin,kalem,5,3,4,0,0,4,0,707,4,3,3,2,628607053,7410686771.307629,15,9,Brian Mcdonald
6599777949079844,"Drs. Ega Kusumo, S.Pt",laki-laki,"Riau, 06-11-1997",26,"Jl. HOS. Cokroaminoto No. 085
Bukittinggi, AC 70713",70713,16,5,Cerai mati,Buruh,PD Prasasta Haryanti,+62-025-282-7528,S1,Yogyakarta,sedang,2,3,5,0,0,8,3,632,3,3,3,1,646601609,7224900067.200562,14,9,Stephen Lee
2024943713337216,Hasna Sihotang,perempuan,"Papua, 02-10-1960",63,"Gang Suniaraja No. 97
Banjarmasin, KI 03538",3538,4,7,Cerai hidup,Profesional,PT Firgantoro,+62 (0453) 650 5581,SMA,Depok,kalem,3,1,0,0,0,13,1,528,3,2,1,0,298017477,3878860390.2310777,6,8,Maria Jackson
6936626674620889,"H. Imam Puspita, M.Farm",perempuan,"Jambi, 06-03-1975",48,"Gg. Ahmad Dahlan No. 2
Pariaman, Kalimantan Timur 80290",80290,18,12,Belum menikah,Profesional,UD Saefullah Palastri,+62 (068) 816-2111,SMA,Jakarta,sedang,2,1,4,1,1,17,1,328,3,2,2,1,526669254,5456959725.120803,11,8,Michelle Carpenter
8608406034222726,Samiah Rahayu,perempuan,"Sumatera Selatan, 01-12-1996",27,"Jl. Indragiri No. 86
Mataram, Kalimantan Tengah 80354",80354,3,10,Cerai hidup,Buruh,Perum Salahudin Mayasari,+62-42-471-6237,S3,Semarang,keras,1,4,1,0,0,15,0,514,2,3,3,1,608198832,5929396206.503046,13,9,Gabrielle Martinez
7804929768430587,Olivia Prasetyo,laki-laki,"Kalimantan Tengah, 17-09-1985",38,"Gg. Cihampelas No. 2
Bukittinggi, Kalimantan Selatan 34495",34495,1,3,Menikah,Pengusaha,UD Agustina,+62-010-037-4423,S2,Bogor,sedang,5,4,1,0,0,20,1,307,4,2,1,1,435341904,4618726427.719642,9,8,Dr. Lee Torres
4942575930572013,Xanana Nugroho,perempuan,"Kalimantan Utara, 25-03-1971",52,"Gg. Gedebage Selatan No. 212
Batam, SR 67991",67991,18,14,Menikah,Profesional,UD Mustofa,+62-76-007-7110,SD,Yogyakarta,keras,5,4,1,0,0,12,0,588,3,2,2,1,538296176,5133160692.982389,12,8,William Vang
8844633568041985,Jabal Rahmawati,perempuan,"DKI Jakarta, 11-02-1973",50,"Jalan Pacuan Kuda No. 37
Bontang, SS 35699",35699,6,14,Cerai mati,Profesional,CV Hastuti (Persero) Tbk,+62 (330) 898-9974,S1,Yogyakarta,keras,2,1,3,1,0,2,0,774,4,3,2,1,462580840,5814230402.6499815,10,9,Mrs. Gabriella Joyce
1233654317270636,Cut Fathonah Hutasoit,laki-laki,"Jawa Tengah, 19-02-1985",38,"Jl. Medokan Ayu No. 473
Pariaman, SU 20063",20063,4,7,Menikah,Pegawai Negeri,Perum Mandasari,+62 (046) 324 7961,S1,Palembang,sedang,5,1,5,1,0,8,0,675,1,0,0,0,162474529,1537244374.6121693,4,8,Sharon Hart
5818285793761591,Damu Firmansyah,perempuan,"Sulawesi Barat, 14-02-1980",43,"Jl. Veteran No. 0
Tangerang, Papua 25702",25702,1,17,Cerai mati,Pegawai Negeri,UD Wacana Kuswandari,+62-0172-757-2500,SMA,Pekanbaru,kalem,4,3,2,0,0,15,2,542,3,2,1,1,447634367,6754478510.473866,12,9,Ashley Marshall
1603795765416413,Salwa Pertiwi,perempuan,"Riau, 06-01-1988",35,"Jalan Kiaracondong No. 1
Prabumulih, BB 26089",26089,9,13,Cerai mati,Pegawai Swasta,UD Pranowo Tbk,+62 (0906) 593-9915,S1,Pekanbaru,keras,3,1,5,1,1,7,4,678,2,2,2,1,345530015,3189738706.327465,5,8,Paul Pollard
6602352897134078,"Latika Widiastuti, M.M.",perempuan,"Sumatera Selatan, 08-12-1990",33,"Gg. Jayawijaya No. 047
Sabang, JI 00916",916,18,8,Cerai hidup,Buruh,PD Kuswoyo Uyainah,+62 (638) 505 2381,S2,Jakarta,kalem,1,0,0,0,0,2,1,727,3,3,2,1,537769696,6196135068.398908,11,9,Sean Strong
4447386241715345,Irsad Putra,laki-laki,"Jambi, 30-09-1974",49,"Gg. Moch. Toha No. 5
Cimahi, DI Yogyakarta 43616",43616,19,6,Menikah,Pegawai Negeri,CV Salahudin Yuliarti Tbk,+62 (62) 110 5451,SMP,Bogor,keras,3,5,3,1,0,6,4,659,3,2,2,1,476080218,5622751966.84432,12,9,Dr. Lee Torres
3906592507057029,Raina Adriansyah,laki-laki,"Bengkulu, 03-02-1962",61,"Gg. Lembong No. 450
Kota Administrasi Jakarta Selatan, Nusa Tenggara Timur 23018",23018,20,11,Menikah,Pegawai Negeri,PT Kusmawati Budiman (Persero) Tbk,+62 (584) 202 1196,SMP,Bandung,keras,4,1,0,0,0,11,3,495,2,1,1,0,373211521,4333319035.76893,8,8,Rachel Saunders
9334492367812911,"Ridwan Prabowo, S.Gz",laki-laki,"Sumatera Selatan, 11-10-1996",27,"Gg. Moch. Toha No. 66
Tual, KU 37712",37712,16,12,Belum menikah,Pegawai Negeri,PD Maryadi Utami (Persero) Tbk,+62 (084) 460 2489,S3,Palembang,keras,5,1,1,0,0,11,4,512,4,3,3,1,546562846,7099835211.759486,14,9,Kevin Rice
4410840477393938,Almira Samosir,perempuan,"DKI Jakarta, 25-12-1992",31,"Jalan Jend. A. Yani No. 841
Depok, JI 67034",67034,19,13,Menikah,Buruh,CV Widiastuti Kusumo (Persero) Tbk,+62 (65) 079-3521,S3,Malang,sedang,4,2,0,0,0,17,4,406,2,1,1,1,492376055,4561018434.10164,8,8,Sydney Nelson
8970396984491134,Mutia Wijaya,perempuan,"Jawa Timur, 01-02-1976",47,"Jl. Lembong No. 686
Bengkulu, Aceh 45426",45426,5,10,Menikah,Pengusaha,PD Maryati Yuliarti,+62 (0770) 678 6819,S1,Padang,kalem,3,5,3,0,0,9,4,686,2,1,2,1,452949337,3060095716.490383,8,8,Steven Alvarado
8579856254853429,"Titin Nainggolan, S.E.I",laki-laki,"Maluku Utara, 09-01-1987",36,"Jl. Tubagus Ismail No. 065
Bekasi, MA 80384",80384,3,16,Belum menikah,Pegawai Negeri,Perum Januar,+62 (0514) 677-9177,S2,Bandung,sedang,5,2,3,1,0,7,3,614,4,3,3,1,817719515,6544134347.619166,13,9,Rachel Saunders
8785244624546543,"T. Gaman Mahendra, S.Kom",laki-laki,"Kalimantan Tengah, 30-06-1981",42,"Gg. Antapani Lama No. 57
Tanjungpinang, Sumatera Utara 32393",32393,18,1,Menikah,Buruh,UD Hutagalung Astuti (Persero) Tbk,+62 (591) 738-0098,SMA,Bandung,keras,1,1,2,1,0,8,1,685,2,2,2,0,547725008,4840141402.015523,8,8,Joshua Lopez
5216690281483028,Eva Riyanti,perempuan,"Nusa Tenggara Timur, 12-08-1989",34,"Jalan Pacuan Kuda No. 632
Balikpapan, JA 63433",63433,10,5,Menikah,Pegawai Swasta,UD Hartati Tbk,+62 (0710) 913-4554,S3,Malang,sedang,1,4,0,0,0,1,0,803,4,3,1,1,346019852,4650253577.938826,11,8,Sydney Nelson
7331279745003894,Umaya Saefullah,laki-laki,"Banten, 09-01-1969",54,"Jl. Waringin No. 399
Tangerang Selatan, Sumatera Selatan 44500",44500,15,18,Cerai hidup,Buruh,PD Megantara Tbk,+62 (07) 217 7402,S1,Bandung,sedang,2,2,1,0,0,7,1,607,3,2,1,1,546362651,5183143836.021679,10,9,Willie Henson
6467830163045792,Tasnim Saputra,perempuan,"Kepulauan Bangka Belitung, 26-09-1967",56,"Gg. Cikutra Timur No. 9
Surabaya, Aceh 04733",4733,13,5,Cerai hidup,Pegawai Swasta,PD Suwarno (Persero) Tbk,+62 (068) 232-6235,SMP,Bekasi,keras,4,1,1,1,1,3,3,712,4,3,2,1,580247163,5274186991.080465,13,9,Jill Clayton
7384481678848367,Iriana Sitorus,laki-laki,"Maluku, 26-07-1977",46,"Gg. Pacuan Kuda No. 76
Jambi, KT 95347",95347,3,9,Cerai mati,Pegawai Negeri,CV Ramadan Permadi,+62 (404) 386 3078,SMA,Makassar,kalem,3,4,1,1,1,5,4,746,2,2,2,1,529206508,4683205195.886156,9,9,Todd Rollins
7871462404400302,Jane Jailani,laki-laki,"Bali, 06-04-1987",36,"Jalan M.H Thamrin No. 91
Kendari, NT 51814",51814,18,12,Cerai mati,Profesional,PT Anggraini Suwarno Tbk,+62 (0453) 954-6418,D3,Pekanbaru,keras,5,4,5,1,1,17,3,340,3,3,2,1,636225472,5805153088.892056,15,9,Richard Santiago
4423605760524445,Qori Hassanah,perempuan,"Sulawesi Tengah, 08-06-1984",39,"Jalan Moch. Ramdan No. 218
Tanjungbalai, NB 33722",33722,19,6,Belum menikah,Pengusaha,Perum Napitupulu Tarihoran,+62-008-028-3613,S2,Bekasi,keras,5,1,3,1,1,12,3,590,5,3,2,1,413207012,6491325560.874244,13,9,William Barr
3862152663120185,Cornelia Suwarno,laki-laki,"Sulawesi Utara, 11-07-1963",60,"Jl. Pasteur No. 9
Tasikmalaya, MA 46114",46114,6,12,Menikah,Pegawai Swasta,PT Mandala (Persero) Tbk,+62-857-793-8102,SMA,Denpasar,sedang,3,3,1,1,1,0,0,802,3,2,2,1,466310837,6064736314.506983,12,9,Amy Jackson
9655849568702509,Iriana Pangestu,perempuan,"Sulawesi Tengah, 02-03-1971",52,"Jl. M.H Thamrin No. 589
Ternate, Jawa Timur 15163",15163,8,10,Cerai hidup,Pegawai Swasta,PT Suwarno Haryanto Tbk,+62 (39) 512 3967,SMA,Bogor,kalem,4,0,0,0,0,9,0,636,3,2,2,1,496877476,6513570490.018125,11,9,Paul Jimenez
4274012407829850,Karimah Lestari,perempuan,"Kalimantan Selatan, 21-07-1969",54,"Gang Rawamangun No. 58
Pagaralam, Kalimantan Selatan 69158",69158,1,19,Belum menikah,Buruh,CV Situmorang Hardiansyah Tbk,+62 (97) 936-0103,S2,Bogor,kalem,4,1,1,0,0,4,0,771,3,2,2,1,490853745,5801782897.2760935,10,9,Paul Jimenez
6495313200092885,Harsana Nuraini,laki-laki,"Jawa Barat, 21-09-1979",44,"Jalan M.H Thamrin No. 374
Magelang, JA 62987",62987,17,16,Cerai hidup,Pegawai Negeri,CV Ardianto,+62-053-298-9985,SD,Jakarta,kalem,2,0,0,0,0,15,1,496,2,2,2,1,318973713,4332637225.966763,9,8,Jessica Choi
2814594592628021,Queen Wulandari,perempuan,"Sumatera Barat, 10-12-1988",35,"Jl. Ahmad Dahlan No. 86
Bima, Bali 62166",62166,6,14,Menikah,Profesional,CV Tampubolon Widiastuti,+62 (037) 264-6860,S3,Medan,sedang,2,2,5,1,1,7,2,671,2,2,1,1,369496429,3165195665.981201,5,8,Brenda Campbell
7888662498746766,Yosef Budiman,perempuan,"Maluku Utara, 05-03-1974",49,"Gg. Ahmad Yani No. 9
Sibolga, Papua 88499",88499,8,19,Menikah,Pengusaha,Perum Simbolon Tbk,+62 (0273) 648-7706,D3,Balikpapan,keras,4,2,5,0,0,9,0,656,4,2,2,2,567434529,6008954478.358196,10,8,Taylor Long
1076173355202528,"Dt. Praba Irawan, M.Pd",perempuan,"Nusa Tenggara Timur, 06-04-1963",60,"Gg. Pelajar Pejuang No. 507
Gorontalo, Lampung 01445",1445,9,9,Cerai hidup,Buruh,CV Nashiruddin Tbk,+62 (909) 666 5054,S1,Denpasar,kalem,5,5,1,1,1,19,0,303,1,1,0,0,244826652,3110877623.2821007,5,8,Heather Guerra
1768679978747004,Belinda Megantara,laki-laki,"Bengkulu, 21-06-1993",30,"Jl. Raya Setiabudhi No. 84
Tegal, Kepulauan Riau 04177",4177,20,5,Cerai mati,Pegawai Swasta,PD Wahyudin,+62 (27) 208 0529,S1,Palembang,sedang,1,2,4,1,1,19,3,330,2,2,2,1,437665225,5347809077.204092,11,8,Ryan Lee
9376736126082888,Lurhur Hariyah,perempuan,"Bali, 26-06-1987",36,"Gang Pacuan Kuda No. 92
Padangpanjang, DI Yogyakarta 46768",46768,15,4,Menikah,Buruh,Perum Maryati,+62 (705) 174 3473,S1,Malang,kalem,3,1,5,1,1,16,1,419,4,4,2,2,623747067,5414444189.197072,11,9,Jose Sanchez
5210050544945987,Gamblang Nashiruddin,laki-laki,"Kalimantan Tengah, 15-04-1973",50,"Jl. Ronggowarsito No. 790
Pekanbaru, JA 92507",92507,15,6,Cerai mati,Pegawai Negeri,UD Fujiati,+62 (0434) 537-4963,S2,Medan,kalem,5,0,0,0,0,10,4,648,3,2,2,1,420779698,5167560713.901804,9,9,Stephanie Dennis
5328959524335687,Tgk. Olga Pradana,laki-laki,"Maluku Utara, 08-10-1995",28,"Jl. Ir. H. Djuanda No. 867
Binjai, Maluku 12815",12815,10,6,Cerai mati,Pegawai Swasta,Perum Marpaung Ardianto (Persero) Tbk,+62 (058) 188 6695,SD,Batam,sedang,3,0,0,0,0,12,4,458,3,2,2,1,325346658,4439097785.590536,10,9,Laura Cox
5532759961845806,Lili Setiawan,perempuan,"Bengkulu, 18-12-1961",62,"Jalan Moch. Ramdan No. 61
Cilegon, Sulawesi Utara 46405",46405,19,1,Menikah,Pegawai Negeri,CV Permata Tbk,+62 (0133) 681 2511,S2,Bandung,sedang,3,0,0,0,0,0,0,809,4,4,3,2,676749769,5465227659.540195,15,9,Eric Chan
2022440582186493,Gangsar Anggriawan,laki-laki,"Kalimantan Barat, 08-07-1976",47,"Jalan Rajawali Timur No. 6
Pagaralam, MU 86735",86735,15,17,Cerai hidup,Pengusaha,PT Melani Tbk,+62 (722) 669 4959,SD,Makassar,keras,1,2,4,1,0,19,1,348,3,2,2,1,459067711,4798514420.671563,11,8,Charles Ferrell
6096619635519543,"R.A. Febi Megantara, M.Kom.",perempuan,"Jawa Tengah, 22-04-1998",25,"Jalan K.H. Wahid Hasyim No. 3
Bontang, NB 39067",39067,7,18,Belum menikah,Pengusaha,UD Prakasa (Persero) Tbk,+62 (055) 750-4893,S1,Bandung,kalem,3,0,0,0,0,1,1,747,2,1,1,0,283643303,3942685936.430493,4,8,Tara Osborne
9282525729381898,Yani Laksmiwati,perempuan,"Maluku Utara, 17-09-1983",40,"Jl. Bangka Raya No. 791
Padang Sidempuan, Kalimantan Timur 62603",62603,15,13,Cerai hidup,Pegawai Swasta,PT Pradipta Hutapea,+62 (341) 756-9412,S3,Bekasi,kalem,3,0,0,0,0,12,3,567,2,0,1,0,278847500,4266262186.333948,5,8,Jill Clayton
2516803298923833,Purwadi Irawan,laki-laki,"Kalimantan Selatan, 08-08-1984",39,"Gang Merdeka No. 005
Kendari, KT 15131",15131,14,6,Belum menikah,Pegawai Negeri,PD Adriansyah Zulaika,+62-166-078-3149,SMP,Bandung,keras,5,5,3,1,0,20,1,318,3,2,1,1,383648426,4961036745.757153,9,8,Rachel Saunders
6048771101370787,Tira Hardiansyah,perempuan,"Sumatera Barat, 25-09-1978",45,"Jalan Rawamangun No. 9
Bima, Bengkulu 54356",54356,20,18,Cerai mati,Buruh,CV Kusumo Tbk,+62-0763-364-3101,S3,Medan,sedang,4,0,0,0,0,12,0,545,3,3,3,2,568424271,6122452848.990722,12,9,Gabrielle Ryan
4254632758083444,Drs. Tiara Firgantoro,laki-laki,"Jawa Barat, 17-07-1987",36,"Gg. S. Parman No. 3
Tegal, Maluku 64266",64266,6,15,Cerai mati,Pegawai Negeri,PT Permadi (Persero) Tbk,+62-0801-051-8407,D3,Balikpapan,kalem,1,0,0,0,0,17,4,361,3,2,2,1,450129002,5601536194.291179,7,9,Hannah Bailey
6889805652678715,"KH. Teddy Natsir, S.E.",laki-laki,"Bali, 10-12-1965",58,"Gang K.H. Wahid Hasyim No. 4
Sabang, Kepulauan Bangka Belitung 27602",27602,18,3,Cerai hidup,Buruh,CV Zulaika,+62 (05) 615 0425,SD,Banjarmasin,keras,5,1,2,0,0,5,1,734,3,2,1,1,237119067,4425252319.959826,7,8,Lauren Robertson
1634943601315520,Drs. Liman Hassanah,laki-laki,"DI Yogyakarta, 22-06-1997",26,"Jl. Cihampelas No. 868
Cirebon, LA 58196",58196,19,19,Menikah,Pegawai Swasta,PT Saefullah Tbk,+62-012-136-8422,SD,Semarang,sedang,1,1,5,1,1,11,3,535,4,3,3,1,465812513,6319121426.064047,11,9,Sherry Russell
5129879940779507,Salimah Mayasari,perempuan,"Kalimantan Timur, 06-10-1988",35,"Gg. M.H Thamrin No. 2
Dumai, Gorontalo 66001",66001,17,2,Belum menikah,Pegawai Negeri,PD Putra (Persero) Tbk,+62 (047) 118 4411,S3,Tangerang,sedang,3,5,5,0,0,4,0,714,4,2,2,2,584124320,5093608857.930819,11,8,Andrew Murray II
2457454129033569,"H. Liman Palastri, S.Kom",laki-laki,"Sumatera Barat, 25-12-1974",49,"Gang Jend. Sudirman No. 3
Bontang, Bengkulu 21882",21882,20,5,Cerai hidup,Buruh,PD Sitorus,+62 (430) 933 6566,S2,Balikpapan,sedang,1,0,0,0,0,10,1,596,4,2,2,1,544709116,5059252572.207318,10,9,Ryan Perez
2036832388636487,"Fathonah Irawan, S.Gz",laki-laki,"Jawa Barat, 02-02-1976",47,"Jalan Setiabudhi No. 799
Sukabumi, Sumatera Barat 03263",3263,3,20,Belum menikah,Pegawai Swasta,PT Ramadan,+62 (071) 605-9701,S1,Palembang,keras,4,2,4,0,0,10,1,633,2,1,1,1,330636074,4177383713.976885,9,8,Caleb Pierce
6317540916063783,Drs. Diana Najmudin,laki-laki,"Kepulauan Riau, 19-04-1963",60,"Jl. Cikutra Timur No. 8
Bandar Lampung, SS 10785",10785,6,3,Cerai mati,Profesional,PD Sihombing (Persero) Tbk,+62-091-237-6979,D3,Tangerang,keras,5,1,1,0,0,16,2,409,4,2,2,1,344022994,6082070220.322458,8,8,Kelsey Brown
4169966646846404,Zahra Nasyidah,laki-laki,"Aceh, 30-08-1967",56,"Gg. Abdul Muis No. 56
Tidore Kepulauan, Jawa Tengah 20761",20761,7,10,Belum menikah,Profesional,UD Santoso Andriani,+62 (260) 755-6461,S1,Banjarmasin,sedang,2,1,3,0,0,20,3,361,3,1,2,1,468584676,4655380411.606243,10,8,Lauren Robertson
