debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,debtor_occupation,debtor_company,debtor_number,total_text,total_calls,total_visit,foreclosure,write_off,debtor_location,debtor_number_of_dependents,debtor_cars_count,debtor_motorcycle_count,debtor_house_count,debtor_education_level,monthly_income,debtor_personality,loan_amount,tenor,interest_rate,delay_history,credit_score,action_code,category_campaign,collector_name
4997356012221974,"Zulaikha Palastri, S.IP",laki-laki,"Kalimantan Tengah, 16-06-1962",61.0,"Gang Yos Sudarso No. 72
Bekasi, Sumatera Utara 54096",54096,15.0,16.0,Cerai mati,Pegawai Negeri,PD Namaga Mardhiyah,+62 (42) 642-2877,20.0,6.0,1.0,0.0,0.0,Surabaya,5.0,3.0,3.0,1.0,S1,579295601.0,sedang,5976179934.0,13.0,9.0,15.0,602.0,DISC,Call,Debbie Parker
5629465946651929,Hani Winarsih,laki-laki,"Jawa Tengah, 19-01-1990",33.0,"Gang BKR No. 59
Langsa, PB 91323",91323,4.0,2.0,Cerai hidup,Pegawai Negeri,CV Pudjiastuti,+62 (048) 237 5153,10.0,2.0,3.0,0.0,0.0,Samarinda,2.0,2.0,2.0,1.0,SMA,432512222.0,kalem,4970936084.0,8.0,8.0,8.0,578.0,OTHR,Digital,Zachary Ortiz
8530689977179487,"Almira Haryanti, S.IP",laki-laki,"Kalimantan Tengah, 10-12-1996",27.0,"Jalan Astana Anyar No. 6
Sibolga, Bengkulu 71340",71340,18.0,3.0,Cerai mati,Pegawai Negeri,CV Nainggolan Tbk,+62-0282-851-5489,5.0,6.0,1.0,0.0,0.0,Bandung,4.0,2.0,3.0,1.0,S1,635822987.0,sedang,6114623212.0,13.0,9.0,13.0,653.0,DISC,Call,Rachel Saunders
2885970561350135,Febi Halimah,laki-laki,"Sulawesi Utara, 16-09-1991",32.0,"Gg. Raya Setiabudhi No. 3
Tegal, Papua Barat 23929",23929,11.0,15.0,Menikah,Pegawai Negeri,PD Sudiati Salahudin,+62 (0393) 969-7091,10.0,8.0,2.0,0.0,0.0,Samarinda,2.0,2.0,1.0,1.0,SMA,417263314.0,kalem,4542553785.0,9.0,8.0,8.0,496.0,CBLT,Call,Zachary Ortiz
4170054236528353,Dr. Janet Sihombing,laki-laki,"Kalimantan Barat, 29-10-1972",51.0,"Jalan Waringin No. 4
Probolinggo, Maluku 89247",89247,19.0,4.0,Menikah,Buruh,Perum Adriansyah Tbk,+62 (064) 300-1234,5.0,2.0,1.0,1.0,0.0,Bekasi,4.0,2.0,3.0,1.0,S1,698851096.0,kalem,6329364009.0,10.0,9.0,11.0,600.0,MUPD,Call,Paul Carroll
9466602986544082,"Lega Yuniar, M.Pd",perempuan,"Bengkulu, 07-03-1992",31.0,"Jalan Cikutra Barat No. 89
Yogyakarta, Papua Barat 60742",60742,10.0,5.0,Belum menikah,Pegawai Swasta,CV Pratiwi (Persero) Tbk,+62 (073) 772-4247,0.0,0.0,0.0,0.0,0.0,Balikpapan,2.0,2.0,2.0,1.0,SMP,485683275.0,kalem,4596483114.0,8.0,8.0,6.0,538.0,WRPH,Digital,Lisa Harper
9127502413832659,"Irma Rajata, S.IP",perempuan,"Sulawesi Barat, 28-10-1979",44.0,"Gg. R.E Martadinata No. 048
Cirebon, KT 15141",15141,4.0,20.0,Cerai hidup,Pegawai Swasta,PT Nashiruddin (Persero) Tbk,+62 (31) 343 7874,10.0,6.0,4.0,1.0,1.0,Medan,1.0,1.0,1.0,1.0,SMA,333380562.0,kalem,3645401849.0,8.0,8.0,9.0,398.0,CBLT,Digital,Vincent Daniel
2005686480035024,Candra Suartini,perempuan,"DKI Jakarta, 28-09-1998",25.0,"Gang Raya Setiabudhi No. 901
Kotamobagu, KB 15785",15785,12.0,19.0,Cerai hidup,Pegawai Swasta,PT Sihotang Nurdiyanti (Persero) Tbk,+62 (11) 248 3527,0.0,2.0,0.0,0.0,0.0,Makassar,6.0,4.0,2.0,2.0,D3,672646973.0,sedang,6842956660.0,11.0,9.0,11.0,688.0,FDBK,Call,Alan Roach
9741858881886732,Hasna Hutagalung,laki-laki,"Jawa Barat, 18-01-1974",49.0,"Gang PHH. Mustofa No. 94
Pasuruan, KT 10357",10357,1.0,3.0,Cerai mati,Pegawai Swasta,PD Rajasa Tbk,+62 (047) 551 2298,5.0,4.0,2.0,0.0,0.0,Denpasar,3.0,2.0,2.0,1.0,SMA,601122865.0,sedang,5359060348.0,13.0,9.0,9.0,539.0,WRPH,Call,Amy Jackson
3709713561168494,"Farhunnisa Laksmiwati, M.TI.",laki-laki,"Sulawesi Utara, 02-04-1979",44.0,"Gang Sadang Serang No. 3
Semarang, SU 53657",53657,6.0,8.0,Cerai hidup,Profesional,PT Mustofa Mardhiyah,+62-570-531-0937,5.0,6.0,0.0,0.0,0.0,Batam,2.0,1.0,1.0,0.0,SMP,376271038.0,kalem,3494410195.0,6.0,8.0,8.0,481.0,ATPU,Digital,Teresa Lopez
1222797623124928,Fitria Fujiati,perempuan,"Kalimantan Utara, 19-06-1973",50.0,"Jalan Surapati No. 834
Palangkaraya, AC 15570",15570,10.0,3.0,Cerai mati,Pegawai Negeri,PT Iswahyudi Manullang,+62 (179) 472 8937,15.0,8.0,2.0,1.0,1.0,Samarinda,1.0,1.0,1.0,0.0,SMA,238899430.0,kalem,3840905905.0,7.0,8.0,8.0,523.0,CBLT,Digital,Sean Harper
6878188191623171,"dr. Cemani Mahendra, S.Pd",laki-laki,"Jawa Tengah, 21-02-1967",56.0,"Gang Ahmad Yani No. 9
Tanjungpinang, Sulawesi Tenggara 72633",72633,4.0,17.0,Cerai mati,Pengusaha,UD Wibowo Sihombing (Persero) Tbk,+62 (27) 901-2876,5.0,2.0,2.0,0.0,0.0,Medan,3.0,2.0,2.0,1.0,D3,393459392.0,kalem,5284967481.0,8.0,8.0,12.0,527.0,CBLT,Digital,Bradley Sheppard
1259451234484758,"Putu Kuswandari, S.E.",laki-laki,"Sulawesi Tenggara, 21-03-1975",48.0,"Jalan Medokan Ayu No. 9
Banjarbaru, NT 01006",1006,17.0,8.0,Cerai mati,Buruh,PT Mandasari,+62 (440) 354-0387,5.0,0.0,0.0,0.0,0.0,Batam,3.0,2.0,2.0,1.0,D3,577603726.0,sedang,5309678851.0,12.0,9.0,12.0,596.0,INCO,Call,Jordan Reid
5276533934551754,Jefri Hariyah,laki-laki,"Kalimantan Tengah, 15-12-1982",41.0,"Jalan S. Parman No. 64
Batam, YO 17866",17866,18.0,16.0,Belum menikah,Pegawai Negeri,CV Lestari Hidayat,+62-0212-455-6307,10.0,8.0,5.0,1.0,1.0,Yogyakarta,3.0,2.0,1.0,0.0,SMP,467060516.0,kalem,2583297156.0,11.0,8.0,3.0,539.0,DISP,Digital,Daniel Berry
2803387687489607,Melinda Pratama,laki-laki,"DI Yogyakarta, 28-03-1962",61.0,"Gg. Kebonjati No. 774
Binjai, KB 48611",48611,9.0,1.0,Cerai hidup,Profesional,UD Nuraini Irawan,+62 (013) 156-4268,0.0,4.0,2.0,1.0,0.0,Pekanbaru,4.0,3.0,2.0,1.0,D3,610284971.0,sedang,5432392151.0,9.0,8.0,9.0,521.0,OTHR,Digital,Richard Santiago
5186563656879506,"Hj. Uli Marbun, S.H.",laki-laki,"Riau, 20-06-1964",59.0,"Gg. Veteran No. 74
Lhokseumawe, KT 38231",38231,5.0,19.0,Menikah,Pegawai Swasta,PT Siregar Napitupulu (Persero) Tbk,+62 (051) 547 1214,20.0,2.0,3.0,1.0,0.0,Depok,4.0,3.0,3.0,1.0,S1,636196817.0,kalem,6161801676.0,10.0,9.0,11.0,644.0,MUPD,Call,Kimberly Warner
7912840166632397,"Yuliana Wijaya, S.H.",perempuan,"Papua Barat, 15-02-1992",31.0,"Gg. Jamika No. 4
Pariaman, Gorontalo 50333",50333,3.0,3.0,Menikah,Pegawai Negeri,CV Kusmawati,+62 (025) 300 1969,0.0,6.0,4.0,0.0,0.0,Malang,3.0,2.0,2.0,1.0,D3,696613219.0,sedang,5679979922.0,10.0,9.0,7.0,659.0,WRPH,Call,Timothy Reyes
6194456745309782,R. Jelita Maryati,perempuan,"Sumatera Selatan, 28-11-1993",30.0,"Gg. Astana Anyar No. 8
Balikpapan, Sumatera Barat 20359",20359,8.0,14.0,Menikah,Buruh,UD Anggriawan,+62 (17) 780-3397,0.0,2.0,5.0,1.0,1.0,Malang,4.0,4.0,2.0,1.0,S1,651891323.0,sedang,5463319406.0,13.0,9.0,12.0,721.0,WRPH,Call,Sydney Nelson
6966268706085880,"KH. Ibrahim Riyanti, S.IP",perempuan,"DI Yogyakarta, 13-03-1984",39.0,"Jl. Erlangga No. 85
Banjar, JI 51419",51419,5.0,9.0,Belum menikah,Pegawai Negeri,UD Pradipta (Persero) Tbk,+62 (052) 386 3000,15.0,4.0,1.0,0.0,0.0,Tangerang,2.0,1.0,2.0,1.0,SMP,422529789.0,kalem,3611875398.0,10.0,9.0,7.0,419.0,ATPU,Digital,James Ochoa
7795672639410247,Dr. Eja Hardiansyah,perempuan,"Jawa Barat, 16-10-1994",29.0,"Jl. Bangka Raya No. 0
Kota Administrasi Jakarta Barat, Aceh 57145",57145,10.0,2.0,Menikah,Pegawai Swasta,PT Kuswandari Najmudin,+62-564-418-8102,20.0,2.0,0.0,0.0,0.0,Yogyakarta,3.0,2.0,2.0,1.0,SMA,593798878.0,kalem,5530275506.0,11.0,9.0,11.0,490.0,PTPR,Call,William Vang
6552995880705123,Bagas Kuswandari,laki-laki,"Papua Barat, 22-08-1969",54.0,"Gang Jend. A. Yani No. 34
Kota Administrasi Jakarta Utara, SS 94768",94768,5.0,3.0,Menikah,Buruh,PT Susanti,+62-0630-494-5651,5.0,4.0,4.0,1.0,0.0,Banjarmasin,3.0,2.0,1.0,1.0,SMA,633167109.0,kalem,4567988638.0,10.0,9.0,6.0,554.0,INCO,Digital,Brian Mcdonald
4662390812346207,Raina Hidayanto,perempuan,"Jawa Barat, 25-10-1980",43.0,"Jl. Tubagus Ismail No. 69
Prabumulih, Maluku Utara 00503",503,4.0,10.0,Menikah,Buruh,CV Samosir (Persero) Tbk,+62 (82) 807-6816,5.0,4.0,1.0,1.0,1.0,Bekasi,5.0,2.0,3.0,1.0,S1,781050487.0,sedang,8408718173.0,12.0,9.0,10.0,716.0,MUPD,Call,William Barr
5507367179872309,Ratih Anggriawan,perempuan,"Papua Barat, 04-09-1966",57.0,"Jl. Ciumbuleuit No. 9
Magelang, SU 03378",3378,1.0,4.0,Belum menikah,Pegawai Negeri,CV Hartati Narpati,+62 (574) 392-3049,15.0,0.0,0.0,0.0,0.0,Bekasi,4.0,2.0,2.0,1.0,D3,440110390.0,sedang,6730566840.0,6.0,8.0,10.0,547.0,PTPR,Call,Amy Frye
5718179612720386,Prasetya Hardiansyah,laki-laki,"Sumatera Barat, 23-10-1993",30.0,"Jalan Dipatiukur No. 9
Sibolga, Maluku Utara 18045",18045,7.0,16.0,Cerai hidup,Pegawai Negeri,CV Wibisono Tbk,+62 (035) 519 3454,10.0,0.0,0.0,0.0,0.0,Malang,5.0,3.0,3.0,2.0,S2,650354873.0,sedang,6162023433.0,15.0,9.0,14.0,752.0,PTPY,Call,Joshua Little
9795890559618662,"Drs. Maryanto Permata, M.TI.",laki-laki,"Kalimantan Tengah, 21-04-1967",56.0,"Jl. Peta No. 696
Payakumbuh, Gorontalo 65325",65325,16.0,1.0,Menikah,Pegawai Negeri,PT Salahudin,+62 (088) 589 6534,0.0,8.0,2.0,0.0,0.0,Padang,5.0,4.0,3.0,2.0,S1,620803019.0,sedang,7487678902.0,13.0,9.0,14.0,740.0,WUPD,Call,Gina Bailey
6641143009777458,Febi Mandasari,perempuan,"Lampung, 15-02-1999",24.0,"Jalan Sukajadi No. 69
Padang, KT 70129",70129,3.0,13.0,Cerai hidup,Buruh,UD Hidayat,+62 (0247) 858 1642,10.0,0.0,0.0,0.0,0.0,Denpasar,3.0,2.0,2.0,1.0,D3,679246414.0,kalem,5234452106.0,12.0,9.0,7.0,659.0,WRPH,Digital,Heather Guerra
5907966522504425,"Lanjar Rahmawati, S.IP",perempuan,"DI Yogyakarta, 31-01-1980",43.0,"Gang Cikutra Barat No. 26
Kotamobagu, GO 57205",57205,15.0,12.0,Cerai mati,Pegawai Negeri,Perum Suartini,+62 (452) 610 9557,0.0,4.0,5.0,0.0,0.0,Depok,4.0,3.0,2.0,1.0,S1,566456779.0,sedang,5031600845.0,12.0,9.0,12.0,607.0,DISP,Call,Christine Boyd
7308517294095856,H. Halim Najmudin,laki-laki,"DKI Jakarta, 05-11-1963",60.0,"Gang Sadang Serang No. 94
Denpasar, Aceh 54261",54261,16.0,1.0,Belum menikah,Pegawai Negeri,PT Putra Tbk,+62 (0111) 810 0004,20.0,4.0,5.0,1.0,0.0,Tangerang,2.0,3.0,2.0,1.0,D3,470557913.0,sedang,5803622019.0,13.0,9.0,12.0,572.0,INCO,Call,Tyler Wilson
4007393143362039,"Hj. Uchita Agustina, S.H.",perempuan,"Sulawesi Tengah, 21-07-1970",53.0,"Gg. R.E Martadinata No. 50
Gorontalo, KU 53057",53057,19.0,16.0,Menikah,Buruh,PD Setiawan,+62-0994-601-3263,15.0,6.0,4.0,1.0,0.0,Depok,3.0,1.0,2.0,0.0,SMA,490920285.0,kalem,5759341886.0,6.0,8.0,8.0,508.0,PTPR,Digital,Jason Vega
7641500865426307,Galar Setiawan,laki-laki,"Papua Barat, 24-04-1987",36.0,"Jalan Asia Afrika No. 6
Lhokseumawe, Lampung 37368",37368,15.0,10.0,Cerai mati,Profesional,CV Lailasari Andriani (Persero) Tbk,+62-0266-570-9413,10.0,4.0,2.0,1.0,1.0,Tangerang,5.0,3.0,3.0,2.0,S1,591842982.0,sedang,6673011835.0,15.0,9.0,15.0,667.0,MUPD,Call,William Rivera III
3468358142124818,Cawisono Rahimah,laki-laki,"Papua Barat, 26-06-1969",54.0,"Jl. Pelajar Pejuang No. 72
Tanjungbalai, Bengkulu 75171",75171,11.0,4.0,Menikah,Profesional,PD Utami Nuraini,+62-083-686-7409,5.0,4.0,0.0,0.0,0.0,Banjarmasin,2.0,2.0,2.0,1.0,SMA,493800435.0,kalem,5031434831.0,8.0,8.0,7.0,535.0,ATPU,Digital,Brian Mcdonald
6609784193058141,Laras Mayasari,laki-laki,"Sulawesi Tenggara, 29-05-1995",28.0,"Jl. Kutai No. 88
Tebingtinggi, NB 81405",81405,9.0,10.0,Cerai mati,Pegawai Negeri,UD Tamba Tbk,+62 (029) 834 9865,5.0,2.0,3.0,0.0,0.0,Makassar,3.0,2.0,1.0,1.0,SMA,470517847.0,kalem,4389390255.0,11.0,8.0,11.0,470.0,PTPR,Digital,Todd Rollins
4331810405916024,Kayun Pranowo,laki-laki,"Kalimantan Barat, 05-11-1966",57.0,"Jl. Wonoayu No. 670
Madiun, Lampung 22019",22019,14.0,14.0,Cerai hidup,Pegawai Negeri,Perum Sihotang Tbk,+62-0490-448-1073,20.0,4.0,4.0,1.0,0.0,Depok,3.0,1.0,2.0,1.0,SMA,488410773.0,sedang,3914951246.0,9.0,8.0,8.0,632.0,PTPR,Call,Brittany Horton
6726764152536972,"Olivia Haryanto, S.E.I",laki-laki,"Jawa Timur, 11-06-1993",30.0,"Gg. Kebonjati No. 30
Sibolga, KI 13521",13521,14.0,14.0,Cerai mati,Profesional,PD Utama Santoso Tbk,+62-0463-784-5781,5.0,2.0,2.0,0.0,0.0,Semarang,2.0,1.0,2.0,1.0,SMA,546408291.0,kalem,4064208350.0,10.0,9.0,8.0,525.0,PTPR,Digital,David Riddle
1637982029292589,"Hasim Hakim, S.H.",perempuan,"DI Yogyakarta, 16-07-1994",29.0,"Jalan Cikapayang No. 749
Bengkulu, Bali 12321",12321,4.0,5.0,Belum menikah,Pengusaha,PD Permata Suwarno,+62-007-060-8635,20.0,0.0,0.0,0.0,0.0,Balikpapan,3.0,2.0,1.0,1.0,SMA,451527482.0,kalem,3442407225.0,11.0,9.0,8.0,504.0,DISP,Call,Lisa Harper
9006185887328498,"Nova Wibowo, S.H.",laki-laki,"Jambi, 20-04-1973",50.0,"Jalan Dipatiukur No. 04
Cimahi, Kalimantan Barat 83741",83741,8.0,19.0,Menikah,Pegawai Swasta,PD Natsir Iswahyudi (Persero) Tbk,+62 (41) 622-9599,5.0,0.0,0.0,0.0,0.0,Bandung,5.0,3.0,2.0,1.0,D3,553622355.0,sedang,6193701109.0,10.0,9.0,10.0,650.0,MUPD,Call,Rachel Saunders
6770533582682464,Ina Purnawati,perempuan,"Riau, 10-03-1976",47.0,"Gg. Indragiri No. 2
Mojokerto, LA 50137",50137,9.0,10.0,Cerai mati,Buruh,CV Nababan Utami Tbk,+62 (0247) 269-5173,15.0,10.0,4.0,0.0,0.0,Medan,4.0,2.0,2.0,1.0,D3,456430805.0,sedang,4982618853.0,10.0,9.0,10.0,574.0,PTPR,Digital,Brenda Campbell
8563636519490137,Ir. Mitra Andriani,laki-laki,"Sulawesi Barat, 20-08-1972",51.0,"Gg. Jend. A. Yani No. 109
Tanjungpinang, NT 42024",42024,12.0,8.0,Cerai hidup,Buruh,PD Prastuti Tbk,+62-58-266-0715,5.0,6.0,0.0,0.0,0.0,Palembang,3.0,2.0,2.0,1.0,D3,565542021.0,kalem,4932062786.0,11.0,9.0,9.0,589.0,DISC,Call,Kevin Rice
8152616408951822,Galuh Damanik,perempuan,"Lampung, 06-07-1985",38.0,"Gg. Lembong No. 9
Pematangsiantar, Riau 33686",33686,9.0,10.0,Cerai hidup,Profesional,UD Nugroho Hutasoit,+62 (0146) 853-1388,5.0,10.0,1.0,1.0,1.0,Banjarmasin,4.0,3.0,2.0,1.0,D3,709698128.0,sedang,7343974289.0,13.0,9.0,10.0,659.0,MUPD,Call,Elizabeth Sullivan
1152852448528256,Cecep Haryanti,perempuan,"Sumatera Utara, 16-02-1974",49.0,"Jl. Gegerkalong Hilir No. 24
Kota Administrasi Jakarta Utara, Kepulauan Riau 29528",29528,8.0,20.0,Menikah,Profesional,CV Fujiati Prayoga (Persero) Tbk,+62 (28) 689 1467,10.0,8.0,2.0,0.0,0.0,Bandung,5.0,3.0,3.0,1.0,S1,803445093.0,sedang,7765816421.0,16.0,9.0,15.0,723.0,FDBK,Call,Eric Chan
6249275583236229,Bakijan Kuswoyo,laki-laki,"Nusa Tenggara Timur, 09-08-1978",45.0,"Gg. Sukajadi No. 13
Samarinda, MU 97185",97185,19.0,9.0,Menikah,Pegawai Swasta,CV Prasetyo (Persero) Tbk,+62 (025) 187-7450,20.0,0.0,0.0,0.0,0.0,Denpasar,2.0,2.0,2.0,1.0,D3,516443451.0,sedang,4929379005.0,11.0,9.0,10.0,660.0,PTPR,Digital,Steven Ryan
8966919035097019,Tugiman Melani,perempuan,"Jawa Barat, 16-03-1972",51.0,"Gg. R.E Martadinata No. 9
Makassar, Sumatera Barat 11089",11089,1.0,4.0,Menikah,Pegawai Negeri,Perum Rahayu (Persero) Tbk,+62 (0960) 775 1747,0.0,2.0,3.0,1.0,0.0,Denpasar,3.0,2.0,3.0,1.0,D3,621058609.0,sedang,6038706919.0,11.0,9.0,10.0,669.0,WRPH,Call,Rachel Smith
8317548350621181,Vega Tampubolon,laki-laki,"Sulawesi Tenggara, 02-02-1977",46.0,"Gang Sadang Serang No. 8
Banda Aceh, Kalimantan Barat 45541",45541,6.0,19.0,Menikah,Pegawai Swasta,PT Waluyo Pradipta (Persero) Tbk,+62 (0668) 569 0916,10.0,0.0,0.0,0.0,0.0,Depok,3.0,3.0,2.0,1.0,D3,492502466.0,sedang,5572589294.0,13.0,9.0,12.0,641.0,PTPR,Call,Brittany Horton
3010825127759739,"dr. Marwata Fujiati, M.Ak",perempuan,"DI Yogyakarta, 24-08-1984",39.0,"Gg. Asia Afrika No. 85
Ternate, LA 05576",5576,14.0,12.0,Cerai hidup,Pegawai Swasta,PT Nurdiyanti Tbk,+62 (891) 322-6531,0.0,6.0,5.0,0.0,0.0,Surabaya,2.0,1.0,1.0,1.0,SMA,461033972.0,kalem,4782868103.0,6.0,8.0,7.0,476.0,OTHR,Digital,Jacob Ryan
7278137720521179,"Zaenab Sirait, S.Psi",perempuan,"Kepulauan Bangka Belitung, 03-10-1979",44.0,"Gg. Laswi No. 945
Padang, KI 23840",23840,5.0,15.0,Menikah,Buruh,CV Prasetyo Tbk,+62-650-869-6386,5.0,4.0,3.0,0.0,0.0,Surabaya,3.0,1.0,1.0,0.0,SMA,349453672.0,kalem,1682078463.0,8.0,8.0,7.0,531.0,ATPU,Digital,Jessica Chang
2283800269470968,Daliman Sitorus,laki-laki,"Bengkulu, 22-05-1990",33.0,"Jalan Otto Iskandardinata No. 5
Pangkalpinang, Jawa Tengah 06388",6388,15.0,11.0,Cerai mati,Pegawai Negeri,CV Mandasari Kusumo,+62 (0966) 010-4624,20.0,2.0,4.0,0.0,0.0,Pekanbaru,5.0,3.0,3.0,2.0,S1,654469271.0,sedang,7510801059.0,13.0,9.0,14.0,694.0,DISC,Call,Richard Santiago
7030372727410815,Cemplunk Prasasta,laki-laki,"Gorontalo, 01-08-1990",33.0,"Jalan S. Parman No. 057
Mojokerto, AC 92105",92105,12.0,19.0,Belum menikah,Buruh,CV Prabowo Nashiruddin (Persero) Tbk,+62 (0076) 695 3403,0.0,2.0,3.0,1.0,0.0,Tangerang,4.0,3.0,3.0,1.0,D3,547867998.0,sedang,7404575620.0,10.0,9.0,12.0,673.0,DISC,Call,Tyler Wilson
3962675153784430,Tgk. Aurora Irawan,laki-laki,"Sulawesi Barat, 10-03-1983",40.0,"Gg. Joyoboyo No. 642
Bontang, Papua 93253",93253,15.0,4.0,Cerai hidup,Profesional,UD Nuraini Nuraini (Persero) Tbk,+62 (075) 592 4928,10.0,0.0,0.0,0.0,0.0,Palembang,2.0,2.0,1.0,0.0,SMP,233940952.0,kalem,3036617463.0,5.0,8.0,7.0,501.0,DISP,Digital,Kevin Rice
6101073092105284,Amelia Rajata,laki-laki,"Banten, 09-02-1985",38.0,"Jl. Monginsidi No. 0
Mataram, DKI Jakarta 34962",34962,1.0,12.0,Menikah,Pegawai Swasta,PT Permadi Wijayanti (Persero) Tbk,+62 (0596) 711 1892,5.0,10.0,3.0,0.0,0.0,Denpasar,2.0,0.0,1.0,1.0,SMP,422018080.0,kalem,4222067896.0,9.0,8.0,5.0,487.0,CBLT,Digital,Matthew Mullins
4665700829699275,Lintang Lailasari,perempuan,"Sulawesi Tengah, 14-08-1970",53.0,"Jalan Peta No. 7
Depok, Sumatera Utara 68825",68825,11.0,13.0,Cerai hidup,Profesional,UD Prasetyo,+62-92-895-4235,10.0,0.0,0.0,0.0,0.0,Medan,1.0,1.0,1.0,0.0,SD,316545485.0,kalem,2953375898.0,6.0,8.0,5.0,315.0,LMSG,Digital,Vincent Daniel
7917329307839912,Febi Yuliarti,laki-laki,"Gorontalo, 07-06-1961",62.0,"Jalan Otto Iskandardinata No. 3
Bitung, DKI Jakarta 39604",39604,20.0,2.0,Belum menikah,Pengusaha,CV Simanjuntak (Persero) Tbk,+62 (293) 765-5477,0.0,4.0,2.0,0.0,0.0,Medan,5.0,2.0,3.0,1.0,D3,604996361.0,sedang,7302715175.0,11.0,9.0,11.0,682.0,DISC,Call,Matthew Sullivan
7766325146695624,Zalindra Mandala,perempuan,"Jawa Barat, 30-07-1993",30.0,"Jalan Abdul Muis No. 071
Padang, Nusa Tenggara Barat 31096",31096,18.0,6.0,Menikah,Pegawai Negeri,PD Astuti,+62 (0742) 460 4220,20.0,6.0,0.0,0.0,0.0,Padang,1.0,1.0,1.0,0.0,SMP,388095811.0,kalem,4085012115.0,7.0,8.0,2.0,537.0,OTHR,Digital,Steven Alvarado
5993574780398543,Kamal Salahudin,laki-laki,"Sulawesi Barat, 19-03-1972",51.0,"Gang Rawamangun No. 87
Denpasar, PB 94419",94419,5.0,16.0,Cerai hidup,Pegawai Swasta,UD Hutasoit (Persero) Tbk,+62 (0222) 155-8005,15.0,0.0,0.0,0.0,0.0,Pekanbaru,3.0,2.0,2.0,1.0,D3,458836071.0,kalem,4181939792.0,10.0,9.0,12.0,536.0,WRPH,Digital,Renee Hamilton
3409564848194667,"T. Luhung Gunawan, M.TI.",perempuan,"Sulawesi Tenggara, 03-12-1969",54.0,"Jl. Pacuan Kuda No. 953
Purwokerto, Kalimantan Utara 85930",85930,3.0,18.0,Menikah,Pegawai Swasta,PD Rajata Tbk,+62 (0511) 358 6221,0.0,4.0,0.0,0.0,0.0,Batam,4.0,2.0,2.0,1.0,S1,623969093.0,sedang,5307546305.0,13.0,9.0,10.0,629.0,PTPR,Call,Maxwell Martinez
3187386489768919,Syahrini Saputra,laki-laki,"Banten, 15-02-1984",39.0,"Jl. Kapten Muslihat No. 492
Ambon, Jawa Tengah 67798",67798,14.0,3.0,Menikah,Buruh,PT Winarsih Tbk,+62 (198) 457-2692,20.0,10.0,3.0,0.0,0.0,Pekanbaru,3.0,2.0,3.0,1.0,S1,740433196.0,sedang,6367622975.0,13.0,9.0,14.0,707.0,INCO,Call,Richard Santiago
3171023159401354,Kemal Puspasari,laki-laki,"Gorontalo, 17-12-1995",28.0,"Jl. Dipenogoro No. 7
Jayapura, Jawa Timur 47941",47941,3.0,11.0,Belum menikah,Pegawai Negeri,Perum Narpati Purnawati,+62 (0032) 367-9533,10.0,2.0,5.0,0.0,0.0,Batam,3.0,3.0,3.0,1.0,S1,594478854.0,sedang,4477577672.0,11.0,9.0,11.0,598.0,WRPH,Digital,Erin Harris
3616968439571063,"Ir. Puput Firgantoro, S.Pt",laki-laki,"Maluku Utara, 06-02-1973",50.0,"Jl. Tebet Barat Dalam No. 555
Tanjungbalai, Banten 45833",45833,13.0,10.0,Menikah,Pegawai Swasta,PD Kusumo,+62 (84) 463-1296,5.0,0.0,0.0,0.0,0.0,Bogor,3.0,1.0,1.0,1.0,SMA,407175842.0,kalem,5351529601.0,7.0,8.0,8.0,507.0,ATPU,Digital,Joshua Arias
5409966117927915,Ajeng Maryati,laki-laki,"Kalimantan Tengah, 29-04-1963",60.0,"Gg. Sadang Serang No. 849
Meulaboh, GO 92671",92671,3.0,8.0,Cerai hidup,Buruh,PT Winarno Tbk,+62 (0053) 541-6281,5.0,0.0,0.0,0.0,0.0,Makassar,5.0,3.0,3.0,1.0,S1,695917682.0,sedang,6496834176.0,16.0,9.0,16.0,758.0,HUPD,Call,Charles Ferrell
1422561392850690,drg. Heryanto Putra,laki-laki,"Jawa Tengah, 20-02-1964",59.0,"Jl. Jend. Sudirman No. 6
Tangerang, PB 37897",37897,19.0,17.0,Cerai hidup,Pengusaha,CV Utami Uyainah (Persero) Tbk,+62 (047) 298-6599,0.0,4.0,2.0,0.0,0.0,Denpasar,4.0,2.0,1.0,1.0,SMA,332361626.0,kalem,4667370120.0,9.0,9.0,7.0,484.0,PTPR,Digital,Sierra Richards
4130844135954922,"dr. Ani Hartati, M.Farm",perempuan,"Sulawesi Barat, 07-09-1961",62.0,"Jl. Abdul Muis No. 369
Tebingtinggi, Riau 47693",47693,1.0,8.0,Menikah,Profesional,UD Anggriawan Uwais,+62-088-970-2227,20.0,6.0,5.0,0.0,0.0,Semarang,5.0,2.0,3.0,1.0,S1,779356961.0,sedang,7508284049.0,13.0,9.0,13.0,698.0,HUPD,Call,Dr. Lisa Armstrong
