debtor_nik,debtor_name,debtor_gender,debtor_birth_place,debtor_age,debtor_address,debtor_zip,debtor_rt,debtor_rw,debtor_marital_status,num_of_dependents,debtor_education_level,debtor_occupation,debtor_company,debtor_number,monthly_income,monthly_expense,loan_type,debtor_tenor,loan_amount,payment_history_jan,payment_history_feb,payment_history_mar,payment_history_apr,payment_history_may,payment_history_jun,payment_history_jul,payment_history_aug,payment_history_sep,payment_history_oct,payment_history_nov,payment_history_dec,debtor_aging,transaction_frequency,remaining_loan,billing_frequency,billing_type,debtor_response,consumerism_level,debtor_mode,collector_type,collector_reputation,collector_fee,transportation_type,distance,travel_frequency,transportation_cost,remedial_score,remedial_label
7323101920613591,Hj. Salimah Prastuti,perempuan,"Sulawesi Tenggara, 25-11-1965",56,"Gg. Surapati No. 768
Salatiga, Sulawesi Selatan 14338",14338,10,15,Belum Menikah,0,S3,Pengusaha,UD Sudiati (Persero) Tbk,+62 (82) 768-8531,7943924,3177570,Kartu Kredit,17,82053696,0,0,0,0,1,2,3,3,3,2,3,3,DPK,9,39156510,1,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Cukup,8098220,Mobil,198,2,318947,722,Remedial
3027271082767759,Bambang Hidayanto,perempuan,"Aceh, 02-05-1961",42,"Jalan Ciwastra No. 428
Ternate, Jawa Tengah 49561",49561,9,9,Menikah,3,S1,Pegawai Negeri,UD Sihombing,+62-0591-068-7558,5878612,4115028,Pinjaman Pribadi,15,26586690,0,1,2,3,3,4,3,3,4,5,5,6,Diragukan,6,16005186,2,Hukum,Positif,Rendah,Membayar utang,Penagihan hukum,Sangat Baik,7265642,Motor,166,2,308543,555,No Remedial
9716943747651432,Oni Puspasari,perempuan,"Sumatera Selatan, 30-05-1973",50,"Jalan Pasirkoja No. 91
Kota Administrasi Jakarta Barat, Nusa Tenggara Timur 26524",26524,16,6,Belum Menikah,0,S2,Professional,PT Maryadi Puspita (Persero) Tbk,+62-37-112-2715,7009188,2803675,Pinjaman Pribadi,19,80306274,1,1,2,2,2,3,4,4,5,5,6,7,Macet,5,59278709,2,Hukum,Negatif,Rendah,Kabur,Penagihan hukum,Baik,6644813,Mobil,198,2,277406,444,No Remedial
1641375584995938,Kartika Budiyanto,laki-laki,"Sulawesi Tenggara, 05-08-1980",28,"Jl. PHH. Mustofa No. 6
Bau-Bau, Jawa Tengah 92886",92886,6,2,Menikah,3,SMA,Pegawai Swasta,UD Pudjiastuti,+62-764-044-1169,4270382,2989267,Pinjaman Bisnis,16,20566400,0,1,2,1,2,2,3,4,5,6,6,5,Diragukan,7,11598595,2,Hukum,Positif,Rendah,Membayar utang,Penagihan hukum,Sangat Baik,7458135,Mobil,210,2,314511,500,No Remedial
5919241477931175,Gabriella Hardiansyah,perempuan,"Sulawesi Tenggara, 23-08-1998",32,"Gang Rawamangun No. 7
Sorong, GO 43586",43586,17,5,Menikah,3,D3,Pegawai Negeri,PD Waluyo (Persero) Tbk,+62 (005) 215-0506,5145351,3601746,Pinjaman Pribadi,17,26373154,1,0,1,2,1,2,2,1,1,2,3,4,Kurang Lancar,8,14024314,2,Wakil,Positif,Rendah,Membayar utang,Penagihan utang,Sangat Baik,7794941,Motor,217,2,340294,666,No Remedial
8973131645610310,Novi Thamrin,laki-laki,"Papua Barat, 21-06-1995",40,"Jalan Rawamangun No. 623
Payakumbuh, Jawa Tengah 85749",85749,12,12,Menikah,3,S1,Pegawai Swasta,PD Budiman Tbk,+62 (081) 432-7480,4187335,2931134,Pinjaman Pribadi,16,20200224,0,0,1,2,2,3,4,5,6,7,6,7,Macet,5,13919219,1,Hukum,Negatif,Rendah,Kabur,Penagihan hukum,Sangat Baik,6836010,Mobil,215,2,314247,333,No Remedial
3019502065737492,"Darmaji Wasita, M.Ak",laki-laki,"Aceh, 27-09-1986",34,"Jl. BKR No. 7
Sukabumi, Sulawesi Tengah 51919",51919,6,13,Menikah,3,S1,Pegawai Negeri,UD Mustofa Wastuti,+62 (218) 514-2255,4917893,3442525,Kartu Kredit,17,25398748,1,1,1,0,1,0,1,1,2,2,3,3,DPK,9,12120436,2,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Sangat Buruk,7744780,Mobil,214,2,236320,500,No Remedial
2259040397200923,R.A. Tami Haryanto,laki-laki,"Sulawesi Barat, 12-04-1960",35,"Jl. Kendalsari No. 04
Banjar, Jambi 72889",72889,2,12,Cerai Hidup,3,D3,Pegawai Negeri,PD Tarihoran (Persero) Tbk,+62 (45) 122-9639,5857228,4100060,Kartu Kredit,19,33808809,1,1,1,0,0,0,0,0,0,0,0,0,Lancar,12,0,2,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,6882662,Motor,189,2,239089,388,No Remedial
9708262515799850,Harsana Natsir,laki-laki,"Jawa Tengah, 09-01-1975",46,"Gg. Siliwangi No. 2
Semarang, JT 83639",83639,11,17,Menikah,3,S2,Professional,PD Anggraini Nasyidah,+62 (83) 791 9073,6906061,4834243,Pinjaman Pribadi,20,41644580,0,0,0,1,2,2,2,1,0,0,1,1,DPK,11,18854582,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Cukup,7347008,Mobil,204,2,298340,777,Remedial
7715774637846967,KH. Gada Siregar,perempuan,"Aceh, 06-06-1980",34,"Gg. Gedebage Selatan No. 9
Magelang, Sulawesi Barat 27225",27225,13,3,Belum Menikah,0,S1,Pegawai Negeri,CV Laksmiwati Napitupulu,+62 (936) 970 3080,4963469,1985388,Pinjaman Pribadi,19,56867874,0,1,1,0,0,0,0,0,0,1,0,0,Lancar,12,0,3,Telepon,Positif,Sedang,Membayar utang,Komunikasi,Sangat Baik,7927899,Mobil,203,2,339905,611,No Remedial
2613212877655518,Halim Hartati,laki-laki,"Sulawesi Barat, 08-08-1974",38,"Jl. Sukabumi No. 6
Makassar, GO 39934",39934,3,3,Belum Menikah,0,S1,Pegawai Swasta,PD Salahudin Nuraini,+62 (034) 831-4759,5022014,2008806,Pinjaman Bisnis,19,57442434,0,0,1,0,0,0,0,0,0,1,0,0,Lancar,12,0,2,Telepon,Positif,Sedang,Membayar utang,Komunikasi,Baik,6984730,Mobil,214,2,294566,555,No Remedial
4276257182917987,Harsanto Mustofa,laki-laki,"Kalimantan Timur, 12-12-1961",42,"Jl. Astana Anyar No. 21
Subulussalam, Maluku 93014",93014,17,16,Menikah,3,D3,Pegawai Negeri,PT Widiastuti Hartati,+62 (096) 582 5107,4413872,3089710,Pinjaman Pribadi,19,25285504,0,0,0,1,0,1,1,2,2,3,4,4,Kurang Lancar,8,14692208,2,Wakil,Positif,Rendah,Membayar utang,Penagihan utang,Cukup,7347967,Motor,194,2,340048,666,No Remedial
9786271819802996,Vanya Napitupulu,perempuan,"Sumatera Barat, 20-05-1995",51,"Jl. Kutai No. 14
Bontang, Jambi 12813",12813,14,3,Menikah,3,S2,Professional,PD Suartini Dongoran Tbk,+62 (21) 475 0600,5855096,4098567,Kartu Kredit,18,32017752,0,0,0,0,0,0,0,1,1,2,3,3,DPK,9,16208991,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,7972712,Mobil,165,2,315874,500,No Remedial
8890963273816987,Daruna Gunawan,perempuan,"Bengkulu, 17-02-1964",39,"Gang Bangka Raya No. 97
Probolinggo, KR 31389",31389,3,12,Cerai Mati,0,S1,Pegawai Negeri,UD Kuswoyo Rahayu (Persero) Tbk,+62 (041) 789-9542,6520367,2608147,Kartu Kredit,14,55464388,1,0,0,0,0,1,0,0,1,1,1,0,Lancar,12,0,2,Telepon,Positif,Sedang,Membayar utang,Komunikasi,Baik,7413323,Mobil,158,2,310863,444,No Remedial
3664959325388796,"Dt. Legawa Widodo, M.TI.",laki-laki,"Gorontalo, 28-11-1996",46,"Jl. Joyoboyo No. 84
Kupang, KU 17664",17664,16,17,Menikah,3,S2,Professional,UD Budiman,+62 (429) 456-9043,7074830,4952381,Pinjaman Bisnis,20,42590940,1,0,0,0,0,1,0,1,0,0,0,1,DPK,11,19244001,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,7627963,Motor,210,2,327113,666,No Remedial
7417566436734320,Artanto Hutagalung,laki-laki,"DKI Jakarta, 16-04-1978",36,"Jl. Lembong No. 42
Jambi, KU 67759",67759,19,14,Belum Menikah,0,S1,Pegawai Swasta,CV Hardiansyah Siregar,+62 (082) 668 5515,4772709,1909084,Pinjaman Bisnis,18,51717636,0,0,1,2,1,0,0,1,0,0,0,0,Lancar,12,0,2,Telepon,Positif,Sedang,Membayar utang,Komunikasi,Cukup,6862541,Motor,206,2,221758,555,No Remedial
3810095002745147,Marwata Handayani,laki-laki,"Sumatera Utara, 27-06-1986",37,"Jalan Sukajadi No. 06
Blitar, Sulawesi Selatan 48104",48104,18,5,Belum Menikah,0,S1,Pegawai Swasta,CV Hakim,+62-024-658-0410,5184135,2073654,Kartu Kredit,17,53547518,0,0,1,2,2,2,3,4,4,3,3,4,Kurang Lancar,8,28663670,2,Wakil,Positif,Rendah,Membayar utang,Penagihan utang,Baik,7545394,Mobil,185,2,295209,611,No Remedial
1858562092045025,"Elon Prasetyo, S.I.Kom",laki-laki,"Nusa Tenggara Barat, 28-10-1967",30,"Gang Tebet Barat Dalam No. 303
Banda Aceh, Jawa Tengah 96560",96560,10,11,Belum Menikah,0,S1,Pegawai Negeri,CV Suryatmi,+62 (088) 294-1057,4324802,1729921,Pinjaman Bisnis,19,49467640,0,0,1,0,0,0,0,1,0,1,1,2,DPK,10,23518830,1,Surat,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,7146315,Mobil,207,2,279411,888,Remedial
3507614645980766,Paiman Irawan,perempuan,"Maluku Utara, 24-01-1998",29,"Gg. M.H Thamrin No. 8
Metro, DI Yogyakarta 37534",37534,16,19,Menikah,3,SMA,Pegawai Swasta,UD Yolanda,+62 (034) 389-2483,3754758,2628331,Pinjaman Pribadi,18,20377566,0,0,0,0,0,1,1,0,1,1,0,0,Lancar,12,0,2,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,7629198,Mobil,177,2,272061,611,No Remedial
8920251486764256,Dr. Ophelia Sudiati,perempuan,"Sumatera Selatan, 09-10-1969",34,"Jalan Rajawali Timur No. 511
Jayapura, Riau 27554",27554,14,19,Menikah,3,S1,Pegawai Negeri,Perum Mandala Wahyuni Tbk,+62 (0077) 902-8791,5463205,3824244,Pinjaman Bisnis,16,26311072,0,1,1,2,1,2,3,2,3,3,4,3,DPK,9,11560423,2,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Cukup,7831191,Mobil,187,2,290076,611,No Remedial
7004204858822315,Bahuwarna Saputra,laki-laki,"Sulawesi Utara, 16-02-1969",39,"Jl. HOS. Cokroaminoto No. 50
Semarang, AC 13984",13984,15,19,Cerai Hidup,3,D3,Pegawai Negeri,PD Permata,+62 (0215) 713-5677,5097247,3568073,Pinjaman Pribadi,15,23052870,0,1,1,2,3,2,2,2,2,1,1,2,DPK,10,7761130,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Cukup,6978419,Motor,230,2,330341,777,Remedial
3914550777691063,Atma Pratama,perempuan,"Sulawesi Utara, 04-11-1983",34,"Jalan S. Parman No. 177
Tidore Kepulauan, JA 97534",97534,20,10,Menikah,3,D3,Pegawai Negeri,PD Ardianto Tbk,+62-959-398-8537,5146562,3602593,Pinjaman Bisnis,16,24786128,0,1,1,2,2,3,2,2,1,1,0,0,Lancar,12,0,3,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Buruk,7767784,Motor,218,2,312751,444,No Remedial
9886382908448083,Ir. Salimah Hutapea,perempuan,"Bengkulu, 31-01-1996",44,"Gg. Sukajadi No. 25
Palangkaraya, BT 25609",25609,2,2,Belum Menikah,0,S1,Pegawai Negeri,PD Fujiati Saptono,+62 (59) 949 3230,5469078,2187631,Pinjaman Bisnis,20,65848440,0,1,1,0,0,0,0,0,0,0,0,0,Lancar,12,0,1,Telepon,Positif,Sedang,Membayar utang,Komunikasi,Sangat Baik,7360561,Mobil,205,2,308438,611,No Remedial
3279649138349111,"drg. Vanesa Maheswara, S.T.",perempuan,"Sulawesi Tenggara, 17-01-1998",29,"Jl. Kapten Muslihat No. 0
Pariaman, Kalimantan Utara 91978",91978,10,10,Menikah,3,SMA,Buruh,PT Manullang,+62 (099) 342 7147,2785163,1949614,Pinjaman Bisnis,14,11736802,0,0,1,1,0,0,1,1,2,3,3,3,DPK,9,4216861,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Cukup,7198359,Mobil,213,2,250548,611,No Remedial
2226940602762800,Edi Prasasta,perempuan,"Sulawesi Tenggara, 01-11-1992",32,"Gang Otto Iskandardinata No. 6
Bogor, KU 22166",22166,8,9,Cerai Hidup,3,S1,Pegawai Negeri,PT Hassanah,+62 (663) 854 8673,6063445,4244412,Kartu Kredit,19,34999121,0,0,0,0,0,1,0,1,0,1,1,1,DPK,11,14989758,3,Surat,Positif,Rendah,Membayar utang,Komunikasi,Buruk,7339215,Mobil,241,2,280638,500,No Remedial
8045621903510514,dr. Uchita Tarihoran,perempuan,"Bengkulu, 03-01-1986",46,"Jl. Wonoayu No. 892
Samarinda, Jawa Timur 12957",12957,8,13,Belum Menikah,0,S1,Pegawai Swasta,UD Iswahyudi Laksita,+62-015-871-1209,4947971,1979188,Pinjaman Bisnis,19,56595528,1,2,1,1,2,1,2,1,0,0,1,0,Lancar,12,0,1,Telepon,Positif,Sedang,Membayar utang,Komunikasi,Baik,7077758,Motor,198,2,308776,611,No Remedial
5276350228460031,Irma Namaga,perempuan,"Maluku Utara, 16-04-1973",32,"Jl. R.E Martadinata No. 60
Parepare, Riau 78746",78746,1,11,Menikah,3,S1,Pegawai Negeri,Perum Natsir (Persero) Tbk,+62-516-601-9348,5488646,3842052,Pinjaman Pribadi,16,26477888,0,0,0,0,0,0,1,1,0,0,1,2,DPK,10,10011948,2,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,7176860,Mobil,167,2,256303,777,Remedial
3710499503474828,"Bambang Yulianti, S.Kom",perempuan,"Sumatera Selatan, 29-03-1965",50,"Gg. K.H. Wahid Hasyim No. 42
Makassar, Jawa Timur 16332",16332,9,16,Menikah,3,S2,Professional,CV Jailani,+62-497-885-3052,6320331,4424232,Pinjaman Pribadi,18,34301286,1,0,1,1,0,0,0,0,1,0,1,2,DPK,10,15340296,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,7855693,Mobil,172,2,273822,777,Remedial
5284655241539674,Vera Widiastuti,perempuan,"Jawa Barat, 13-12-1991",33,"Gg. Rumah Sakit No. 582
Cimahi, YO 48841",48841,5,12,Menikah,3,D3,Pegawai Negeri,PT Marbun,+62-013-657-2112,5027110,3518977,Pinjaman Pribadi,18,27282816,0,1,2,1,1,1,0,0,1,0,1,0,Lancar,12,0,2,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Baik,7914187,Mobil,218,2,255064,611,No Remedial
7124826438908110,"Gamanto Padmasari, S.Pt",laki-laki,"Kalimantan Barat, 07-02-1991",46,"Gang Gedebage Selatan No. 0
Cimahi, KT 91310",91310,15,16,Menikah,3,S2,Pegawai Negeri,Perum Winarsih Saptono Tbk,+62-26-829-0140,6907391,4835174,Pinjaman Pribadi,19,39569970,1,2,1,2,1,0,0,0,1,2,1,0,Lancar,12,0,1,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Baik,7625363,Motor,219,2,287883,666,No Remedial
2342124006879395,"Marsudi Ramadan, S.T.",laki-laki,"Papua Barat, 10-03-1960",36,"Jalan Cempaka No. 801
Kota Administrasi Jakarta Selatan, SS 08043",8043,13,20,Cerai Hidup,3,D3,Pegawai Swasta,PT Mahendra,+62 (23) 679-4569,5227753,3659427,Pinjaman Bisnis,21,33044991,0,1,0,0,0,0,0,1,1,2,3,4,Kurang Lancar,8,20498383,2,Wakil,Positif,Rendah,Membayar utang,Penagihan utang,Sangat Buruk,6825916,Mobil,202,2,280212,555,No Remedial
5844108056915962,Tgk. Dartono Winarsih,laki-laki,"Maluku, 26-12-1974",30,"Jl. PHH. Mustofa No. 80
Pematangsiantar, Sulawesi Tengah 23274",23274,14,3,Menikah,3,D3,Pegawai Negeri,Perum Hassanah,+62 (0261) 835 4652,5472581,3830807,Pinjaman Pribadi,19,31350456,0,0,0,0,0,0,0,0,1,2,2,1,DPK,11,13290942,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,7509919,Mobil,180,2,377393,777,Remedial
2850579704411153,Jarwa Oktaviani,laki-laki,"Kalimantan Timur, 08-03-1970",42,"Jl. Jamika No. 652
Solok, PB 89363",89363,8,1,Belum Menikah,0,D3,Pegawai Negeri,PD Dabukke Nurdiyanti Tbk,+62 (024) 244 7307,4464933,1785973,Pinjaman Bisnis,20,53758400,0,0,0,1,0,0,1,0,0,0,0,0,Lancar,12,0,2,Telepon,Positif,Sedang,Membayar utang,Komunikasi,Cukup,7446428,Mobil,221,2,269981,555,No Remedial
5470178762105616,Suci Suwarno,laki-laki,"Sulawesi Barat, 27-12-1967",43,"Gg. Sukabumi No. 48
Kota Administrasi Jakarta Barat, AC 18978",18978,3,15,Cerai Hidup,3,S1,Pegawai Negeri,PD Hutapea Suryatmi (Persero) Tbk,+62 (0756) 224-9010,5182578,3627805,Pinjaman Pribadi,17,26563962,0,1,2,2,3,3,2,3,2,3,4,4,Kurang Lancar,8,14125778,2,Wakil,Positif,Rendah,Membayar utang,Penagihan utang,Cukup,7519225,Mobil,170,2,342614,666,No Remedial
8480390786404635,Ir. Ega Anggriawan,laki-laki,"Jawa Barat, 28-06-1994",39,"Jalan Ciumbuleuit No. 679
Kotamobagu, KB 13792",13792,18,16,Menikah,3,S1,Pegawai Swasta,Perum Usamah,+62 (915) 376-4404,4986852,3490796,Pinjaman Bisnis,13,19513780,0,1,0,1,2,1,0,0,0,0,0,0,Lancar,12,0,3,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,7608151,Mobil,194,2,292039,444,No Remedial
3507058317475597,Dt. Balangga Budiyanto,perempuan,"Jawa Timur, 24-08-1974",48,"Gg. Indragiri No. 292
Manado, DI Yogyakarta 94672",94672,13,6,Cerai Hidup,3,S1,Pegawai Negeri,PT Hidayanto Tbk,+62 (569) 510 0052,4559140,3191398,Pinjaman Pribadi,17,23368455,0,0,0,1,2,3,2,1,1,0,1,2,DPK,10,9691035,3,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,8208671,Motor,214,2,273105,722,Remedial
4061705111580576,Indah Waskita,laki-laki,"Bengkulu, 03-08-1987",58,"Gg. Rajiman No. 983
Banjarmasin, Kalimantan Selatan 66538",66538,16,17,Belum Menikah,0,S3,Pengusaha,UD Lailasari Tbk,+62 (040) 692 0299,8709461,3483784,Pinjaman Pribadi,19,99786803,1,0,0,0,0,0,0,1,1,1,2,1,DPK,11,42304356,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Cukup,7693541,Mobil,197,2,337370,944,Remedial
3688957730587020,Ayu Sihombing,perempuan,"Gorontalo, 10-02-1968",56,"Jalan Setiabudhi No. 8
Kota Administrasi Jakarta Timur, GO 28722",28722,8,10,Belum Menikah,0,S3,Professional,UD Rajasa (Persero) Tbk,+62 (0259) 147 4779,7199627,2879851,Pinjaman Bisnis,19,82350237,0,1,0,0,0,0,1,2,2,3,3,3,DPK,9,43472253,3,Surat,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,6999367,Mobil,196,2,271674,722,Remedial
9644191369647862,"Wulan Nasyidah, S.Ked",perempuan,"Jawa Barat, 26-12-1986",36,"Jl. Tebet Barat Dalam No. 9
Meulaboh, KB 23598",23598,13,9,Menikah,3,D3,Pegawai Swasta,Perum Wasita Prayoga (Persero) Tbk,+62 (643) 389-9984,4490787,3143551,Pinjaman Pribadi,20,27080120,0,1,0,1,1,1,1,2,1,2,3,2,DPK,10,13607760,1,Surat,Positif,Rendah,Membayar utang,Komunikasi,Buruk,7053402,Mobil,173,2,310411,833,Remedial
2383529698521228,"dr. Bagas Wijaya, S.Pd",laki-laki,"Kalimantan Utara, 26-12-1960",46,"Gg. Wonoayu No. 15
Medan, Jawa Barat 00472",472,7,7,Menikah,3,S1,Pegawai Negeri,UD Haryanti Dongoran,+62 (69) 283 3344,5959644,4171751,Pinjaman Bisnis,15,26908095,0,0,1,2,3,3,2,3,3,4,5,4,Kurang Lancar,8,12604951,1,Wakil,Positif,Rendah,Membayar utang,Penagihan utang,Cukup,7928457,Motor,203,2,329950,611,No Remedial
7196881155569905,Koko Zulaika,perempuan,"Sulawesi Tengah, 06-11-1994",41,"Jl. Ir. H. Djuanda No. 24
Bandar Lampung, Kepulauan Riau 25891",25891,1,3,Menikah,3,S1,Pegawai Negeri,PD Yuniar Tbk,+62 (567) 798 9302,5117555,3582288,Pinjaman Bisnis,20,30808040,0,0,0,1,2,2,2,1,0,1,2,3,DPK,9,16990637,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,7079171,Motor,185,2,340336,611,No Remedial
9903738751131387,"Raihan Gunarto, M.Pd",laki-laki,"Jawa Tengah, 22-02-1961",34,"Jl. Rawamangun No. 80
Bekasi, PA 40961",40961,1,12,Menikah,3,S1,Pegawai Negeri,Perum Pranowo Tbk,+62 (22) 110 4650,5722006,4005404,Pinjaman Bisnis,18,31002174,1,2,1,0,0,0,1,1,2,2,2,2,DPK,10,13836154,1,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Cukup,7692122,Motor,196,2,338835,722,Remedial
9372042936756895,"R. Kariman Lailasari, M.M.",perempuan,"Aceh, 12-08-1998",39,"Gg. Rawamangun No. 25
Salatiga, Sumatera Barat 93850",93850,19,8,Menikah,3,S1,Pegawai Swasta,Perum Mangunsong Tamba,+62-090-261-0552,5015471,3510830,Pinjaman Bisnis,20,30193460,0,0,0,0,0,0,0,0,0,1,1,0,Lancar,12,0,3,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,7187320,Motor,173,2,250778,444,No Remedial
2214865117075638,Lidya Mangunsong,perempuan,"Sulawesi Selatan, 30-01-1999",42,"Gg. Gedebage Selatan No. 4
Serang, Sumatera Barat 36256",36256,19,4,Belum Menikah,0,S1,Pegawai Negeri,UD Yuliarti,+62-026-097-8039,5945439,2378176,Pinjaman Pribadi,18,64533402,0,1,1,2,1,1,1,1,1,0,0,0,Lancar,12,0,2,Telepon,Positif,Sedang,Membayar utang,Komunikasi,Sangat Baik,7865552,Mobil,168,2,306724,666,No Remedial
5693550550704401,Tedi Prasetyo,laki-laki,"Maluku Utara, 15-09-1996",51,"Gg. Tebet Barat Dalam No. 2
Surakarta, Banten 94904",94904,12,5,Menikah,3,S2,Professional,Perum Sihotang Prasasta,+62 (0289) 556-5643,6749689,4724782,Pinjaman Pribadi,16,32561312,0,0,0,1,0,0,0,0,0,0,1,1,DPK,11,10287335,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,6821909,Motor,220,2,304777,777,Remedial
8266884769212102,Baktiadi Dongoran,perempuan,"Papua Barat, 13-11-1997",45,"Gang Rajawali Timur No. 65
Mataram, Sumatera Utara 57008",57008,18,2,Belum Menikah,0,S2,Professional,PT Prayoga Thamrin,+62 (455) 035 3578,6461912,2584765,Kartu Kredit,19,74598275,1,2,1,0,0,0,0,0,0,0,0,1,DPK,11,31949658,1,Surat,Positif,Rendah,Membayar utang,Komunikasi,Baik,6576658,Mobil,228,2,312233,777,Remedial
8759128284355879,Darmana Sirait,laki-laki,"Nusa Tenggara Timur, 21-06-1964",30,"Jl. Merdeka No. 541
Payakumbuh, PB 89767",89767,1,12,Cerai Hidup,2,S1,Pegawai Negeri,PT Handayani Tbk,+62 (22) 854 8054,5715497,3429298,Pinjaman Bisnis,15,34407675,1,0,0,0,0,0,0,1,2,1,2,3,DPK,9,13831884,1,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Baik,7119014,Mobil,169,2,334313,722,Remedial
8203277789725548,Yulia Tarihoran,laki-laki,"Sumatera Barat, 02-09-1984",43,"Jalan Bangka Raya No. 9
Jambi, Gorontalo 34388",34388,10,13,Belum Menikah,0,D3,Pegawai Negeri,Perum Lazuardi Zulkarnain,+62 (370) 046-3562,5450997,2180399,Pinjaman Pribadi,16,52592528,0,1,2,3,2,2,2,2,3,4,4,3,DPK,9,23157146,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,7988070,Mobil,208,2,294112,888,Remedial
5311804078599828,Kenes Saptono,perempuan,"Papua Barat, 29-10-1988",37,"Gang Dipenogoro No. 182
Pangkalpinang, Papua Barat 70342",70342,2,12,Menikah,3,S1,Pegawai Negeri,PD Budiyanto Tbk,+62 (0893) 144 5796,5238512,3666958,Pinjaman Bisnis,19,29959390,0,1,1,1,2,2,2,1,2,3,2,2,DPK,10,14243850,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,7124252,Mobil,207,2,331302,666,No Remedial
1307099413163431,drg. Cindy Hidayat,laki-laki,"Sulawesi Utara, 02-05-1967",35,"Jalan R.E Martadinata No. 417
Padang, ST 43095",43095,15,5,Menikah,3,S1,Pegawai Negeri,UD Manullang,+62-089-298-3592,5542370,3879659,Pinjaman Bisnis,17,28360624,0,0,1,0,1,2,1,0,0,0,0,0,Lancar,12,0,1,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Baik,7697544,Mobil,228,2,305386,555,No Remedial
3709839172998898,Kuncara Usada,laki-laki,"Kalimantan Timur, 21-05-1981",35,"Gg. Veteran No. 195
Tebingtinggi, Sumatera Barat 85962",85962,20,11,Belum Menikah,0,S1,Pegawai Negeri,PD Laksmiwati,+62 (0835) 190 6097,5082072,2032829,Pinjaman Bisnis,18,55069938,0,1,0,1,2,2,2,1,1,2,1,2,DPK,10,24577508,2,Telepon,Positif,Rendah,Membayar utang,Komunikasi,Sangat Baik,8118972,Motor,257,2,333312,833,Remedial
4048687785661388,"Drs. Gasti Hakim, S.Psi",laki-laki,"Lampung, 11-04-1963",45,"Gg. Dipenogoro No. 195
Singkawang, Sulawesi Tenggara 18347",18347,12,10,Belum Menikah,0,S2,Pegawai Negeri,PT Rajata Maheswara Tbk,+62 (467) 323-9942,6829077,2731631,Pinjaman Bisnis,17,69889550,1,0,1,1,1,1,0,0,1,0,0,1,DPK,11,24817644,2,Surat,Positif,Rendah,Membayar utang,Komunikasi,Sangat Buruk,8147589,Motor,194,2,285038,833,Remedial
7473867806970421,Ana Kusmawati,laki-laki,"Bali, 14-08-1995",46,"Jalan KH Amin Jasuta No. 3
Sungai Penuh, Gorontalo 93692",93692,2,9,Menikah,3,S2,Pegawai Negeri,CV Oktaviani Budiyanto (Persero) Tbk,+62 (0724) 446-2969,5441708,3809196,Pinjaman Pribadi,16,26251456,0,0,1,1,0,0,1,0,1,2,2,3,DPK,9,11558848,1,Surat,Positif,Rendah,Membayar utang,Komunikasi,Cukup,7969314,Mobil,174,2,314836,777,Remedial
6103648398302158,Damu Adriansyah,laki-laki,"DI Yogyakarta, 07-03-1992",38,"Jalan Kendalsari No. 6
Sungai Penuh, PA 94231",94231,13,9,Belum Menikah,0,S1,Pegawai Negeri,PD Wasita,+62 (31) 637-9386,5496760,2198704,Pinjaman Bisnis,19,62872634,0,1,1,2,2,2,3,3,4,4,5,6,Diragukan,6,43084298,2,Wakil,Positif,Rendah,Membayar utang,Penagihan utang,Cukup,7428567,Mobil,185,2,268194,611,No Remedial
